Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
1562.57,00:26:02,19.25,1918.83,28.36,1.68,47.77,24.90,15.74,1010.20,24.14,51.86
1564.23,00:26:04,17.89,1783.17,29.11,1.53,44.83,25.14,15.75,1008.20,24.14,51.98
1569.18,00:26:09,21.35,2128.50,29.17,1.68,49.17,23.10,15.32,1007.70,24.14,52.13
1571.17,00:26:11,21.52,2145.33,28.38,1.72,49.03,22.85,15.28,1009.30,24.15,52.16
1573.33,00:26:13,21.21,2114.33,28.61,1.71,48.93,23.14,15.33,1007.50,24.15,52.17
1577.43,00:26:17,19.67,1961.50,29.16,1.60,46.72,23.82,15.48,1009.70,24.15,52.29
1581.28,00:26:21,20.37,2031.17,30.64,1.64,50.33,24.78,15.68,1005.90,24.16,52.43
1587.24,00:26:27,20.23,2016.83,29.59,1.70,50.54,25.06,15.76,1007.60,24.16,52.77
1600.74,00:26:40,17.99,1793.50,30.10,1.65,49.73,27.73,16.25,1007.00,24.17,53.81
1602.61,00:26:42,18.49,1843.50,32.57,1.54,50.40,27.34,16.17,1009.20,24.18,53.92
1606.83,00:26:46,19.43,1936.83,28.52,1.76,50.34,25.99,15.96,1006.80,24.17,54.08
1609.01,00:26:49,19.29,1922.83,27.60,1.79,49.62,25.81,15.94,1009.50,24.18,54.16
1613.67,00:26:53,22.01,2194.67,30.63,1.64,50.35,22.94,15.28,1009.50,24.18,54.27
1615.63,00:26:55,21.39,2132.17,29.29,1.72,50.61,23.74,15.48,1008.40,24.18,54.31
1617.8,00:26:57,21.20,2114.00,29.73,1.70,50.75,24.01,15.53,1006.90,24.18,54.35
1621.77,00:27:01,20.32,2026.00,27.84,1.72,48.06,23.72,15.48,1008.50,24.18,54.46
1623.73,00:27:03,17.71,1765.33,27.80,1.55,43.18,24.46,15.61,1009.10,24.19,54.51
1628.37,00:27:08,19.90,1983.67,31.66,1.53,48.50,24.45,15.60,1008.90,24.20,54.56
1630.52,00:27:10,19.93,1987.50,28.91,1.66,48.18,24.24,15.59,1008.80,24.19,54.59
1632.5,00:27:12,19.85,1979.33,28.35,1.65,46.86,23.67,15.46,1008.80,24.20,54.62
1640.21,00:27:20,18.58,1852.33,34.08,1.47,50.27,27.14,16.10,1005.70,24.21,54.84
1647.78,00:27:27,19.55,1949.17,29.04,1.73,50.40,25.86,15.93,1007.80,24.21,55.18
1657.44,00:27:37,19.37,1931.67,31.89,1.58,50.42,26.10,15.96,1010.70,24.21,55.51
1661.29,00:27:41,18.62,1856.17,29.99,1.61,48.33,26.04,15.94,1008.40,24.22,55.65
1665.26,00:27:45,18.98,1892.67,27.99,1.76,49.54,26.17,15.99,1006.30,24.22,55.81
1667.86,00:27:47,19.20,1914.50,28.96,1.71,49.66,25.94,15.95,1009.80,24.22,55.86
1669.63,00:27:49,18.65,1859.67,28.86,1.64,47.60,25.60,15.86,1008.30,24.22,55.91
1671.18,00:27:51,16.92,1686.67,37.65,1.24,46.97,27.85,16.16,1006.70,24.22,55.94
1673.47,00:27:53,15.19,1514.67,24.34,1.52,37.08,24.48,15.63,1013.40,24.23,55.99
1687.1,00:28:07,19.00,1894.00,31.26,1.59,49.88,26.34,16.01,1010.50,24.23,56.20
1690.97,00:28:10,18.82,1876.83,31.53,1.56,49.34,26.29,15.99,1009.80,24.24,56.34
1692.95,00:28:12,19.66,1960.50,30.90,1.62,50.34,25.68,15.88,1009.90,24.24,56.37
1698.9,00:28:18,18.24,1818.83,28.50,1.63,46.60,25.62,15.86,1007.70,24.24,56.54
1702.24,00:28:22,12.10,1206.50,19.49,1.51,29.56,24.50,15.59,1005.40,24.25,56.59
1703.8,00:28:23,21.04,2098.17,32.07,1.56,50.04,23.85,15.47,1008.60,24.25,56.56
