Time[s],Type[type],Value[value],Details
1230.4,DeviceError,209,Error Code: 209
1231.7,DeviceError,191,Error Code: 191
1241.7,DeviceError,209,Error Code: 209
1244.2,DeviceError,209,Error Code: 209
1244.3,DeviceError,209,Error Code: 209
1244.6,DeviceError,168,Error Code: 168
1244.9,DeviceError,168,Error Code: 168
1245,DeviceError,168,Error Code: 168
1245,DeviceError,168,Error Code: 168
1246.1,DeviceError,191,Error Code: 191
1251.2,DeviceError,197,Error Code: 197
1252.4,DeviceError,209,Error Code: 209
1252.4,DeviceError,209,Error Code: 209
1253.3,DeviceError,191,Error Code: 191
1253.8,DeviceError,61,Low battery.
1256.8,DeviceError,168,Error Code: 168
1256.9,DeviceError,168,Error Code: 168
1263.8,DeviceError,168,Error Code: 168
1263.8,DeviceError,168,Error Code: 168
1265.8,DeviceError,209,Error Code: 209
1265.8,DeviceError,209,Error Code: 209
1267.2,DeviceError,168,Error Code: 168
1267.2,DeviceError,168,Error Code: 168
1267.2,DeviceError,168,Error Code: 168
1267.2,DeviceError,168,Error Code: 168
1268,DeviceError,191,Error Code: 191
1270.2,DeviceError,168,Error Code: 168
1270.4,DeviceError,168,Error Code: 168
1270.4,DeviceError,168,Error Code: 168
1276.1,DeviceError,209,Error Code: 209
1276.1,DeviceError,209,Error Code: 209
1282.7,DeviceError,168,Error Code: 168
1282.8,DeviceError,168,Error Code: 168
1283,DeviceError,168,Error Code: 168
1283.4,DeviceError,168,Error Code: 168
1283.4,DeviceError,168,Error Code: 168
1283.4,DeviceError,168,Error Code: 168
1283.6,DeviceError,168,Error Code: 168
1293.6,DeviceError,209,Error Code: 209
1295.1,DeviceError,191,Error Code: 191
1300.9,DeviceError,122,Breath rejected; segment too short.
1301.3,DeviceError,209,Error Code: 209
1301.3,DeviceError,122,Breath rejected; segment too short.
1381.8,DeviceError,209,Error Code: 209
1383.8,DeviceError,191,Error Code: 191
1418.6,SessionPause,1532,
1418.6,SessionRecording,1534,
1504.8,DeviceError,197,Error Code: 197
1510.1,DeviceError,122,Breath rejected; segment too short.
1510.1,DeviceError,209,Error Code: 209
1510.1,DeviceError,122,Breath rejected; segment too short.
1512.5,DeviceError,73,Error Code: 73
1536.7,DeviceError,73,Error Code: 73
1538.6,DeviceError,73,Error Code: 73
1542.6,DeviceError,73,Error Code: 73
1544.7,DeviceError,73,Error Code: 73
1546.6,DeviceError,73,Error Code: 73
1550.3,DeviceError,73,Error Code: 73
1552.3,DeviceError,73,Error Code: 73
1554.4,DeviceError,73,Error Code: 73
1556.4,DeviceError,73,Error Code: 73
1560.3,DeviceError,73,Error Code: 73
1565.2,DeviceError,209,Error Code: 209
1566.2,DeviceError,197,Error Code: 197
1566.2,DeviceError,122,Breath rejected; segment too short.
1575.1,DeviceError,73,Error Code: 73
1579.6,DeviceError,73,Error Code: 73
1583.3,DeviceError,73,Error Code: 73
1585.3,DeviceError,73,Error Code: 73
1589.1,DeviceError,73,Error Code: 73
1591.4,DeviceError,73,Error Code: 73
1593,DeviceError,73,Error Code: 73
1594.8,DeviceError,73,Error Code: 73
1596.6,DeviceError,73,Error Code: 73
1598.9,DeviceError,73,Error Code: 73
1604.7,DeviceError,73,Error Code: 73
1609.9,DeviceError,209,Error Code: 209
1610.7,DeviceError,197,Error Code: 197
1610.7,DeviceError,122,Breath rejected; segment too short.
1619.5,DeviceError,73,Error Code: 73
1626.2,DeviceError,73,Error Code: 73
1634.4,DeviceError,73,Error Code: 73
1636.4,DeviceError,73,Error Code: 73
1638.2,DeviceError,73,Error Code: 73
1641.9,DeviceError,73,Error Code: 73
1643.7,DeviceError,73,Error Code: 73
1645.6,DeviceError,73,Error Code: 73
1649.9,DeviceError,73,Error Code: 73
1651.6,DeviceError,73,Error Code: 73
1653.4,DeviceError,73,Error Code: 73
1655.5,DeviceError,73,Error Code: 73
1659.3,DeviceError,73,Error Code: 73
1663.3,DeviceError,73,Error Code: 73
1673.9,DeviceError,122,Breath rejected; segment too short.
1673.9,DeviceError,209,Error Code: 209
1673.9,DeviceError,122,Breath rejected; segment too short.
1675.6,DeviceError,73,Error Code: 73
1677.3,DeviceError,73,Error Code: 73
1679.3,DeviceError,73,Error Code: 73
1681,DeviceError,73,Error Code: 73
1683.1,DeviceError,73,Error Code: 73
1685,DeviceError,73,Error Code: 73
1689,DeviceError,73,Error Code: 73
1694.8,DeviceError,73,Error Code: 73
1696.9,DeviceError,73,Error Code: 73
1706,DeviceError,73,Error Code: 73
1708.4,DeviceError,73,Error Code: 73
1710,SessionComplete,0,
