Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
320.39,00:05:20,7.03,611.50,19.79,1.00,19.84,32.44,16.75,1008.30,24.18,39.94
323.59,00:05:23,6.83,593.83,19.49,0.95,18.53,31.20,16.56,1008.80,24.18,40.01
326.69,00:05:26,6.70,583.00,19.49,0.94,18.39,31.54,16.60,1008.60,24.18,40.07
329.54,00:05:29,7.23,628.67,20.37,0.94,19.24,30.60,16.47,1008.70,24.18,40.12
332.21,00:05:32,7.46,648.67,21.28,0.96,20.47,31.56,16.62,1009.20,24.18,40.15
335.2,00:05:35,6.71,583.83,20.40,0.86,17.72,30.35,16.38,1009.20,24.19,40.19
338.3,00:05:38,6.86,596.67,19.80,0.88,17.52,29.36,16.24,1008.90,24.19,40.23
341.18,00:05:41,7.61,662.00,21.08,0.87,18.41,27.81,15.97,1008.80,24.19,40.30
343.57,00:05:43,9.48,824.50,23.75,0.95,22.65,27.47,15.97,1008.80,24.19,40.40
345.87,00:05:45,9.98,868.33,22.09,1.05,23.36,26.90,15.92,1008.80,24.19,40.62
349.07,00:05:49,9.54,829.67,21.00,1.08,22.75,27.42,16.02,1008.10,24.19,40.99
351.67,00:05:51,9.67,841.00,22.46,1.10,24.87,29.57,16.40,1009.20,24.20,41.36
353.92,00:05:53,8.92,775.67,22.86,1.05,24.22,31.22,16.61,1008.20,24.20,41.73
356.59,00:05:56,9.07,788.67,22.56,1.14,25.77,32.68,16.84,1008.80,24.20,42.03
359.34,00:05:59,8.41,731.50,21.92,1.12,24.74,33.82,16.97,1008.30,24.20,42.31
362.34,00:06:02,6.86,597.00,21.83,0.98,21.56,36.11,17.17,1009.20,24.20,42.53
365.41,00:06:05,7.38,642.33,20.40,1.09,22.41,34.89,17.08,1008.40,24.21,42.68
368.24,00:06:08,6.60,574.17,19.15,1.03,19.89,34.64,17.03,1008.60,24.21,42.83
370.83,00:06:10,8.76,762.00,22.67,1.14,25.95,34.06,17.01,1008.60,24.21,42.92
373.33,00:06:13,7.41,644.83,23.70,0.94,22.47,34.85,17.01,1008.90,24.21,43.00
375.9,00:06:15,7.17,624.00,23.12,0.98,22.87,36.65,17.23,1009.30,24.22,43.08
378.76,00:06:18,7.16,623.33,20.89,1.06,22.31,35.79,17.17,1008.70,24.21,43.12
381.89,00:06:21,6.66,579.00,21.93,1.00,22.07,38.12,17.37,1008.20,24.22,43.19
384.67,00:06:24,8.43,733.33,21.58,1.20,26.04,35.51,17.19,1008.90,24.23,43.22
386.92,00:06:26,7.24,630.00,22.93,1.02,23.58,37.43,17.32,1008.90,24.22,43.24
389.6,00:06:29,6.62,575.67,22.77,0.94,21.48,37.31,17.27,1008.50,24.23,43.29
392.55,00:06:32,5.48,476.33,23.51,0.75,17.84,37.45,17.17,1009.30,24.22,43.31
395.28,00:06:35,5.73,498.33,21.75,0.81,17.81,35.74,17.04,1008.80,24.23,43.30
397.98,00:06:37,6.75,587.33,22.34,0.93,20.98,35.72,17.11,1008.50,24.23,43.28
401.19,00:06:41,6.23,542.33,18.83,1.03,19.53,36.01,17.18,1009.20,24.23,43.25
404.03,00:06:44,6.08,528.67,20.50,0.92,18.93,35.81,17.11,1009.10,24.24,43.21
407.6,00:06:47,8.31,723.33,17.52,1.33,23.33,32.25,16.84,1007.80,24.24,43.16
410.59,00:06:50,8.25,717.33,20.66,1.19,24.70,34.43,17.07,1008.80,24.24,43.15
413.15,00:06:53,5.57,484.33,20.82,0.83,17.34,35.80,17.05,1009.20,24.24,43.15
415.93,00:06:55,6.33,550.33,19.64,0.97,19.23,34.94,17.04,1009.20,24.25,43.12
419.26,00:06:59,6.06,527.50,20.27,0.86,17.61,33.38,16.80,1009.20,24.25,43.11
421.87,00:07:01,6.62,575.67,22.94,0.81,18.72,32.52,16.65,1009.30,24.25,43.10
425.51,00:07:05,5.22,454.00,18.78,0.75,14.17,31.21,16.41,1009.10,24.25,43.14
428,00:07:08,6.13,533.67,21.40,0.78,16.73,31.35,16.45,1008.60,24.25,43.20
430.67,00:07:10,6.72,584.83,22.17,0.77,17.17,29.36,16.15,1008.90,24.26,43.25
433.09,00:07:13,7.59,660.33,23.55,0.86,20.43,30.94,16.47,1009.10,24.26,43.32
435.96,00:07:15,7.58,659.83,21.01,0.99,20.86,31.61,16.64,1008.50,24.26,43.39
438.73,00:07:18,7.62,663.17,22.23,0.97,21.63,32.62,16.76,1008.40,24.27,43.47
441.64,00:07:21,6.55,569.83,19.99,0.97,19.50,34.22,16.95,1008.40,24.27,43.55
444.5,00:07:24,6.08,529.17,22.35,0.80,17.99,34.00,16.82,1008.70,24.27,43.57
447.17,00:07:27,5.90,513.33,22.14,0.74,16.50,32.14,16.53,1008.70,24.27,43.61
450.17,00:07:30,6.17,537.17,21.39,0.75,16.24,30.23,16.27,1009.00,24.28,43.64
452.72,00:07:32,6.96,605.17,20.24,0.85,17.27,28.54,16.08,1009.30,24.28,43.73
456.01,00:07:36,6.88,598.33,20.33,0.79,16.20,27.08,15.76,1008.70,24.29,43.85
458.67,00:07:38,7.54,656.00,21.95,0.80,17.73,27.03,15.77,1009.10,24.28,43.98
461.44,00:07:41,7.89,686.17,22.35,0.82,18.54,27.02,15.79,1009.20,24.28,44.19
464.21,00:07:44,7.36,640.00,21.64,0.79,17.30,27.03,15.76,1008.90,24.28,44.40
466.47,00:07:46,10.10,878.33,21.23,1.14,24.26,27.62,16.09,1008.20,24.29,44.66
469.33,00:07:49,9.35,813.50,22.92,1.10,25.39,31.21,16.64,1008.90,24.29,44.91
471.99,00:07:51,8.28,720.33,22.74,1.05,24.09,33.44,16.90,1008.60,24.29,45.12
474.47,00:07:54,6.94,604.17,23.69,0.94,22.38,37.04,17.24,1008.30,24.30,45.30
476.53,00:07:56,7.73,672.83,27.38,0.91,25.08,37.28,17.25,1008.80,24.30,45.40
479.19,00:07:59,6.58,572.33,25.43,0.83,21.24,37.11,17.19,1008.70,24.29,45.52
481.84,00:08:01,6.19,538.33,22.04,0.89,19.65,36.50,17.16,1007.90,24.29,45.62
483.91,00:08:03,7.84,682.50,25.25,0.98,24.90,36.48,17.21,1008.40,24.30,45.69
487.08,00:08:07,5.83,507.17,21.84,0.85,18.59,36.65,17.15,1008.20,24.31,45.76
489.04,00:08:09,7.24,630.00,28.48,0.81,23.32,37.02,17.17,1008.50,24.31,45.80
491.56,00:08:11,5.90,513.00,25.09,0.76,19.21,37.45,17.18,1009.10,24.31,45.81
495.09,00:08:15,4.30,373.83,16.28,0.72,11.86,31.73,16.46,1008.40,24.32,45.80
497.65,00:08:17,8.43,733.50,24.07,0.96,23.15,31.56,16.61,1008.60,24.32,45.78
501.19,00:08:21,7.77,675.67,24.53,0.84,20.64,30.55,16.39,1008.70,24.32,45.71
503.34,00:08:23,10.15,883.00,23.10,1.13,26.24,29.72,16.43,1008.50,24.33,45.67
505.73,00:08:25,10.08,877.33,25.89,1.08,28.19,32.13,16.75,1009.00,24.33,45.64
510.67,00:08:30,9.84,856.33,11.92,2.19,26.16,30.55,16.76,1008.80,24.33,45.64
513.14,00:08:33,8.37,728.33,26.89,1.04,28.01,38.46,17.42,1008.00,24.33,45.66
515.39,00:08:35,7.10,617.50,26.09,0.92,24.13,39.08,17.43,1008.40,24.34,45.68
517.24,00:08:37,6.84,595.00,33.44,0.67,22.67,38.10,17.16,1008.10,24.33,45.68
519.79,00:08:39,5.43,472.33,26.72,0.69,18.68,39.55,17.32,1009.20,24.34,45.67
522.4,00:08:42,5.42,471.17,24.65,0.65,16.03,34.02,16.67,1008.60,24.34,45.67
524.34,00:08:44,6.96,605.67,25.21,0.81,20.61,34.03,16.84,1008.80,24.34,45.66
526.18,00:08:46,8.05,700.50,35.71,0.60,21.70,30.98,16.18,1008.00,24.34,45.68
528.14,00:08:48,7.36,640.50,30.74,0.64,19.95,31.15,16.28,1008.50,24.34,45.72
530.51,00:08:50,7.83,680.83,23.59,0.93,22.00,32.31,16.70,1008.30,24.35,45.75
532.67,00:08:52,9.79,851.50,29.15,0.94,27.69,32.52,16.73,1008.00,24.35,45.78
534.85,00:08:54,9.67,841.50,26.57,1.03,27.51,32.69,16.80,1007.80,24.35,45.84
536.79,00:08:56,10.58,920.17,26.85,1.12,30.09,32.70,16.83,1008.00,24.35,45.87
539.47,00:08:59,8.00,696.00,24.96,0.99,24.94,35.83,17.14,1008.10,24.35,45.95
541.62,00:09:01,7.18,624.83,27.78,0.85,23.67,37.88,17.28,1008.80,24.35,46.00
543.77,00:09:03,7.11,618.17,28.57,0.74,21.22,34.33,16.81,1008.30,24.35,46.03
545.83,00:09:05,8.20,713.17,26.65,0.88,23.62,33.12,16.77,1008.30,24.36,46.04
547.8,00:09:07,10.74,934.17,28.07,1.06,29.99,32.10,16.73,1007.30,24.36,46.14
550.22,00:09:10,13.77,1197.83,24.41,1.43,35.02,29.24,16.45,1007.40,24.36,46.35
552.81,00:09:12,10.89,947.50,23.66,1.34,31.87,33.64,17.02,1008.10,24.36,46.64
555.67,00:09:15,9.95,865.83,20.76,1.43,29.70,34.30,17.11,1008.20,24.36,46.90
558.64,00:09:18,10.12,880.33,19.84,1.51,30.02,34.10,17.11,1008.10,24.37,47.10
561.84,00:09:21,10.21,888.67,20.11,1.50,30.35,34.15,17.11,1007.60,24.37,47.26
564.79,00:09:24,9.47,824.17,19.50,1.43,27.97,33.94,17.07,1008.20,24.37,47.39
567.97,00:09:27,11.73,1020.50,20.18,1.69,34.21,33.52,17.07,1007.80,24.38,47.48
570.53,00:09:30,9.86,857.67,21.87,1.37,30.05,35.04,17.18,1008.70,24.38,47.58
573.62,00:09:33,7.96,692.50,19.31,1.27,24.68,35.64,17.22,1008.60,24.38,47.68
578.87,00:09:38,8.01,697.00,28.41,0.77,22.05,31.64,16.49,1008.60,24.39,47.69
581.2,00:09:41,7.46,648.67,28.73,0.71,20.40,31.45,16.40,1008.70,24.39,47.67
582.94,00:09:42,11.92,1037.17,28.86,1.09,31.69,30.55,16.53,1006.60,24.38,47.68
584.9,00:09:44,12.25,1065.33,31.77,1.02,32.53,30.54,16.49,1006.80,24.39,47.73
586.89,00:09:46,12.94,1125.67,30.20,1.23,37.17,33.02,16.91,1008.10,24.39,47.82
589.25,00:09:49,10.16,883.50,25.24,1.20,30.49,34.51,17.08,1008.40,24.39,47.98
591.52,00:09:51,10.22,889.50,25.92,1.25,32.50,36.54,17.30,1007.80,24.39,48.08
594.38,00:09:54,8.23,716.33,20.80,1.26,26.40,36.85,17.34,1008.30,24.39,48.20
597.24,00:09:57,8.48,738.17,21.14,1.20,25.50,34.54,17.08,1008.50,24.40,48.24
600.27,00:10:00,10.56,918.33,22.72,1.26,28.81,31.37,16.71,1008.50,24.40,48.24
602.94,00:10:02,11.53,1003.50,20.56,1.46,30.06,29.96,16.56,1007.80,24.40,48.25
605.13,00:10:05,9.54,830.33,25.29,1.09,27.80,33.48,16.92,1008.60,24.40,48.23
607.73,00:10:07,10.26,892.67,26.63,1.12,30.06,33.67,16.95,1007.60,24.40,48.21
610.36,00:10:10,11.26,979.50,21.61,1.41,30.48,31.12,16.71,1007.80,24.41,48.22
613.14,00:10:13,12.05,1048.33,22.05,1.48,32.75,31.24,16.74,1007.00,24.40,48.23
615.92,00:10:15,10.33,898.83,21.76,1.38,30.22,33.62,17.02,1008.00,24.41,48.25
618.08,00:10:18,9.09,790.50,24.48,1.17,28.67,36.27,17.25,1008.40,24.41,48.27
620.2,00:10:20,6.03,525.00,32.84,0.57,18.87,35.94,16.79,1007.90,24.41,48.29
622.97,00:10:22,4.26,370.67,20.89,0.60,12.66,34.15,16.63,1008.30,24.41,48.25
626.07,00:10:26,9.80,852.67,21.29,1.12,24.02,28.17,16.17,1007.30,24.42,48.20
628.54,00:10:28,12.20,1061.67,23.56,1.24,29.33,27.63,16.13,1008.20,24.41,48.15
630.69,00:10:30,14.33,1246.50,25.50,1.29,33.04,26.51,15.95,1008.50,24.42,48.10
633.39,00:10:33,7.43,646.00,21.98,0.98,21.62,33.47,16.87,1008.00,24.42,48.12
636.07,00:10:36,6.31,549.17,21.70,0.86,18.69,34.03,16.87,1008.00,24.43,48.11
639.27,00:10:39,9.24,803.50,22.08,1.09,24.12,30.02,16.45,1007.90,24.42,48.09
641.5,00:10:41,11.04,960.33,25.12,1.08,27.24,28.37,16.18,1006.60,24.42,48.04
643.66,00:10:43,11.61,1010.33,28.68,1.04,30.04,29.73,16.39,1008.40,24.42,48.00
645.53,00:10:45,11.98,1042.17,28.33,1.12,31.80,30.51,16.54,1007.50,24.43,48.01
647.48,00:10:47,11.61,1010.33,28.98,1.11,32.26,31.93,16.73,1008.20,24.43,48.01
650.46,00:10:50,11.36,988.33,22.81,1.39,31.80,32.18,16.85,1007.70,24.43,48.04
652.51,00:10:52,9.70,843.50,27.36,1.09,29.84,35.38,17.14,1008.40,24.43,48.09
654.59,00:10:54,9.79,852.00,28.06,1.05,29.51,34.64,17.03,1007.90,24.43,48.12
656.55,00:10:56,10.08,877.00,31.67,0.98,31.17,35.54,17.10,1007.90,24.43,48.18
658.5,00:10:58,9.59,834.67,32.55,0.95,30.98,37.12,17.25,1008.10,24.44,48.24
660.42,00:11:00,7.86,683.67,29.21,0.85,24.89,36.41,17.12,1007.40,24.44,48.32
662.29,00:11:02,9.51,827.67,29.20,0.98,28.74,34.72,17.01,1007.60,24.44,48.36
664.75,00:11:04,11.53,1003.17,27.19,1.18,32.27,32.17,16.79,1007.90,24.44,48.40
666.91,00:11:06,13.12,1141.83,26.35,1.35,35.59,31.17,16.70,1006.50,24.45,48.46
668.59,00:11:08,12.12,1054.83,32.16,1.14,36.83,34.92,17.10,1007.00,24.44,48.55
670.94,00:11:10,11.75,1022.00,24.63,1.42,35.06,34.31,17.11,1007.00,24.45,48.63
673.14,00:11:13,10.99,955.83,27.84,1.22,34.03,35.60,17.20,1007.80,24.45,48.72
675.31,00:11:15,9.39,817.33,29.21,1.05,30.94,37.85,17.37,1007.00,24.45,48.80
677.39,00:11:17,10.69,930.17,28.20,1.11,31.52,33.89,16.97,1006.90,24.45,48.88
679.55,00:11:19,14.48,1259.67,27.67,1.33,36.98,29.36,16.43,1006.10,24.45,49.02
681.47,00:11:21,15.01,1305.67,31.51,1.23,38.93,29.82,16.48,1009.20,24.45,49.31
683.56,00:11:23,11.76,1023.50,29.58,1.09,32.36,31.62,16.68,1007.60,24.46,49.72
685.4,00:11:25,12.19,1060.50,30.66,1.13,34.74,32.76,16.84,1007.00,24.45,50.15
687.66,00:11:27,11.75,1022.67,27.09,1.28,34.87,34.10,17.05,1006.50,24.46,50.58
690.03,00:11:30,11.51,1001.67,26.55,1.25,33.44,33.38,16.96,1008.00,24.46,50.93
692.11,00:11:32,11.08,964.33,27.35,1.21,33.37,34.60,17.09,1007.90,24.46,51.21
694.13,00:11:34,11.19,973.17,29.05,1.16,33.71,34.64,17.07,1007.00,24.47,51.39
696.82,00:11:36,11.62,1011.17,26.39,1.30,34.40,34.02,17.04,1006.90,24.47,51.53
698.57,00:11:38,12.52,1089.00,28.37,1.29,36.77,33.76,17.02,1007.60,24.47,51.64
700.86,00:11:40,9.98,868.50,26.00,1.24,32.42,37.33,17.38,1007.30,24.47,51.71
703.44,00:11:43,9.10,791.33,26.66,1.14,30.50,38.54,17.46,1007.70,24.47,51.78
705.5,00:11:45,9.98,868.50,24.62,1.27,31.44,36.20,17.28,1008.40,24.47,51.81
708.26,00:11:48,8.59,747.17,22.37,1.20,27.02,36.16,17.25,1007.50,24.47,51.80
710.75,00:11:50,10.92,950.00,25.60,1.22,31.24,32.88,16.89,1007.40,24.47,51.76
712.65,00:11:52,9.86,857.67,29.93,1.01,30.34,35.37,17.10,1007.10,24.47,51.74
714.96,00:11:54,9.20,800.67,28.11,1.01,28.57,35.68,17.13,1007.60,24.48,51.68
717.18,00:11:57,10.05,874.50,26.01,1.16,30.19,34.52,17.06,1006.80,24.48,51.63
719.44,00:11:59,10.85,944.33,24.48,1.27,31.13,32.97,16.91,1007.00,24.49,51.60
721.72,00:12:01,11.89,1034.17,26.48,1.26,33.61,32.50,16.85,1007.20,24.48,51.52
723.87,00:12:03,10.68,928.83,28.74,1.12,32.41,34.89,17.09,1007.50,24.49,51.47
726.25,00:12:06,9.05,787.00,28.72,1.03,29.84,37.92,17.36,1006.30,24.49,51.47
727.84,00:12:07,10.20,887.83,30.94,1.03,32.01,36.05,17.18,1006.80,24.49,51.41
729.97,00:12:09,9.22,802.17,28.03,1.09,30.63,38.18,17.41,1008.10,24.49,51.38
732.88,00:12:12,10.43,907.67,22.68,1.37,31.09,34.25,17.09,1007.70,24.49,51.34
735.04,00:12:15,11.37,988.83,25.38,1.29,32.91,33.28,16.96,1007.40,24.49,51.28
737.5,00:12:17,11.02,958.67,26.00,1.31,34.29,35.77,17.24,1007.00,24.49,51.24
739.97,00:12:19,9.88,859.67,23.84,1.27,30.28,35.22,17.17,1006.60,24.49,51.23
742.26,00:12:22,13.16,1144.83,25.47,1.45,36.95,32.28,16.87,1007.10,24.50,51.20
744.53,00:12:24,11.05,961.00,26.15,1.26,33.20,34.55,17.10,1007.10,24.50,51.18
746.78,00:12:26,12.61,1097.33,26.30,1.38,36.35,33.13,16.96,1007.60,24.50,51.19
749.13,00:12:29,9.80,852.67,26.26,1.18,31.08,36.45,17.27,1007.30,24.50,51.21
751.29,00:12:31,9.67,841.67,25.83,1.15,29.84,35.45,17.16,1007.60,24.50,51.23
753.94,00:12:33,10.70,931.33,24.30,1.28,31.15,33.45,16.98,1007.70,24.50,51.22
756.82,00:12:36,9.58,833.33,22.53,1.20,27.16,32.59,16.85,1007.10,24.50,51.25
759.12,00:12:39,9.70,844.17,23.89,1.16,27.73,32.85,16.86,1007.60,24.50,51.24
761.39,00:12:41,12.85,1118.17,30.30,1.12,34.15,30.54,16.54,1007.00,24.51,51.23
765.9,00:12:45,8.71,758.17,12.17,1.77,21.67,28.58,16.41,1007.50,24.51,51.39
768.7,00:12:48,6.86,596.83,22.17,0.94,20.86,34.95,17.02,1008.40,24.51,51.48
771.67,00:12:51,7.58,659.83,23.57,0.81,19.28,29.22,16.16,1007.90,24.51,51.56
773.93,00:12:53,9.84,856.17,26.33,0.88,23.35,27.27,15.87,1007.80,24.51,51.64
775.78,00:12:55,10.95,952.83,25.62,0.99,25.39,26.65,15.84,1008.80,24.52,51.74
778.35,00:12:58,12.94,1125.50,25.00,1.21,30.34,26.96,16.00,1007.90,24.52,51.95
781.09,00:13:01,12.70,1104.50,21.62,1.43,30.95,28.02,16.25,1007.40,24.52,52.28
783.67,00:13:03,10.39,904.17,23.28,1.24,29.00,32.07,16.79,1007.20,24.53,52.60
785.64,00:13:05,13.53,1177.17,28.18,1.24,35.03,29.76,16.47,1008.40,24.53,52.80
787.71,00:13:07,8.70,757.17,28.32,0.86,24.55,32.42,16.67,1008.50,24.53,53.03
790.17,00:13:10,8.33,724.83,25.44,0.97,24.84,34.27,16.96,1007.80,24.53,53.27
793.27,00:13:13,11.41,992.67,21.30,1.33,28.39,28.60,16.32,1008.30,24.53,53.52
795.79,00:13:15,8.26,718.50,25.97,0.98,25.58,35.60,17.11,1008.30,24.56,52.41
798.04,00:13:18,7.78,676.67,24.07,1.00,24.29,35.90,17.15,1007.90,24.57,52.35
800.72,00:13:20,6.93,603.17,25.53,0.94,24.04,39.86,17.50,1008.40,24.57,52.27
803.05,00:13:23,6.87,597.67,23.32,0.98,22.96,38.42,17.39,1008.20,24.57,52.18
805.61,00:13:25,7.58,659.67,24.59,1.03,25.34,38.41,17.41,1008.40,24.57,52.08
807.75,00:13:27,7.50,652.67,26.38,0.96,25.54,39.13,17.45,1008.20,24.57,52.01
809.93,00:13:29,6.39,555.83,27.75,0.77,21.58,38.82,17.32,1008.40,24.58,51.94
813.42,00:13:33,10.93,950.67,17.38,1.83,31.83,33.48,17.09,1008.40,24.58,51.82
815.74,00:13:35,8.34,725.83,24.83,1.11,27.75,38.23,17.43,1008.40,24.58,51.78
818.61,00:13:38,8.61,749.00,23.03,1.18,27.35,36.52,17.29,1008.40,24.58,51.73
820.77,00:13:40,7.63,664.17,24.48,1.04,25.55,38.47,17.42,1008.70,24.58,51.70
823.62,00:13:43,7.09,616.50,24.42,0.95,23.25,37.71,17.31,1008.10,24.58,51.67
826.18,00:13:46,8.78,764.00,23.96,1.12,27.06,35.42,17.15,1008.30,24.58,51.61
828.53,00:13:48,7.63,663.67,24.03,1.00,24.15,36.39,17.20,1007.80,24.59,51.57
830.75,00:13:50,9.26,805.50,24.07,1.12,26.99,33.51,16.93,1007.10,24.59,51.55
833.2,00:13:53,9.23,803.33,28.75,0.96,27.78,34.58,16.99,1007.90,24.59,51.50
836.5,00:13:56,12.42,1080.17,16.22,2.00,32.56,30.14,16.68,1007.90,24.59,51.44
