Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
192.2,00:03:12,2.57,173.17,23.40,0.42,9.84,56.82,18.01,986.90,24.53,30.71
196.23,00:03:16,2.37,160.00,18.50,0.42,7.93,49.56,17.61,986.90,24.54,30.70
198.79,00:03:18,2.47,166.83,21.19,0.49,10.49,62.88,18.42,986.90,24.53,30.71
201.64,00:03:21,2.35,158.83,22.18,0.30,6.70,42.18,16.40,986.90,24.54,30.71
202.99,00:03:22,3.13,211.33,30.42,0.34,10.35,48.98,17.25,986.90,24.54,30.71
205.55,00:03:25,2.73,184.00,29.13,0.35,10.35,56.25,17.79,986.90,24.54,30.69
207.74,00:03:27,2.65,179.00,28.45,0.38,10.97,61.28,18.14,986.90,24.55,30.70
209.82,00:03:29,2.72,183.50,27.09,0.41,11.11,60.54,18.17,986.90,24.54,30.69
212.18,00:03:32,2.91,196.33,26.92,0.37,10.14,51.65,17.59,986.90,24.54,30.67
214.33,00:03:34,2.97,200.17,27.75,0.38,10.63,53.10,17.70,986.80,24.54,30.68
216.49,00:03:36,2.90,195.50,26.49,0.42,11.29,57.75,18.07,986.90,24.54,30.67
218.79,00:03:38,3.03,204.50,26.07,0.44,11.63,56.87,18.07,986.80,24.54,30.65
220.94,00:03:40,3.06,206.50,27.43,0.41,11.32,54.82,17.89,986.80,24.54,30.66
223.84,00:03:43,2.57,173.33,20.78,0.49,10.24,59.08,18.26,986.90,24.54,30.64
225.92,00:03:45,1.89,127.67,24.07,0.27,6.51,50.99,16.92,986.80,24.55,30.63
227.66,00:03:47,3.22,217.17,29.50,0.51,15.24,70.18,18.71,986.80,24.55,30.64
230.71,00:03:50,3.24,218.50,26.70,0.44,11.92,54.55,17.95,986.80,24.54,30.61
232.87,00:03:52,3.02,204.00,27.25,0.39,10.66,52.25,17.67,986.80,24.55,30.62
235.12,00:03:55,3.03,204.67,25.94,0.49,12.74,62.25,18.39,986.80,24.54,30.58
237.57,00:03:57,3.04,205.33,25.76,0.42,10.88,52.99,17.80,986.80,24.54,30.58
239.93,00:03:59,2.92,197.17,25.97,0.45,11.71,59.39,18.20,986.80,24.54,30.56
241.93,00:04:01,3.07,207.33,28.45,0.42,11.96,57.69,18.06,986.80,24.55,30.55
244.59,00:04:04,2.76,186.17,23.84,0.48,11.63,62.47,18.40,986.90,24.55,30.54
246.86,00:04:06,2.56,172.50,27.08,0.28,7.78,45.10,16.56,986.90,24.55,30.55
248.19,00:04:08,3.04,205.50,28.67,0.37,10.77,52.41,17.63,986.80,24.55,30.53
250.86,00:04:10,2.70,182.33,28.65,0.37,10.76,59.01,18.00,986.80,24.55,30.51
253.06,00:04:13,2.74,184.67,27.58,0.37,10.43,56.48,17.88,986.90,24.55,30.50
255.32,00:04:15,2.63,177.67,26.28,0.41,11.01,61.97,18.25,986.90,24.55,30.50
257.68,00:04:17,2.82,190.67,27.08,0.38,10.48,54.96,17.82,986.90,24.55,30.49
259.82,00:04:19,2.80,189.00,27.36,0.35,9.72,51.43,17.49,986.90,24.55,30.46
261.9,00:04:21,2.60,175.83,26.41,0.36,9.75,55.45,17.79,986.90,24.56,30.47
264.58,00:04:24,2.69,181.33,26.18,0.38,10.12,55.81,17.87,986.90,24.55,30.46
266.95,00:04:26,2.69,181.83,24.65,0.36,9.00,49.50,17.40,986.90,24.55,30.45
268.39,00:04:28,2.86,193.33,26.90,0.43,11.79,60.98,18.25,986.90,24.56,30.46
270.95,00:04:30,3.17,214.17,29.03,0.35,10.40,48.56,17.30,986.90,24.55,30.47
273.62,00:04:33,2.30,155.00,18.25,0.41,7.53,48.58,17.50,986.80,24.56,30.45
276.19,00:04:36,3.06,206.83,30.09,0.37,11.19,54.10,17.73,986.90,24.56,30.43
278.25,00:04:38,2.97,200.67,27.47,0.44,12.12,60.40,18.23,986.80,24.56,30.43
280.61,00:04:40,3.07,207.33,27.89,0.37,10.49,50.60,17.52,986.90,24.55,30.43
282.98,00:04:42,2.73,184.33,25.24,0.38,9.62,52.19,17.64,986.90,24.56,30.43
285.14,00:04:45,2.81,189.67,28.41,0.33,9.61,50.67,17.36,986.80,24.56,30.41
287.51,00:04:47,2.55,172.00,25.22,0.41,10.42,60.58,18.18,986.80,24.56,30.40
289.77,00:04:49,2.85,192.50,27.34,0.41,11.33,58.86,18.10,986.80,24.56,30.42
291.99,00:04:51,2.96,199.83,26.79,0.43,11.63,58.20,18.11,986.90,24.56,30.41
294.25,00:04:54,3.05,206.17,26.74,0.36,9.88,47.92,17.30,986.80,24.56,30.39
296.32,00:04:56,2.91,196.67,27.26,0.40,11.14,56.64,17.97,986.80,24.56,30.39
298.6,00:04:58,2.97,200.33,27.63,0.38,10.61,52.96,17.69,986.80,24.57,30.39
300.57,00:05:00,2.89,195.33,28.34,0.39,11.28,57.75,18.00,986.80,24.57,30.37
302.8,00:05:02,2.82,190.17,27.60,0.41,11.34,59.63,18.13,986.90,24.56,30.36
305.75,00:05:05,2.98,201.17,17.42,0.66,11.53,57.31,18.36,986.50,24.57,30.34
308.03,00:05:08,5.23,352.83,31.11,0.55,17.26,48.92,17.80,986.80,24.56,30.35
311.01,00:05:11,3.63,245.00,20.61,0.56,11.72,47.84,17.74,986.70,24.57,30.32
313.47,00:05:13,3.43,231.50,26.06,0.41,10.86,46.91,17.38,986.70,24.57,30.33
315.62,00:05:15,3.21,216.83,22.98,0.51,11.81,54.47,18.06,986.90,24.57,30.32
318.39,00:05:18,3.31,223.33,24.57,0.43,10.66,47.73,17.49,987.00,24.57,30.30
321.25,00:05:21,3.08,207.83,21.09,0.51,10.79,51.92,17.92,986.70,24.57,30.30
323.8,00:05:23,3.49,235.83,22.94,0.51,11.81,50.08,17.81,986.90,24.57,30.27
328.47,00:05:28,3.13,211.33,19.81,0.42,8.43,39.89,16.78,986.80,24.57,30.28
331.45,00:05:31,2.93,197.83,20.30,0.43,8.85,44.74,17.26,986.80,24.57,30.26
333.81,00:05:33,3.39,228.50,24.06,0.45,11.03,48.27,17.59,986.80,24.58,30.27
336.49,00:05:36,3.58,241.83,22.15,0.49,11.00,45.49,17.46,986.80,24.57,30.25
339.45,00:05:39,3.41,230.17,19.02,0.52,10.06,43.71,17.38,986.80,24.57,30.26
342.03,00:05:42,3.45,233.00,24.54,0.39,9.63,41.33,16.82,986.90,24.57,30.27
344.61,00:05:44,3.16,213.17,23.55,0.41,9.77,45.83,17.29,986.90,24.57,30.25
347.11,00:05:47,3.37,227.67,23.97,0.46,11.07,48.62,17.62,986.80,24.57,30.26
349.68,00:05:49,3.68,248.50,23.53,0.50,11.77,47.36,17.61,986.80,24.58,30.25
351.95,00:05:51,3.69,249.00,25.72,0.44,11.53,46.31,17.42,986.80,24.58,30.26
354.31,00:05:54,3.07,207.33,19.10,0.50,9.64,46.50,17.55,986.70,24.58,30.24
357.2,00:05:57,3.67,248.00,28.45,0.41,11.81,47.62,17.43,986.80,24.58,30.25
359.57,00:05:59,3.43,231.67,26.82,0.45,12.25,52.88,17.88,986.80,24.58,30.23
361.64,00:06:01,3.29,222.17,26.30,0.43,11.41,51.36,17.74,986.80,24.58,30.21
363.89,00:06:03,3.33,225.00,26.42,0.45,11.95,53.11,17.88,986.70,24.59,30.21
366.14,00:06:06,3.45,233.00,27.43,0.43,11.90,51.07,17.71,986.80,24.58,30.20
368.76,00:06:08,3.23,218.33,26.71,0.38,10.18,46.63,17.25,986.80,24.58,30.19
370.74,00:06:10,3.25,219.17,27.17,0.40,10.97,50.05,17.57,986.80,24.59,30.20
372.93,00:06:12,3.43,231.83,25.61,0.47,12.05,51.98,17.85,986.80,24.58,30.21
375.59,00:06:15,3.66,247.17,21.75,0.56,12.25,49.56,17.85,986.90,24.58,30.20
378.43,00:06:18,3.16,213.17,22.21,0.40,9.01,42.27,16.96,986.80,24.59,30.22
380.87,00:06:20,3.24,218.67,23.16,0.45,10.65,48.70,17.62,986.80,24.59,30.19
382.77,00:06:22,2.88,194.33,22.92,0.35,8.15,41.94,16.72,986.70,24.60,30.21
386.17,00:06:26,3.25,219.33,24.07,0.47,11.43,52.11,17.87,986.80,24.59,30.19
388.55,00:06:28,3.48,234.67,24.30,0.49,11.97,51.01,17.83,986.80,24.59,30.20
390.81,00:06:30,3.50,236.00,26.21,0.42,11.24,47.63,17.47,986.80,24.58,30.18
393.48,00:06:33,3.28,221.17,24.52,0.46,11.36,51.36,17.80,986.80,24.59,30.19
395.67,00:06:35,3.27,220.83,26.61,0.35,9.48,42.93,16.81,986.80,24.59,30.19
397.88,00:06:37,3.13,211.50,24.89,0.44,11.15,52.72,17.85,986.80,24.59,30.17
400.46,00:06:40,3.30,222.50,23.73,0.47,11.34,50.97,17.80,986.80,24.59,30.17
402.93,00:06:42,3.57,240.83,23.77,0.50,12.05,50.04,17.80,986.80,24.59,30.18
405.59,00:06:45,3.36,226.67,24.32,0.41,10.18,44.91,17.23,986.90,24.59,30.15
408.02,00:06:48,3.20,216.00,24.55,0.45,11.28,52.22,17.84,986.80,24.59,30.16
410.6,00:06:50,3.15,212.33,24.87,0.40,9.99,47.05,17.35,986.80,24.60,30.14
412.88,00:06:52,3.08,208.00,24.77,0.43,10.70,51.44,17.74,986.90,24.60,30.14
415.06,00:06:55,3.23,218.00,26.03,0.43,11.37,52.16,17.79,986.80,24.60,30.14
417.65,00:06:57,3.18,214.50,23.86,0.45,10.97,51.14,17.78,986.80,24.59,30.14
420.01,00:07:00,3.24,218.67,25.06,0.43,10.98,50.21,17.67,986.80,24.60,30.12
422.42,00:07:02,3.11,209.83,25.04,0.41,10.50,50.04,17.61,986.80,24.60,30.10
424.77,00:07:04,3.07,207.17,26.16,0.39,10.42,50.30,17.57,986.90,24.60,30.11
426.92,00:07:06,3.13,211.33,27.58,0.40,11.05,52.29,17.71,986.80,24.60,30.10
430.01,00:07:10,2.55,172.17,20.85,0.38,8.03,46.64,17.26,986.80,24.61,30.10
432,00:07:12,3.34,225.67,25.92,0.50,13.05,57.83,18.22,986.80,24.61,30.09
434.21,00:07:14,3.62,244.33,26.01,0.46,12.03,49.24,17.66,986.70,24.60,30.08
436.83,00:07:16,3.41,230.50,23.52,0.47,11.18,48.50,17.64,986.90,24.60,30.08
439.1,00:07:19,3.50,236.33,26.21,0.42,11.20,47.39,17.45,986.80,24.60,30.07
441.36,00:07:21,3.55,239.67,26.25,0.46,12.15,50.69,17.76,986.80,24.61,30.08
443.66,00:07:23,3.44,232.00,26.39,0.42,11.33,48.84,17.56,986.80,24.61,30.06
446.14,00:07:26,3.29,222.33,26.61,0.42,11.34,51.01,17.70,986.90,24.61,30.06
448.74,00:07:28,2.87,194.00,22.30,0.44,9.83,50.67,17.71,986.90,24.60,30.07
451.08,00:07:31,3.19,215.17,24.24,0.48,11.74,54.56,18.02,986.80,24.61,30.05
453.04,00:07:33,3.00,202.67,22.90,0.39,9.10,44.90,17.17,986.80,24.61,30.04
455.62,00:07:35,3.67,247.83,34.92,0.30,10.77,43.46,16.58,986.80,24.61,30.04
457.3,00:07:37,3.17,214.17,26.56,0.43,11.45,53.46,17.86,986.90,24.61,30.03
460.21,00:07:40,3.04,205.00,24.44,0.46,11.42,55.71,18.05,986.80,24.61,30.03
462.78,00:07:42,3.09,208.83,24.43,0.42,10.39,49.75,17.61,986.80,24.61,30.02
465.03,00:07:45,3.21,216.83,24.85,0.45,11.40,52.58,17.86,986.80,24.61,30.02
467.57,00:07:47,3.13,211.17,24.13,0.44,10.67,50.53,17.70,986.80,24.61,30.02
470.02,00:07:50,3.08,208.00,25.39,0.41,10.41,50.05,17.59,986.70,24.61,30.03
472.01,00:07:52,3.45,232.83,28.56,0.44,12.61,54.16,17.92,986.80,24.61,30.01
474.28,00:07:54,2.91,196.67,21.69,0.43,9.37,47.64,17.48,986.70,24.61,30.00
476.7,00:07:56,3.81,257.50,29.30,0.47,13.93,54.10,17.98,986.70,24.61,30.01
478.98,00:07:58,3.75,253.17,28.49,0.45,12.83,50.68,17.73,986.80,24.61,30.00
481.32,00:08:01,3.28,221.67,23.82,0.46,11.10,50.07,17.72,986.80,24.62,30.00
483.76,00:08:03,3.43,231.50,27.59,0.38,10.64,45.96,17.21,986.80,24.61,29.98
486.74,00:08:06,2.92,197.17,20.74,0.50,10.57,53.61,18.01,986.80,24.61,29.97
489.2,00:08:09,3.26,219.83,24.24,0.42,10.23,46.54,17.37,986.80,24.61,29.97
491.46,00:08:11,3.29,222.33,23.87,0.46,11.14,50.11,17.73,986.80,24.62,29.97
493.93,00:08:13,3.50,236.17,25.91,0.43,11.27,47.72,17.49,986.80,24.61,29.97
496.33,00:08:16,3.25,219.33,25.10,0.40,10.11,46.09,17.28,986.80,24.61,29.97
498.54,00:08:18,3.27,220.83,24.31,0.47,11.48,51.99,17.85,986.80,24.62,29.97
501.1,00:08:21,3.43,231.67,24.12,0.45,11.09,47.87,17.56,986.90,24.61,29.98
503.44,00:08:23,3.46,233.33,27.04,0.41,11.31,48.47,17.50,986.80,24.62,29.96
505.49,00:08:25,3.64,245.83,27.10,0.47,12.91,52.52,17.89,986.80,24.62,29.97
507.83,00:08:27,3.55,239.83,28.28,0.37,10.61,44.24,17.02,986.80,24.61,29.95
510.22,00:08:30,3.10,209.17,24.93,0.43,10.82,51.73,17.76,986.90,24.62,29.96
512.51,00:08:32,3.17,214.00,29.95,0.30,9.04,42.24,16.40,986.80,24.62,29.94
514.38,00:08:34,3.17,213.67,21.83,0.51,11.30,52.89,17.98,986.80,24.61,29.94
516.82,00:08:36,2.93,198.00,24.47,0.30,7.39,37.32,15.81,986.70,24.62,29.93
518.6,00:08:38,3.91,263.83,34.89,0.31,11.11,42.11,16.51,986.80,24.62,29.95
520.96,00:08:40,3.31,223.67,33.33,0.31,10.49,46.90,16.94,986.90,24.62,29.94
523.33,00:08:43,2.93,197.50,24.30,0.45,11.06,56.00,18.05,986.80,24.62,29.94
525.74,00:08:45,3.26,220.33,25.07,0.46,11.54,52.38,17.85,986.80,24.62,29.94
528.22,00:08:48,3.20,215.83,23.89,0.47,11.25,52.12,17.86,986.80,24.61,29.94
530.7,00:08:50,3.32,224.17,24.59,0.47,11.62,51.84,17.85,986.90,24.62,29.93
533.32,00:08:53,3.39,228.83,22.96,0.50,11.59,50.65,17.83,986.80,24.63,29.93
535.51,00:08:55,3.80,256.83,26.21,0.49,12.96,50.46,17.80,986.70,24.62,29.95
537.76,00:08:57,3.78,254.83,27.85,0.46,13.03,51.13,17.80,986.90,24.63,29.93
539.9,00:08:59,3.56,240.17,26.81,0.45,12.11,50.42,17.72,986.80,24.62,29.93
542.44,00:09:02,3.58,241.67,24.83,0.50,12.65,52.34,17.94,986.80,24.63,29.92
544.73,00:09:04,3.52,237.67,24.94,0.49,12.41,52.22,17.91,986.80,24.63,29.93
547.41,00:09:07,3.16,213.33,21.76,0.50,11.02,51.66,17.89,986.80,24.63,29.91
550.81,00:09:10,2.91,196.33,18.36,0.46,8.47,43.14,17.20,986.80,24.63,29.91
553.2,00:09:13,3.18,214.50,23.54,0.51,12.08,56.32,18.15,986.70,24.63,29.91
556.16,00:09:16,3.48,234.83,21.71,0.53,11.70,49.82,17.83,986.80,24.63,29.90
558.83,00:09:18,3.44,232.17,22.59,0.49,11.12,47.90,17.63,986.80,24.63,29.89
562.92,00:09:22,2.81,189.83,16.31,0.42,6.89,36.30,16.37,986.80,24.63,29.90
564.67,00:09:24,3.28,221.50,23.49,0.40,9.62,43.43,17.08,986.80,24.63,29.90
567.14,00:09:27,3.59,242.33,27.68,0.40,11.33,46.75,17.35,986.80,24.64,29.90
569.8,00:09:29,3.37,227.50,23.06,0.47,10.89,47.87,17.59,986.80,24.63,29.90
572.22,00:09:32,3.48,234.83,24.66,0.44,11.06,47.10,17.48,986.80,24.63,29.89
574.94,00:09:34,3.41,230.50,22.55,0.49,11.16,48.42,17.67,986.80,24.63,29.90
577.22,00:09:37,3.54,239.17,24.74,0.46,11.41,47.71,17.56,986.80,24.63,29.88
579.87,00:09:39,3.24,218.67,22.99,0.48,11.25,51.45,17.85,986.80,24.64,29.89
582.57,00:09:42,2.74,185.00,21.75,0.38,8.34,45.08,17.13,986.80,24.64,29.89
584.51,00:09:44,3.50,236.50,33.94,0.32,11.02,46.60,16.98,986.80,24.64,29.87
586.42,00:09:46,3.20,215.83,31.67,0.32,10.25,47.49,17.04,986.70,24.64,29.87
587.97,00:09:47,3.01,203.00,25.61,0.49,12.62,62.17,18.39,986.80,24.64,29.87
591.17,00:09:51,3.22,217.50,23.07,0.48,11.14,51.22,17.83,986.80,24.63,29.88
593.75,00:09:53,3.46,233.50,23.53,0.51,12.20,52.25,17.95,986.80,24.64,29.87
596.27,00:09:56,3.43,231.33,23.07,0.52,12.18,52.65,17.98,986.80,24.64,29.87
599.14,00:09:59,3.31,223.67,21.07,0.54,11.52,51.50,17.95,986.90,24.64,29.85
601.7,00:10:01,3.25,219.50,24.75,0.41,10.34,47.11,17.40,986.80,24.64,29.85
603.75,00:10:03,3.09,208.33,28.53,0.34,9.74,46.75,17.08,986.80,24.64,29.84
605.87,00:10:05,5.56,375.00,12.70,0.93,11.92,31.79,16.53,986.70,24.65,29.81
608.65,00:10:08,5.58,376.33,21.43,0.60,12.97,34.46,16.56,986.70,24.65,29.81
611,00:10:11,5.43,366.33,22.21,0.60,13.34,36.42,16.79,986.60,24.66,29.81
614.38,00:10:14,5.05,340.83,22.90,0.54,12.41,36.41,16.69,986.70,24.65,29.79
617.64,00:10:17,5.40,364.83,21.02,0.67,14.29,39.17,17.18,986.70,24.65,29.78
618.87,00:10:18,5.56,375.00,33.61,0.36,12.38,33.01,15.65,986.70,24.65,29.77
621.98,00:10:21,4.85,327.67,21.67,0.65,14.13,43.12,17.49,986.70,24.66,29.76
623.51,00:10:23,5.12,345.83,35.45,0.32,11.49,33.22,15.37,986.70,24.65,29.76
625.98,00:10:25,4.93,332.67,23.49,0.59,14.01,42.11,17.35,986.70,24.66,29.74
629.68,00:10:29,3.61,243.83,17.59,0.42,7.49,30.72,15.55,986.60,24.66,29.75
632.08,00:10:32,3.99,269.33,20.50,0.40,8.34,30.97,15.51,986.40,24.66,29.74
636.62,00:10:36,5.49,370.33,17.63,0.73,12.95,34.97,16.78,986.60,24.66,29.73
639.83,00:10:39,7.36,496.67,17.65,0.87,15.49,31.19,16.40,986.60,24.66,29.73
642.56,00:10:42,6.44,434.67,20.31,0.70,14.24,32.76,16.46,986.60,24.65,29.74
644.83,00:10:44,6.04,408.00,24.46,0.58,14.25,34.93,16.58,986.60,24.66,29.72
647.32,00:10:47,5.67,383.00,27.17,0.52,14.24,37.18,16.74,986.70,24.66,29.73
650.27,00:10:50,4.95,334.00,20.33,0.55,11.27,33.74,16.38,986.80,24.66,29.72
653.06,00:10:53,4.43,299.33,20.01,0.46,9.25,30.90,15.71,986.60,24.66,29.72
655.19,00:10:55,5.41,365.50,28.37,0.45,12.94,35.40,16.36,986.70,24.66,29.72
658.19,00:10:58,6.60,445.50,21.41,0.66,14.31,32.12,16.33,986.60,24.67,29.72
660.61,00:11:00,7.47,504.00,23.09,0.64,14.93,29.62,15.92,986.70,24.67,29.70
663.1,00:11:03,6.90,465.50,20.60,0.65,13.45,28.89,15.80,986.60,24.66,29.69
665.67,00:11:05,6.98,471.17,21.46,0.65,14.12,29.97,15.99,986.60,24.66,29.70
669.17,00:11:09,7.25,489.17,21.89,0.64,14.21,29.05,15.82,986.60,24.66,29.70
671.73,00:11:11,7.09,478.67,22.01,0.64,14.16,29.58,15.90,986.60,24.66,29.70
674.42,00:11:14,8.88,599.17,22.99,0.76,17.54,29.27,16.00,986.50,24.66,29.69
677.48,00:11:17,7.52,507.33,19.84,0.77,15.30,30.16,16.16,986.60,24.66,29.70
682.21,00:11:22,6.15,415.33,17.93,0.63,11.47,27.62,15.54,986.60,24.66,29.69
685.09,00:11:25,6.76,456.17,22.68,0.57,13.08,28.67,15.62,986.50,24.66,29.70
687.8,00:11:27,7.70,519.50,22.02,0.68,14.98,28.84,15.83,986.60,24.66,29.70
