Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
200.85,00:03:20,3.11,220.83,15.64,0.73,11.46,51.90,18.22,1013.70,22.86,28.78
204.27,00:03:24,3.22,228.50,18.37,0.43,8.02,35.10,16.39,1013.70,22.85,28.77
207.61,00:03:27,3.49,248.00,13.60,0.93,12.74,51.37,18.29,1013.80,22.86,28.79
211.89,00:03:31,2.74,194.50,18.57,0.38,7.21,37.07,16.45,1013.80,22.86,28.77
221.02,00:03:41,2.83,201.00,15.99,0.45,7.32,36.42,16.62,1013.70,22.87,28.76
225.56,00:03:45,1.79,126.83,18.79,0.26,4.98,39.27,15.81,1013.80,22.87,28.74
228.98,00:03:48,2.60,184.67,15.25,0.46,7.15,38.72,16.91,1013.80,22.87,28.77
233.38,00:03:53,2.50,177.83,16.10,0.41,6.61,37.17,16.55,1013.70,22.88,28.77
236.52,00:03:56,2.85,202.00,17.39,0.44,7.69,38.07,16.76,1013.80,22.87,28.78
240.75,00:04:00,2.77,197.00,14.83,0.45,6.75,34.26,16.34,1013.70,22.88,28.80
244.53,00:04:04,3.50,248.17,15.32,0.57,8.78,35.38,16.75,1013.70,22.88,28.77
248.51,00:04:08,3.42,243.17,15.57,0.51,8.09,33.27,16.38,1013.70,22.89,28.78
252.17,00:04:12,3.33,236.67,14.83,0.54,8.13,34.35,16.58,1013.70,22.89,28.79
256.72,00:04:16,2.95,209.17,14.42,0.47,6.90,32.99,16.23,1013.80,22.89,28.79
260.24,00:04:20,1.67,118.67,17.45,0.25,4.53,38.17,15.60,1013.80,22.89,28.77
268.25,00:04:28,2.44,173.50,13.15,0.44,5.86,33.78,16.25,1013.70,22.90,28.79
275.65,00:04:35,1.58,111.83,16.25,0.26,4.37,39.08,15.83,1013.80,22.90,28.79
278.65,00:04:38,3.33,236.33,15.68,0.59,9.29,39.31,17.19,1013.80,22.90,28.80
284.81,00:04:44,2.77,196.83,12.09,0.46,5.68,28.86,15.53,1013.70,22.91,28.80
288.76,00:04:48,3.52,249.67,12.84,0.60,7.72,30.92,16.20,1013.70,22.90,28.82
292.45,00:04:52,4.44,315.17,14.75,0.68,10.09,32.01,16.47,1013.70,22.91,28.82
296.26,00:04:56,3.81,270.83,15.90,0.53,8.58,31.68,16.19,1013.70,22.91,28.81
300.11,00:05:00,3.72,263.83,15.57,0.60,9.42,35.70,16.84,1013.70,22.91,28.80
306.76,00:05:06,7.03,499.33,9.41,1.89,17.80,35.65,17.35,1013.60,22.92,28.74
310.46,00:05:10,4.21,298.67,19.72,0.77,15.34,51.36,18.22,1013.60,22.93,28.74
316.43,00:05:16,,,11.00,0.27,3.00,,,1013.80,22.93,28.70
317.81,00:05:17,4.79,340.00,27.76,0.53,14.75,43.38,17.46,1013.60,22.93,28.70
321,00:05:21,4.48,318.00,21.29,0.60,12.89,40.53,17.32,1013.50,22.93,28.71
323.54,00:05:23,4.73,335.83,22.03,0.61,13.63,40.59,17.35,1013.70,22.94,28.69
327.36,00:05:27,3.39,241.00,17.77,0.52,9.34,38.76,17.03,1013.70,22.94,28.69
330.01,00:05:30,3.49,248.00,20.26,0.50,10.29,41.49,17.26,1013.80,22.94,28.67
333.32,00:05:33,3.01,213.50,19.54,0.38,7.60,35.60,16.27,1013.70,22.94,28.66
336.27,00:05:36,3.33,236.67,19.33,0.47,9.20,38.87,16.94,1013.70,22.94,28.65
340.71,00:05:40,2.93,207.83,14.73,0.53,7.89,37.96,16.97,1013.70,22.95,28.63
343.79,00:05:43,3.46,245.83,18.54,0.53,9.87,40.15,17.18,1013.60,22.94,28.63
346.86,00:05:46,3.25,230.83,19.37,0.48,9.38,40.64,17.14,1013.70,22.95,28.62
349.79,00:05:49,3.17,224.83,20.15,0.46,9.39,41.76,17.19,1013.70,22.95,28.62
353.06,00:05:53,2.74,194.33,17.75,0.42,7.48,38.49,16.75,1013.70,22.95,28.60
356.75,00:05:56,2.69,190.83,17.93,0.42,7.55,39.56,16.86,1013.70,22.95,28.58
360.61,00:06:00,2.71,192.50,15.95,0.50,8.06,41.87,17.29,1013.70,22.96,28.58
362.57,00:06:02,,,18.43,0.28,5.27,,,1013.80,22.97,28.57
367.87,00:06:07,3.78,268.17,18.31,0.59,10.92,40.72,17.33,1013.60,22.97,28.57
371.35,00:06:11,3.78,268.17,18.14,0.56,10.18,37.96,17.01,1013.60,22.97,28.55
374.63,00:06:14,3.96,281.00,16.95,0.66,11.26,40.07,17.35,1013.70,22.98,28.55
377.42,00:06:17,3.66,259.83,20.57,0.51,10.64,40.95,17.23,1013.60,22.97,28.51
380.74,00:06:20,3.32,235.83,19.85,0.50,9.94,42.15,17.30,1013.70,22.97,28.51
384.06,00:06:24,3.60,255.67,17.48,0.63,11.16,43.65,17.62,1013.70,22.98,28.49
386.78,00:06:26,3.09,219.50,19.93,0.42,8.49,38.68,16.78,1013.70,22.98,28.47
390.61,00:06:30,2.74,194.50,18.79,0.45,8.47,43.55,17.31,1013.60,22.97,28.45
393.98,00:06:33,2.65,188.33,17.73,0.47,8.40,44.60,17.45,1013.50,22.98,28.42
404.85,00:06:44,3.47,246.67,19.16,0.51,9.80,39.73,17.10,1013.70,22.99,28.42
408,00:06:48,2.79,198.17,20.30,0.36,7.46,37.64,16.43,1013.70,22.99,28.41
411.09,00:06:51,2.97,210.83,19.27,0.43,8.41,39.89,16.94,1013.60,22.99,28.40
415.22,00:06:55,2.62,186.00,15.07,0.49,7.39,39.73,17.06,1013.70,22.99,28.38
418.44,00:06:58,3.48,247.00,16.41,0.63,10.48,42.43,17.53,1013.60,22.99,28.37
420.95,00:07:00,3.25,230.50,26.12,0.29,7.77,33.71,15.37,1013.60,22.99,28.37
423.1,00:07:03,3.57,253.50,21.87,0.41,9.05,35.70,16.39,1013.70,23.00,28.37
426.85,00:07:06,3.15,223.83,17.93,0.51,9.19,41.06,17.23,1013.60,23.00,28.36
430.43,00:07:10,2.85,202.67,18.58,0.40,7.43,36.66,16.46,1013.60,22.99,28.34
434.08,00:07:14,3.17,225.33,16.97,0.53,9.12,40.47,17.22,1013.70,23.01,28.35
437.09,00:07:17,3.19,226.33,19.12,0.44,8.42,37.20,16.66,1013.60,23.00,28.34
440.81,00:07:20,3.12,221.50,15.93,0.54,8.68,39.19,17.11,1013.60,23.01,28.33
444.15,00:07:24,3.42,243.17,17.49,0.54,9.59,39.44,17.14,1013.50,23.01,28.32
446.75,00:07:26,3.93,279.00,18.99,0.63,12.05,43.19,17.58,1013.50,23.01,28.32
450.36,00:07:30,3.45,244.67,18.67,0.53,9.97,40.75,17.24,1013.50,23.02,28.29
453.67,00:07:33,3.28,233.17,18.09,0.54,9.91,42.50,17.41,1013.60,23.02,28.26
457.47,00:07:37,3.15,223.67,16.07,0.60,9.65,43.14,17.54,1013.60,23.02,28.26
462.91,00:07:42,2.21,157.17,10.57,0.50,5.39,34.29,16.49,1013.60,23.03,28.24
467.44,00:07:47,2.69,191.00,15.58,0.48,7.50,39.27,16.99,1013.70,23.03,28.22
470.12,00:07:50,2.96,210.17,18.62,0.43,8.02,38.16,16.74,1013.70,23.03,28.22
473.56,00:07:53,3.19,226.83,18.18,0.46,8.41,37.08,16.71,1013.60,23.03,28.22
477.04,00:07:57,3.21,227.83,18.70,0.45,8.48,37.22,16.70,1013.60,23.03,28.22
480.46,00:08:00,3.05,216.83,17.62,0.45,8.06,37.17,16.70,1013.60,23.03,28.22
484.13,00:08:04,3.30,234.17,17.52,0.50,8.89,37.96,16.91,1013.50,23.04,28.20
487.19,00:08:07,3.48,247.33,16.59,0.56,9.38,37.93,17.02,1013.60,23.04,28.21
491.05,00:08:11,3.10,219.83,16.51,0.48,7.94,36.12,16.65,1013.60,23.04,28.20
494.3,00:08:14,3.26,231.17,17.58,0.51,8.96,38.76,17.01,1013.60,23.04,28.19
498,00:08:18,3.05,216.67,16.40,0.50,8.20,37.85,16.89,1013.60,23.05,28.18
501.27,00:08:21,2.99,212.50,18.40,0.42,7.77,36.56,16.53,1013.60,23.04,28.18
504.41,00:08:24,3.07,218.00,18.44,0.45,8.40,38.53,16.85,1013.60,23.04,28.19
507.84,00:08:27,3.46,245.83,17.40,0.56,9.82,39.95,17.22,1013.60,23.04,28.16
514.36,00:08:34,3.20,227.00,17.50,0.43,7.67,33.79,16.22,1013.40,23.05,28.17
517.52,00:08:37,4.00,284.00,19.04,0.52,10.06,35.42,16.67,1013.60,23.05,28.16
520.15,00:08:40,4.92,349.33,21.04,0.58,12.30,35.21,16.75,1013.60,23.05,28.17
523.19,00:08:43,4.65,329.83,19.77,0.58,11.54,34.99,16.72,1013.40,23.05,28.15
526.35,00:08:46,3.68,261.00,19.42,0.48,9.45,36.21,16.67,1013.50,23.05,28.15
529.29,00:08:49,3.72,263.83,20.34,0.52,10.72,40.63,17.22,1013.50,23.06,28.13
532.47,00:08:52,3.28,232.67,18.44,0.50,9.39,40.36,17.16,1013.60,23.06,28.12
536.05,00:08:56,3.15,223.83,19.08,0.46,8.86,39.58,16.98,1013.60,23.06,28.11
539.22,00:08:59,3.22,228.83,17.08,0.56,9.65,42.17,17.41,1013.60,23.06,28.11
543.09,00:09:03,2.95,209.67,16.94,0.47,8.03,38.30,16.87,1013.60,23.06,28.10
547.46,00:09:07,2.49,176.83,14.60,0.40,5.90,33.37,16.03,1013.70,23.07,28.09
550.08,00:09:10,3.10,220.17,17.63,0.54,9.52,43.24,17.46,1013.50,23.07,28.09
553.63,00:09:13,3.38,239.67,19.07,0.47,8.98,37.47,16.77,1013.60,23.07,28.09
557.25,00:09:17,3.54,251.50,16.96,0.56,9.58,38.09,17.04,1013.60,23.07,28.08
560.16,00:09:20,3.52,249.83,19.47,0.47,9.27,37.11,16.75,1013.40,23.07,28.06
563.52,00:09:23,3.34,237.17,18.98,0.48,9.27,39.09,16.99,1013.50,23.08,28.07
566.61,00:09:26,3.72,263.83,18.40,0.57,10.63,40.29,17.27,1013.50,23.07,28.08
570.38,00:09:30,3.32,235.67,16.61,0.55,9.17,38.91,17.09,1013.60,23.08,28.07
573.61,00:09:33,3.10,220.00,17.83,0.49,8.75,39.77,17.07,1013.60,23.08,28.06
577.33,00:09:37,2.88,204.67,16.66,0.50,8.40,41.04,17.21,1013.50,23.08,28.05
583.56,00:09:43,5.25,372.67,13.31,1.36,18.12,48.62,18.24,1013.50,23.08,28.05
587.47,00:09:47,3.60,255.33,16.92,0.78,13.23,51.82,18.24,1013.50,23.09,28.04
590.71,00:09:50,3.22,228.67,18.89,0.57,10.79,47.19,17.79,1013.60,23.09,28.02
593.44,00:09:53,3.04,215.50,22.07,0.44,9.88,45.85,17.48,1013.60,23.09,28.03
596.4,00:09:56,3.11,220.50,19.06,0.57,11.01,49.93,17.98,1013.50,23.09,28.01
599.54,00:09:59,2.88,204.33,19.38,0.50,9.82,48.06,17.76,1013.60,23.10,28.01
604.93,00:10:04,,,10.82,0.88,9.53,,,1013.40,23.21,28.64
608.91,00:10:08,8.94,635.00,17.70,1.01,17.98,28.31,16.17,1013.40,23.21,28.64
613.48,00:10:13,8.87,629.50,26.46,0.73,19.32,30.69,16.33,1013.40,23.21,28.65
622.3,00:10:22,6.12,434.67,9.87,1.03,10.22,23.51,15.21,1012.80,23.22,28.68
624.61,00:10:24,9.59,680.67,17.79,0.96,17.23,25.31,15.57,1012.80,23.22,28.70
628.41,00:10:28,9.23,655.50,16.73,1.10,18.44,28.13,16.19,1013.30,23.22,28.71
631.35,00:10:31,7.31,519.33,18.86,0.88,16.69,32.14,16.66,1013.20,23.23,28.72
636.51,00:10:36,10.35,735.00,10.49,2.38,25.00,34.01,17.22,1013.30,23.23,28.77
640.04,00:10:40,5.31,377.00,20.79,0.84,17.47,46.34,17.96,1013.50,23.24,28.87
643.15,00:10:43,4.78,339.50,20.29,0.73,14.91,43.92,17.72,1013.20,23.24,28.99
646.22,00:10:46,4.60,326.50,19.95,0.68,13.57,41.56,17.49,1013.40,23.24,29.07
649.24,00:10:49,5.24,372.00,19.12,0.76,14.66,39.41,17.38,1013.40,23.25,29.11
652.12,00:10:52,5.37,381.17,20.86,0.62,13.06,34.26,16.69,1013.30,23.25,29.13
659.06,00:10:59,7.18,509.67,18.32,0.86,15.88,31.16,16.52,1013.30,23.26,29.18
667.24,00:11:07,10.68,758.00,15.74,1.38,21.86,28.84,16.40,1013.30,23.26,29.21
675.36,00:11:15,3.43,243.67,6.98,0.79,5.55,22.78,14.82,1013.30,23.27,29.17
679.32,00:11:19,10.13,719.00,18.24,0.90,16.41,22.82,14.94,1013.20,23.27,29.19
681.9,00:11:21,10.45,741.67,21.76,0.82,17.93,24.18,15.20,1012.70,23.28,29.18
684.47,00:11:24,10.72,761.33,22.88,0.88,20.25,26.60,15.77,1013.10,23.28,29.18
687.23,00:11:27,8.03,570.00,20.91,0.80,16.86,29.58,16.23,1013.20,23.28,29.21
690.29,00:11:30,7.50,532.33,19.15,0.88,17.00,31.94,16.64,1013.20,23.29,29.25
693.52,00:11:33,7.42,526.50,18.84,0.90,17.12,32.52,16.73,1013.30,23.29,29.26
696.6,00:11:36,7.55,535.83,20.80,0.83,17.38,32.44,16.67,1013.10,23.29,29.31
699.93,00:11:39,6.43,456.33,18.75,0.80,15.16,33.22,16.75,1013.20,23.30,29.34
703.39,00:11:43,6.47,459.17,18.05,0.85,15.38,33.50,16.82,1013.40,23.30,29.37
706.1,00:11:46,6.07,430.67,20.00,0.72,14.42,33.48,16.71,1013.40,23.30,29.39
709.17,00:11:49,5.33,378.50,17.91,0.63,11.35,29.99,16.10,1013.20,23.30,29.40
712.41,00:11:52,7.67,544.33,20.99,0.80,16.90,31.05,16.46,1013.20,23.31,29.40
715.81,00:11:55,6.92,491.67,18.81,0.80,15.20,30.92,16.44,1013.20,23.31,29.43
717.84,00:11:57,4.89,347.17,26.14,0.40,10.64,30.65,15.61,1013.40,23.31,29.43
721.67,00:12:01,6.63,470.83,16.77,0.87,14.74,31.31,16.55,1013.10,23.32,29.46
724.1,00:12:04,3.66,260.00,25.25,0.29,7.35,28.27,14.22,1013.20,23.32,29.45
729.45,00:12:09,8.81,625.50,9.71,2.10,20.50,32.77,17.06,1013.60,23.33,29.49
732.63,00:12:12,6.80,483.00,18.15,0.95,17.42,36.07,17.17,1013.40,23.33,29.57
736.11,00:12:16,5.47,388.33,21.76,0.57,12.52,32.24,16.34,1013.50,23.33,29.61
737.89,00:12:17,2.74,194.50,23.53,0.27,6.37,32.75,14.88,1013.60,23.33,29.65
742.91,00:12:22,10.43,740.50,27.19,0.89,24.37,32.91,16.77,1013.10,23.34,29.70
748.47,00:12:28,7.64,542.50,12.04,1.09,13.17,24.28,15.42,1013.10,23.35,29.73
752.6,00:12:32,7.85,557.67,15.34,0.84,13.00,23.31,15.01,1013.20,23.35,29.73
754.89,00:12:34,5.08,360.33,25.81,0.35,9.23,25.62,14.23,1013.40,23.35,29.73
757.98,00:12:37,8.61,611.17,16.30,0.98,15.97,26.13,15.75,1013.10,23.35,29.75
761.25,00:12:41,8.80,625.00,18.87,0.85,16.21,25.94,15.62,1013.10,23.36,29.75
763.92,00:12:43,12.70,901.50,18.96,1.23,23.33,25.88,15.82,1012.80,23.36,29.77
767.15,00:12:47,9.18,651.67,21.57,0.88,19.02,29.19,16.23,1013.00,23.36,29.81
771.1,00:12:51,8.63,612.50,15.48,1.31,20.38,33.27,16.99,1013.30,23.37,29.90
774.43,00:12:54,6.77,480.33,17.79,1.03,18.43,38.37,17.43,1013.10,23.37,30.00
778.17,00:12:58,6.37,452.50,16.99,1.01,17.28,38.19,17.40,1013.00,23.37,30.06
781.44,00:13:01,5.67,402.83,18.88,0.82,15.63,38.80,17.36,1013.00,23.38,30.14
785.1,00:13:05,5.54,393.67,17.01,0.91,15.54,39.47,17.47,1013.10,23.38,30.18
787.55,00:13:07,7.12,505.33,20.57,0.91,18.76,37.12,17.25,1013.10,23.38,30.18
790.37,00:13:10,6.88,488.33,21.37,0.83,17.92,36.70,17.17,1013.00,23.39,30.24
793.44,00:13:13,6.45,457.67,19.80,0.85,16.94,37.01,17.21,1012.90,23.39,30.27
796.46,00:13:16,7.12,505.83,19.61,0.96,19.01,37.58,17.33,1012.80,23.39,30.30
800.96,00:13:20,3.83,272.00,21.24,0.53,11.42,41.99,17.36,1013.70,23.40,30.38
806.13,00:13:26,8.22,583.67,18.20,1.07,19.56,33.51,16.94,1013.20,23.41,30.42
809.69,00:13:29,6.32,448.50,15.97,0.97,15.59,34.76,17.04,1013.20,23.41,30.49
813.1,00:13:33,6.59,467.67,18.39,0.86,15.99,34.19,16.91,1013.10,23.41,30.51
816.41,00:13:36,7.28,517.17,18.18,0.96,17.45,33.74,16.91,1013.10,23.42,30.53
819.56,00:13:39,7.14,507.00,18.05,1.00,18.17,35.84,17.17,1013.10,23.41,30.53
823.16,00:13:43,6.57,466.17,17.89,0.94,16.93,36.32,17.19,1013.20,23.42,30.57
826.33,00:13:46,6.33,449.50,18.88,0.83,15.78,35.11,16.99,1013.20,23.42,30.60
829.38,00:13:49,6.12,434.50,18.81,0.82,15.43,35.51,17.03,1013.40,23.43,30.62
832.46,00:13:52,6.50,461.50,19.71,0.81,16.02,34.71,16.93,1013.30,23.43,30.64
837.8,00:13:57,4.20,298.33,9.94,0.81,8.09,27.12,15.81,1013.30,23.44,30.65
841.76,00:14:01,7.29,517.67,18.47,0.83,15.40,29.75,16.28,1013.20,23.44,30.66
845.08,00:14:05,7.27,516.00,18.79,0.84,15.91,30.83,16.46,1013.20,23.44,30.66
848.76,00:14:08,7.22,512.83,16.29,1.00,16.32,31.82,16.69,1013.40,23.44,30.67
851.45,00:14:11,6.47,459.33,20.04,0.72,14.44,31.44,16.43,1013.30,23.44,30.65
854.67,00:14:14,7.06,501.33,20.18,0.81,16.37,32.65,16.68,1013.00,23.45,30.67
857.71,00:14:17,7.29,517.50,19.35,0.85,16.55,31.98,16.62,1013.20,23.46,30.68
860.15,00:14:20,5.04,358.17,24.04,0.45,11.01,30.74,15.82,1013.40,23.45,30.70
863.81,00:14:23,4.89,347.17,14.05,0.78,11.03,31.77,16.54,1013.40,23.46,30.70
872.58,00:14:32,8.30,589.17,6.81,2.57,17.54,29.77,16.70,1013.30,23.47,30.71
878.57,00:14:38,5.78,410.33,10.11,1.11,11.30,27.54,16.09,1013.20,23.47,30.77
886.26,00:14:46,8.52,605.00,11.27,1.28,14.43,23.85,15.41,1013.10,23.48,30.79
891.16,00:14:51,7.61,540.33,12.12,0.97,11.83,21.89,14.74,1013.00,23.48,30.79
894.83,00:14:54,8.18,581.00,14.99,0.84,12.73,21.91,14.64,1013.10,23.49,30.77
898.57,00:14:58,10.27,729.17,19.48,0.97,18.91,25.93,15.71,1013.20,23.49,30.79
909.21,00:15:09,7.36,522.67,6.48,2.71,17.61,33.69,17.20,1012.90,23.50,31.04
911.9,00:15:11,6.14,435.67,29.76,0.41,12.38,28.42,15.23,1013.20,23.50,31.12
916.17,00:15:16,7.20,511.50,14.00,0.98,13.72,26.82,15.89,1013.40,23.51,31.20
920.39,00:15:20,6.68,474.50,12.33,0.94,11.64,24.53,15.39,1012.90,23.51,31.23
923.79,00:15:23,,,18.11,1.17,21.21,,,1009.90,23.52,31.24
926.42,00:15:26,5.60,397.33,23.61,0.38,9.03,22.73,13.58,1013.10,23.53,31.32
928.4,00:15:28,4.88,346.67,25.14,0.34,8.68,25.04,13.97,1012.90,23.52,31.40
938.38,00:15:38,18.32,1300.50,32.32,0.99,32.18,24.74,15.47,1013.00,23.54,31.48
941.52,00:15:41,11.32,803.83,21.70,0.84,18.39,22.88,14.90,1012.80,23.53,31.47
944.04,00:15:44,11.40,809.33,21.48,0.96,20.80,25.70,15.66,1013.30,23.54,31.48
946.53,00:15:46,11.80,837.50,21.92,1.05,23.18,27.68,16.08,1012.60,23.54,31.51
948.67,00:15:48,11.09,787.50,24.10,1.00,24.17,30.69,16.53,1013.00,23.54,31.53
952.08,00:15:52,8.55,607.00,17.89,1.11,19.94,32.85,16.87,1013.20,23.54,31.63
955.8,00:15:55,8.79,624.33,20.21,1.05,21.26,34.05,16.99,1012.80,23.54,31.70
958.44,00:15:58,8.64,613.17,20.78,1.04,21.79,35.54,17.15,1012.80,23.55,31.81
965.08,00:16:05,7.69,546.00,8.48,2.37,20.15,36.90,17.51,1012.70,23.56,32.06
968.82,00:16:08,8.53,605.67,18.91,1.14,21.58,35.63,17.20,1012.70,23.56,32.21
971.66,00:16:11,7.47,530.33,20.05,0.93,18.70,35.26,17.07,1013.00,23.56,32.30
974.67,00:16:14,8.07,572.83,19.42,1.02,19.81,34.58,17.04,1012.90,23.57,32.37
978.49,00:16:18,8.15,578.33,15.80,1.20,19.08,32.99,16.92,1013.10,23.57,32.42
981.63,00:16:21,7.27,515.83,20.67,0.86,17.84,34.59,16.95,1012.90,23.57,32.46
984.13,00:16:24,7.66,543.83,21.81,0.84,18.41,33.85,16.86,1013.00,23.57,32.48
987.75,00:16:27,7.33,520.17,18.64,0.91,16.97,32.62,16.74,1012.60,23.58,32.51
990.82,00:16:30,7.60,539.67,18.25,0.98,17.89,33.15,16.85,1012.80,23.58,32.53
997.49,00:16:37,8.12,576.83,21.16,0.87,18.53,32.12,16.66,1013.00,23.59,32.56
1000.45,00:16:40,6.46,458.83,18.68,0.76,14.29,31.14,16.43,1012.80,23.59,32.57
1003.81,00:16:43,8.52,605.00,18.24,0.97,17.70,29.26,16.30,1012.60,23.60,32.57
1006.76,00:16:46,8.44,599.17,47.23,0.39,18.56,30.98,15.60,1013.60,23.59,32.57
1009.18,00:16:49,9.23,655.00,21.54,1.01,21.88,33.40,16.90,1012.80,23.59,32.57
1012.5,00:16:52,9.57,679.33,20.25,0.93,18.95,27.90,16.05,1012.70,23.59,32.59
1015.38,00:16:55,8.85,628.00,21.67,0.86,18.84,30.00,16.35,1012.80,23.60,32.61
1018.08,00:16:58,8.36,593.67,22.21,0.83,18.63,31.38,16.53,1012.60,23.61,32.65
1020.94,00:17:00,6.84,485.50,21.03,0.74,15.72,32.38,16.58,1012.80,23.61,32.67
1023.27,00:17:03,4.03,286.17,25.99,0.34,8.85,30.93,15.26,1013.40,23.61,32.71
1026.12,00:17:06,5.18,367.50,19.64,0.74,14.64,39.84,17.40,1012.60,23.61,32.70
1029.78,00:17:09,6.40,454.33,15.12,0.83,12.58,27.69,15.93,1012.50,23.62,32.67
