1637948897.000000, 1637948897.000000, 1637948897.000000
32.000000, 32.000000, 32.000000
-55,-42,7
-45,-42,14
-43,-40,21
-53,-40,16
-46,-39,17
-48,-39,20
-47,-39,11
-48,-39,13
-50,-40,22
-44,-41,23
-51,-34,16
-48,-33,16
-40,-40,17
-48,-41,14
-62,-32,-3
-57,-35,11
-27,-43,35
-28,-32,27
-50,-39,16
-62,-41,13
-51,-39,19
-42,-36,26
-37,-41,17
-37,-39,15
-40,-31,26
-46,-23,27
-51,-17,29
-45,-18,22
-49,-18,26
-11,-5,56
-11,-12,62
-14,-7,48
-4,8,35
34,17,56
49,15,49
39,20,62
30,22,64
30,24,70
28,24,71
30,21,75
27,20,69
23,22,57
32,23,55
41,24,51
41,24,49
45,28,48
32,11,35
34,36,55
44,18,52
21,34,50
23,37,48
34,30,47
34,32,48
45,65,53
65,14,45
38,31,72
50,37,87
56,21,64
43,18,57
18,6,73
-47,0,16
-48,-22,48
-43,-23,39
-23,-28,27
13,-2,22
34,12,19
104,9,45
96,-1,48
64,0,43
50,1,35
53,-1,40
54,2,34
44,-1,36
41,0,37
50,-5,38
52,-1,42
50,-6,35
53,-7,40
55,-1,45
52,-8,48
43,-11,35
47,-6,36
47,-3,34
46,-11,32
48,-6,37
49,-10,41
41,-9,41
40,-10,42
46,-13,39
46,-13,39
41,-8,45
37,-8,41
41,-4,49
44,-11,51
53,-10,43
46,-10,46
43,-10,45
40,-6,39
42,-8,39
42,-9,43
40,-10,43
43,-10,48
44,-9,46
42,-11,43
42,-7,47
44,-9,48
41,-10,46
41,-9,44
44,-11,49
39,-10,41
40,-8,45
39,-11,50
42,-11,50
41,-11,47
35,-12,46
38,-10,48
44,-12,55
32,-12,51
36,-15,50
41,-6,55
31,-14,50
35,-10,39
36,-8,42
29,-12,46
32,-10,46
42,-16,60
38,-14,55
35,-8,50
35,-5,56
46,-4,51
36,-11,48
39,-10,54
29,-12,47
31,-12,46
41,-8,51
39,-1,46
27,-7,46
28,-19,48
39,-12,50
40,-19,56
31,-16,45
34,-12,49
43,-22,54
34,-19,51
28,-13,51
32,-10,52
38,-15,53
30,-11,53
27,-13,57
32,-15,53
31,-8,51
29,-7,51
32,-14,53
34,-9,57
28,-10,58
19,-14,53
13,-15,65
22,-11,63
20,-10,61
20,-13,55
22,-10,56
19,-14,56
18,-14,59
20,-12,57
18,-10,60
20,-11,61
22,-9,59
19,-12,56
20,-10,55
21,-8,59
22,-9,62
19,-14,60
20,-13,60
16,-6,63
19,-9,63
17,-7,57
18,-7,61
20,-10,59
19,-13,55
23,-5,59
21,4,62
24,-6,59
18,-10,52
12,-7,69
13,-8,66
16,-11,59
15,-10,57
16,-9,62
19,-9,61
20,-9,59
20,-10,56
20,-10,60
15,-11,66
17,-10,60
15,-12,61
19,-14,59
18,-11,57
22,-14,57
9,-14,52
14,-7,70
19,-11,60
18,-12,56
15,-11,58
12,-8,60
13,-12,60
10,-12,60
16,-11,60
15,-11,60
13,-14,62
11,-14,63
10,-12,61
12,-11,59
10,-12,59
9,-14,61
7,-12,65
6,-12,63
9,-9,60
9,-12,58
4,-13,61
0,-16,65
-6,-12,67
5,-10,57
3,-9,59
-8,-8,63
-5,-7,62
3,-14,62
-3,-2,64
-9,-15,60
-8,-7,62
-8,-6,61
-13,-9,60
-15,-8,60
-28,-5,60
-19,-12,64
-23,-10,59
-34,-1,63
-29,-11,60
-8,-6,58
-9,0,60
-7,-7,60
-7,-5,60
-10,-6,65
-7,-8,64
-3,-6,60
-7,-13,59
-13,-9,60
-3,-5,60
-15,-8,60
-11,-14,62
-6,-15,60
-18,-15,63
-17,-12,65
-7,-8,61
-9,-12,56
-7,-12,59
-10,-8,64
-8,-10,64
-5,-14,61
-2,-10,59
-11,-10,61
-2,-11,65
-7,-6,63
-11,-14,60
-7,-7,64
-8,-9,64
-7,-11,61
2,-15,58
-5,-11,60
-9,-10,62
-10,-16,63
-17,-14,61
-12,-11,64
-3,-14,61
-1,-15,60
-9,-12,61
-13,-13,63
-9,-13,62
-17,-12,61
-14,-13,61
-19,-15,59
-16,-17,62
-10,-8,62
-8,-11,60
-9,-14,59
-15,-8,61
-16,-9,63
-13,-15,62
-11,-13,58
-12,-13,57
-17,-17,59
-21,-16,58
-21,-15,58
-22,-15,58
-24,-16,60
-16,-15,57
-19,-11,59
-18,-14,60
-22,-14,58
-20,-15,60
-16,-19,58
-20,-17,56
-24,-15,60
-22,-17,59
-14,-16,58
-11,-16,54
-14,-14,56
-21,-19,56
-21,-17,51
-10,-9,59
1,-11,50
-16,-3,52
-20,1,48
-69,5,18
-83,7,21
-113,2,14
-91,-2,19
-46,-2,33
-23,-6,45
9,2,63
36,5,74
18,4,74
13,5,72
21,8,67
27,9,66
20,14,64
26,18,56
-1,16,44
12,9,55
27,15,74
18,0,63
23,-7,61
21,4,59
21,-5,61
19,6,64
7,4,61
8,7,65
12,-6,68
10,-9,71
0,16,68
7,-16,62
8,-12,65
-12,6,54
-13,11,57
0,5,57
-1,6,54
9,13,66
13,10,75
-2,16,61
-6,15,53
7,10,65
6,14,64
12,13,61
25,15,60
25,25,74
3,4,74
-19,16,45
-29,18,40
-42,24,32
-73,25,-8
-84,14,-25
-73,4,-17
-52,5,-16
-56,2,-32
-59,0,-47
-52,-4,-35
-51,-2,-28
-64,7,-48
-56,15,-22
-51,10,-34
-51,5,-34
-60,5,-34
-53,2,-31
-62,13,-30
-68,19,-29
-84,29,-44
-58,28,-39
-45,17,-21
-45,12,-10
30,18,41
51,10,62
26,13,76
19,16,79
16,18,64
16,20,64
22,19,65
22,16,63
22,17,56
17,19,56
21,23,62
24,22,58
13,24,54
17,24,59
17,19,58
14,18,56
14,18,58
15,18,59
15,17,60
20,17,58
19,18,55
13,17,59
14,18,61
14,19,61
13,19,60
12,19,59
13,19,61
17,16,56
14,16,54
19,17,69
15,17,70
11,15,68
8,21,65
10,13,66
15,12,69
13,16,68
11,15,65
11,11,69
9,8,68
10,5,68
11,5,72
7,0,68
5,0,63
1,-7,64
0,-7,60
-1,-8,58
0,-8,55
0,-13,53
0,-11,54
0,-17,52
2,-17,54
1,-21,53
-1,-22,50
0,-22,51
3,-21,55
4,-21,59
4,-24,61
2,-25,59
4,-24,59
3,-23,60
3,-23,58
4,-21,56
5,-21,59
6,-23,58
7,-23,57
5,-28,56
7,-25,58
8,-30,58
7,-29,55
7,-30,54
11,-32,55
11,-33,56
12,-29,59
-21,-12,56
-9,-30,61
2,-12,65
-1,-20,60
1,-20,60
-2,-20,57
3,-21,59
6,-20,57
1,-19,59
3,-22,60
-2,-21,60
-1,-22,56
5,-14,65
-6,-24,61
-2,-23,57
-1,-19,57
-2,-16,58
1,-15,61
4,-18,64
4,-23,63
-1,-20,59
4,-20,62
3,-19,61
2,-18,62
3,-20,62
2,-19,60
2,-21,60
2,-21,61
3,-23,59
6,-20,69
0,-22,64
-4,-23,56
-21,-23,48
-14,-24,49
2,-26,55
5,-24,57
-10,-24,54
-12,-23,58
-10,-23,58
-9,-23,59
-11,-24,59
-15,-23,52
-17,-23,49
-34,-32,37
-4,-15,58
-86,-14,36
-54,-19,39
-31,-22,31
-33,-20,26
-61,-10,12
-57,-11,4
-67,-9,-5
-59,-21,7
-64,-11,-4
-64,-8,-10
-74,-6,-24
-72,-13,-29
-70,-17,-63
-75,-17,-60
-48,-15,-40
-45,-17,-41
-44,-18,-41
-40,-16,-38
-41,-12,-41
-39,-13,-44
-44,-13,-46
-48,-12,-46
-40,-9,-38
-50,-14,-47
-50,-15,-48
-45,-15,-48
-45,-15,-47
-42,-16,-46
-42,-17,-48
-42,-16,-49
-42,-15,-49
-40,-15,-50
-42,-16,-51
-45,-16,-45
-46,-16,-43
-44,-15,-42
-42,-15,-43
-44,-15,-46
-44,-14,-44
-43,-13,-40
-44,-14,-41
-46,-15,-41
-48,-15,-40
-47,-15,-41
-47,-14,-42
-47,-14,-41
-49,-14,-42
-47,-13,-41
-46,-14,-39
-45,-14,-40
-45,-13,-40
-47,-13,-46
-48,-10,-44
-52,-11,-43
-54,-11,-44
-52,-11,-42
-49,-11,-41
-49,-11,-41
-50,-9,-43
-49,-9,-42
-46,-7,-41
-47,-7,-42
-49,-9,-42
-49,-9,-41
-51,-13,-43
-41,-4,-42
-51,-5,-41
-47,-5,-40
-49,-4,-41
-49,-5,-41
-54,-7,-42
-54,-7,-41
-50,-6,-39
-50,-6,-38
-50,-6,-39
-49,-5,-40
-52,-6,-39
-52,-7,-39
-50,-8,-43
-51,-8,-43
-50,-8,-42
-48,-7,-41
-47,-7,-40
-48,-7,-41
-48,-7,-40
-49,-7,-42
-50,-6,-44
-51,-7,-42
-51,-7,-42
-52,-5,-44
-54,-3,-40
-50,-8,-44
-50,-9,-46
-51,-8,-40
-54,-7,-41
-56,-6,-42
-63,-7,-42
-62,-10,-33
-58,-11,-28
-66,-9,-12
-81,-7,-15
-43,-7,14
-31,-9,20
-67,-3,21
-57,-4,37
-41,-13,33
-55,-12,35
-27,-13,57
-28,-14,52
-27,-20,49
-17,-18,54
-28,-17,49
-12,-15,56
-6,-13,56
-7,-8,55
-8,-8,55
1,-2,64
-2,-1,63
13,1,65
8,3,68
3,3,67
7,2,64
14,0,61
13,1,59
13,2,51
15,2,49
10,11,64
13,10,60
-4,15,63
-3,18,69
0,17,70
-1,16,66
0,15,69
7,14,71
6,14,70
8,14,71
11,15,79
16,18,86
8,19,82
-2,18,81
-20,15,71
-25,12,63
-47,8,54
-32,1,51
-31,0,47
-9,-4,32
0,-8,35
12,1,57
16,-2,60
-10,-7,59
-14,-7,71
-6,-18,66
-8,-19,64
-3,-16,84
-6,-19,77
-25,-23,51
-22,-21,52
-17,-25,29
-39,-28,12
-49,-30,3
-45,-29,0
-42,-27,-5
-52,-23,-15
-44,-32,-24
-57,-20,-32
-43,-30,-36
-47,-31,-40
-46,-28,-32
-44,-29,-29
-48,-32,-36
-50,-31,-36
-48,-34,-32
-49,-29,-26
