Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
113.45,00:01:53,2.52,189.17,10.61,0.66,7.11,37.59,17.12,1014.90,24.24,30.62
118.71,00:01:58,3.03,227.00,10.01,1.03,10.36,45.64,17.99,1014.90,24.24,30.59
124.56,00:02:04,2.44,182.83,11.05,0.67,7.44,40.69,17.42,1015.00,24.24,30.57
130.14,00:02:10,2.24,167.83,10.05,0.63,6.39,38.07,17.14,1015.00,24.24,30.53
136.23,00:02:16,2.99,224.50,17.31,0.55,9.53,42.45,17.42,1014.90,24.24,30.54
139.73,00:02:19,3.06,229.17,16.33,0.56,9.30,40.58,17.29,1014.90,24.23,30.51
144.66,00:02:24,2.98,223.17,12.08,0.84,10.16,45.53,17.91,1014.90,24.24,30.49
150,00:02:30,2.39,179.17,11.06,0.62,6.94,38.73,17.19,1015.00,24.22,30.46
155.58,00:02:35,1.75,131.33,9.58,0.47,4.58,34.87,16.50,1015.00,24.22,30.45
162.63,00:02:42,1.72,129.17,8.55,0.53,4.57,35.38,16.69,1014.90,24.22,30.43
170.73,00:02:50,1.73,129.67,7.34,0.61,4.53,34.93,16.77,1014.90,24.21,30.43
177.21,00:02:57,3.40,255.17,9.44,1.17,11.11,43.54,17.89,1015.00,24.21,30.43
183.19,00:03:03,2.56,192.00,11.09,0.69,7.71,40.16,17.39,1014.90,24.22,30.40
192.76,00:03:12,1.98,148.67,9.92,0.53,5.33,35.85,16.74,1015.00,24.21,30.38
197.8,00:03:17,1.85,138.50,11.56,0.41,4.77,34.44,16.23,1014.90,24.21,30.37
202.97,00:03:22,2.14,160.83,14.53,0.39,5.79,36.00,16.37,1014.90,24.21,30.39
209.68,00:03:29,1.48,111.00,7.82,0.48,3.82,34.41,16.47,1014.90,24.20,30.39
214.41,00:03:34,3.00,224.83,15.38,0.55,8.54,37.98,17.01,1014.90,24.20,30.39
218.11,00:03:38,2.81,210.50,16.07,0.43,6.99,33.21,16.14,1014.90,24.20,30.40
223.24,00:03:43,1.57,118.00,9.86,0.37,3.74,31.69,15.65,1014.90,24.20,30.39
228.91,00:03:48,2.48,185.83,11.52,0.57,6.60,35.52,16.77,1015.00,24.20,30.38
234.69,00:03:54,2.41,180.50,11.19,0.52,5.92,32.80,16.34,1014.90,24.19,30.40
240.02,00:04:00,2.58,193.17,11.59,0.54,6.30,32.61,16.34,1015.00,24.19,30.38
243.52,00:04:03,3.01,225.83,17.68,0.41,7.33,32.46,15.94,1014.90,24.19,30.39
247.13,00:04:07,3.47,260.33,12.88,0.78,10.06,38.64,17.33,1014.90,24.19,30.38
254.55,00:04:14,2.12,159.17,8.57,0.58,5.03,31.60,16.28,1014.90,24.19,30.36
260.94,00:04:20,2.15,161.17,8.66,0.61,5.33,33.07,16.53,1014.90,24.18,30.34
265.61,00:04:25,3.41,256.00,15.71,0.60,9.50,37.11,17.00,1014.90,24.18,30.34
269.95,00:04:29,3.23,242.00,13.46,0.66,8.96,37.02,17.06,1015.00,24.18,30.34
274.51,00:04:34,2.38,178.67,12.48,0.45,5.72,32.01,16.04,1014.90,24.18,30.34
279.93,00:04:39,2.07,155.17,10.28,0.49,5.11,32.93,16.29,1015.00,24.18,30.32
288.98,00:04:48,,,6.65,0.31,2.12,,,1014.90,24.17,30.34
293.32,00:04:53,3.18,238.17,13.77,0.68,9.39,39.43,17.31,1014.90,24.17,30.35
298.78,00:04:58,2.97,222.67,11.21,0.63,7.13,32.02,16.41,1014.80,24.17,30.34
303.62,00:05:03,2.51,188.00,12.31,0.46,5.68,30.21,15.75,1015.00,24.17,30.34
309.24,00:05:09,2.30,172.50,10.82,0.48,5.22,30.26,15.83,1015.00,24.17,30.33
314.4,00:05:14,2.50,187.17,12.03,0.48,5.82,31.09,15.97,1015.00,24.18,30.34
318.14,00:05:18,4.90,367.83,9.77,1.35,13.20,35.89,17.29,1014.90,24.16,30.32
322.46,00:05:22,3.31,248.50,16.88,0.48,8.19,32.96,16.25,1014.80,24.17,30.31
327.46,00:05:27,2.81,210.67,10.29,0.67,7.00,33.23,16.64,1014.90,24.16,30.28
332.92,00:05:32,2.81,210.50,12.81,0.53,6.89,32.73,16.35,1015.00,24.17,30.27
337.03,00:05:37,2.96,222.33,13.57,0.56,7.64,34.36,16.61,1014.90,24.16,30.27
342.72,00:05:42,3.18,238.50,11.26,0.75,8.54,35.81,17.02,1014.90,24.16,30.26
346.13,00:05:46,3.52,263.83,18.29,0.49,9.01,34.15,16.44,1014.90,24.16,30.27
350.45,00:05:50,2.52,188.67,12.30,0.48,6.02,31.91,16.12,1015.00,24.16,30.23
354.97,00:05:54,2.95,221.00,15.29,0.51,7.94,35.93,16.72,1014.90,24.16,30.25
359.08,00:05:59,3.58,268.83,13.00,0.84,11.05,41.10,17.58,1014.80,24.16,30.24
363.96,00:06:03,2.67,200.17,11.19,0.74,8.34,41.66,17.56,1014.90,24.16,30.20
371.99,00:06:11,1.59,119.17,7.26,0.57,4.16,34.91,16.70,1014.90,24.16,30.18
377.48,00:06:17,2.67,200.50,12.45,0.66,8.23,41.05,17.44,1015.00,24.16,30.18
383.56,00:06:23,2.50,187.50,10.05,0.71,7.22,38.51,17.26,1014.90,24.16,30.18
389.13,00:06:29,2.24,168.17,9.42,0.69,6.50,38.65,17.25,1014.90,24.16,30.17
394.99,00:06:34,3.47,260.33,11.12,1.04,11.65,44.75,17.94,1014.90,24.16,30.17
401.07,00:06:41,2.44,183.17,9.91,0.75,7.53,41.11,17.52,1015.00,24.16,30.15
406.11,00:06:46,2.52,189.33,12.51,0.70,8.80,46.48,17.88,1014.90,24.16,30.15
413.07,00:06:53,1.72,129.33,7.99,0.64,5.18,40.05,17.34,1014.90,24.16,30.14
418.21,00:06:58,2.44,183.17,13.14,0.65,8.64,47.17,17.89,1015.00,24.16,30.12
423.74,00:07:03,2.12,158.67,11.36,0.52,5.98,37.69,16.93,1014.90,24.16,30.15
427.99,00:07:07,2.55,191.33,13.93,0.59,8.33,43.54,17.57,1015.00,24.16,30.13
432.33,00:07:12,3.10,232.50,13.20,0.90,11.90,51.18,18.27,1014.80,24.16,30.14
437.78,00:07:17,2.46,184.83,10.79,0.83,9.02,48.80,18.11,1014.80,24.15,30.11
441.72,00:07:21,2.59,194.33,14.93,0.65,9.83,50.58,18.10,1015.00,24.16,30.12
449.51,00:07:29,1.94,145.83,7.70,0.81,6.31,43.27,17.74,1014.90,24.16,30.11
456.54,00:07:36,2.15,161.00,9.05,0.88,8.00,49.69,18.18,1014.90,24.15,30.08
462.52,00:07:42,1.57,118.00,8.80,0.47,4.20,35.59,16.58,1015.00,24.15,30.10
467.3,00:07:47,2.59,194.50,16.91,0.47,7.95,40.87,17.13,1014.90,24.16,30.08
471.28,00:07:51,2.80,210.00,13.72,0.68,9.37,44.62,17.74,1014.90,24.15,30.07
476.14,00:07:56,2.75,206.00,12.99,0.71,9.33,45.29,17.81,1014.90,24.15,30.08
479.3,00:07:59,3.06,229.17,16.16,0.62,10.15,44.29,17.66,1015.00,24.15,30.06
486.97,00:08:06,2.13,160.00,9.35,0.67,6.32,39.50,17.32,1014.90,24.15,30.07
492.22,00:08:12,2.37,177.50,12.45,0.56,7.04,39.66,17.20,1014.90,24.15,30.07
497.2,00:08:17,2.43,182.17,10.86,0.79,8.61,47.26,17.99,1014.90,24.15,30.04
501.76,00:08:21,2.44,183.00,13.68,0.56,7.78,42.51,17.45,1015.00,24.15,30.07
506.34,00:08:26,2.66,199.50,13.41,0.64,8.65,43.36,17.61,1014.90,24.15,30.07
514.27,00:08:34,2.95,221.17,6.76,1.39,9.41,42.55,17.87,1015.00,24.16,30.07
525.35,00:08:45,2.26,169.50,5.29,1.49,7.91,46.67,18.15,1014.90,24.15,30.03
532.15,00:08:52,2.00,149.67,10.45,0.55,5.76,38.48,17.06,1014.90,24.15,30.03
534.81,00:08:54,2.45,183.67,22.87,0.35,8.06,43.88,17.00,1014.90,24.15,30.03
537.89,00:08:57,2.49,187.00,18.01,0.55,9.91,52.99,18.12,1014.90,24.15,30.02
541.22,00:09:01,2.45,183.83,18.23,0.50,9.25,50.32,17.91,1014.90,24.16,30.02
544.19,00:09:04,2.36,177.17,20.84,0.37,7.82,44.14,17.13,1014.90,24.16,30.02
547.29,00:09:07,2.37,178.00,20.11,0.40,8.16,45.84,17.38,1014.80,24.16,30.00
550.32,00:09:10,2.43,182.33,20.29,0.40,8.29,45.47,17.35,1014.80,24.16,30.00
553.9,00:09:13,2.41,180.50,16.30,0.52,8.54,47.31,17.74,1014.90,24.15,29.99
557.11,00:09:17,2.53,189.83,17.71,0.51,9.16,48.25,17.79,1014.80,24.15,29.99
561.65,00:09:21,2.23,167.00,14.00,0.53,7.48,44.79,17.58,1014.90,24.16,30.00
565.75,00:09:25,2.34,175.17,14.62,0.53,7.82,44.64,17.56,1014.90,24.16,29.97
568.93,00:09:28,3.16,237.00,17.73,0.62,11.13,46.96,17.85,1014.90,24.16,29.97
572.56,00:09:32,2.89,216.83,16.25,0.55,9.00,41.51,17.34,1014.90,24.16,29.99
576.28,00:09:36,2.59,194.33,17.60,0.42,7.43,38.23,16.72,1014.90,24.15,29.97
579.81,00:09:39,2.60,194.83,17.01,0.45,7.69,39.47,16.95,1014.80,24.15,29.97
582.89,00:09:42,3.17,237.67,16.97,0.68,11.62,48.89,18.02,1014.90,24.15,29.96
587.19,00:09:47,2.83,212.00,14.85,0.57,8.51,40.14,17.25,1014.90,24.16,29.96
590.69,00:09:50,2.76,207.33,18.07,0.43,7.94,38.30,16.79,1014.90,24.16,29.95
594.58,00:09:54,2.71,203.17,14.60,0.57,8.35,41.10,17.34,1014.90,24.16,29.93
598.41,00:09:58,2.91,218.50,15.53,0.61,9.55,43.71,17.60,1014.90,24.15,29.94
602.11,00:10:02,2.60,195.00,16.77,0.44,7.41,38.00,16.76,1014.90,24.16,29.94
