Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
175.51,00:02:55,3.39,191.83,20.74,0.43,9.06,47.23,17.50,996.70,23.57,39.16
178.65,00:02:58,2.89,163.33,17.32,0.39,6.89,42.18,16.96,996.70,23.57,39.15
182.51,00:03:02,2.89,163.50,18.75,0.36,6.76,41.35,16.72,996.70,23.57,39.12
184.28,00:03:04,3.41,193.17,22.66,0.38,8.75,45.30,17.19,996.70,23.57,39.12
187.27,00:03:07,3.43,194.33,23.74,0.35,8.39,43.17,16.87,996.70,23.57,39.11
190.06,00:03:10,3.22,182.50,23.91,0.31,7.63,41.81,16.53,996.70,23.57,39.08
192.03,00:03:12,3.65,206.33,22.02,0.42,9.42,45.66,17.35,996.70,23.57,39.09
195.44,00:03:15,3.70,209.17,21.57,0.41,8.99,42.98,17.10,996.80,23.57,39.07
198.12,00:03:18,3.53,200.00,21.96,0.39,8.62,43.10,17.03,996.80,23.57,39.05
202.68,00:03:22,3.27,184.83,13.77,0.55,7.64,41.34,17.26,996.80,23.58,39.02
205.72,00:03:25,3.65,206.33,18.80,0.45,8.58,41.58,17.08,996.70,23.58,39.01
208.97,00:03:28,2.74,154.83,19.03,0.30,5.85,37.78,15.98,996.80,23.58,38.99
211.15,00:03:31,2.96,167.50,20.78,0.31,6.61,39.46,16.26,996.70,23.58,38.99
213.75,00:03:33,3.35,189.67,22.32,0.35,8.00,42.18,16.79,996.70,23.57,38.97
217.08,00:03:37,3.59,203.00,23.33,0.36,8.41,41.43,16.73,996.70,23.58,38.98
219.87,00:03:39,4.29,242.67,19.78,0.56,11.14,45.91,17.64,996.70,23.58,38.95
223.1,00:03:43,3.75,212.50,20.30,0.42,8.53,40.14,16.84,996.70,23.59,38.95
225.9,00:03:45,3.70,209.67,20.69,0.44,9.21,43.93,17.26,996.70,23.58,38.93
229,00:03:49,3.29,186.17,20.65,0.36,7.48,40.18,16.61,996.80,23.58,38.86
231.53,00:03:51,3.40,192.17,19.45,0.44,8.61,44.80,17.33,996.70,23.58,38.85
235.2,00:03:55,3.23,183.00,19.35,0.39,7.55,41.26,16.84,996.70,23.58,38.84
238.74,00:03:58,3.12,176.83,18.25,0.38,7.04,39.81,16.68,996.80,23.58,38.82
240.92,00:04:00,3.13,177.33,21.04,0.33,6.94,39.14,16.31,996.70,23.59,38.81
243.41,00:04:03,3.55,200.83,21.70,0.40,8.69,43.27,17.07,996.70,23.58,38.81
246.52,00:04:06,3.60,203.50,22.54,0.39,8.95,43.98,17.12,996.70,23.59,38.81
249.01,00:04:09,3.81,215.50,23.40,0.43,10.09,46.82,17.45,996.70,23.59,38.79
251.59,00:04:11,3.71,210.00,23.59,0.38,9.03,43.00,16.98,996.70,23.58,38.77
254.1,00:04:14,3.60,203.83,23.80,0.39,9.36,45.92,17.27,996.70,23.58,38.74
256.81,00:04:16,3.54,200.50,23.00,0.41,9.63,48.03,17.51,996.70,23.58,38.73
259.18,00:04:19,3.60,203.67,24.33,0.37,9.13,44.83,17.12,996.70,23.59,38.72
262.07,00:04:22,3.17,179.67,21.98,0.34,7.66,42.63,16.79,996.70,23.59,38.69
264.25,00:04:24,2.91,164.83,21.67,0.32,7.14,43.32,16.75,996.80,23.59,38.68
266.89,00:04:26,2.79,157.83,22.36,0.31,7.07,44.80,16.81,996.80,23.59,38.68
269.37,00:04:29,2.89,163.50,22.96,0.32,7.47,45.69,16.94,996.70,23.59,38.64
272.27,00:04:32,3.06,173.33,24.65,0.32,7.98,46.04,16.96,996.70,23.60,38.66
274.95,00:04:34,3.45,195.00,23.93,0.39,9.41,48.26,17.45,996.80,23.59,38.64
277.75,00:04:37,3.29,186.33,22.05,0.37,8.27,44.38,17.08,996.70,23.59,38.64
280.37,00:04:40,3.43,194.00,22.55,0.40,9.08,46.80,17.37,996.70,23.59,38.64
282.81,00:04:42,3.61,204.50,24.99,0.36,9.03,44.16,16.99,996.70,23.59,38.62
285.51,00:04:45,3.50,197.83,22.02,0.40,9.02,45.59,17.30,996.70,23.60,38.60
288.22,00:04:48,3.55,201.00,22.47,0.41,9.25,46.02,17.34,996.70,23.60,38.59
290.69,00:04:50,3.59,203.00,23.64,0.39,9.32,45.91,17.28,996.70,23.60,38.58
292.99,00:04:52,3.74,211.50,25.21,0.38,9.67,45.72,17.22,996.70,23.60,38.56
296.19,00:04:56,3.01,170.33,17.34,0.42,7.35,43.15,17.14,996.70,23.60,38.52
299.29,00:04:59,3.26,184.33,22.73,0.34,7.81,42.37,16.74,996.70,23.60,38.51
301.75,00:05:01,5.34,302.17,30.82,0.40,12.58,41.63,16.95,996.50,23.60,38.45
304.65,00:05:04,5.81,328.83,22.14,0.65,14.55,44.25,17.62,996.50,23.60,38.43
306.65,00:05:06,5.23,295.83,26.67,0.46,12.39,41.88,17.13,996.60,23.60,38.41
309.56,00:05:09,4.09,231.67,22.95,0.42,9.75,42.09,17.04,996.60,23.60,38.35
312.26,00:05:12,4.25,240.33,20.37,0.55,11.23,46.73,17.68,996.70,23.60,38.33
315.18,00:05:15,3.90,220.50,21.17,0.46,9.82,44.54,17.36,996.70,23.61,38.30
317.97,00:05:17,3.85,217.67,22.17,0.44,9.77,44.88,17.33,996.80,23.61,38.30
320.59,00:05:20,3.75,212.17,23.68,0.38,9.18,43.27,17.03,996.70,23.60,38.25
323.48,00:05:23,3.54,200.17,19.81,0.47,9.49,47.41,17.61,996.60,23.61,38.23
327.34,00:05:27,3.14,177.67,14.80,0.49,7.33,41.26,17.15,996.70,23.61,38.20
330.23,00:05:30,3.79,214.50,23.04,0.35,8.11,37.81,16.28,996.70,23.61,38.19
332.42,00:05:32,3.82,216.00,21.61,0.44,9.52,44.07,17.26,996.60,23.61,38.18
335.62,00:05:35,3.70,209.17,23.17,0.43,10.07,48.14,17.56,996.70,23.62,38.18
338.1,00:05:38,3.70,209.17,23.94,0.41,10.05,48.05,17.51,996.70,23.62,38.16
341.1,00:05:41,3.36,190.17,20.51,0.44,9.08,47.75,17.55,996.70,23.62,38.15
344.11,00:05:44,2.95,167.17,20.42,0.33,6.93,41.45,16.62,996.80,23.62,38.14
346.41,00:05:46,3.22,182.50,21.41,0.38,8.23,45.10,17.17,996.80,23.61,38.13
350.14,00:05:50,3.04,171.83,18.88,0.41,7.75,45.10,17.26,996.80,23.62,38.12
353.02,00:05:53,3.24,183.33,19.41,0.45,8.83,48.16,17.61,996.80,23.62,38.12
355.95,00:05:55,3.36,190.33,20.36,0.44,9.02,47.39,17.53,996.70,23.62,38.11
358.33,00:05:58,3.48,197.17,24.86,0.33,8.32,42.20,16.67,996.70,23.63,38.11
360.5,00:06:00,3.25,183.67,22.72,0.35,8.03,43.72,16.92,996.80,23.63,38.09
362.78,00:06:02,3.05,172.67,24.01,0.32,7.87,45.58,16.95,996.70,23.63,38.11
366.61,00:06:06,3.12,176.83,20.52,0.44,9.15,51.74,17.82,996.80,23.62,38.10
369.39,00:06:09,3.19,180.67,20.24,0.42,8.57,47.43,17.48,996.80,23.63,38.09
372.42,00:06:12,3.19,180.83,20.63,0.41,8.47,46.84,17.40,996.70,23.63,38.09
376.06,00:06:16,2.64,149.67,15.74,0.39,6.23,41.62,16.90,996.70,23.63,38.08
378.84,00:06:18,3.45,195.50,21.96,0.44,9.74,49.82,17.69,996.80,23.63,38.06
381.64,00:06:21,3.28,185.67,21.70,0.38,8.27,44.54,17.11,996.80,23.63,38.06
384.19,00:06:24,3.16,178.67,23.05,0.33,7.77,43.49,16.81,996.80,23.64,38.07
386.59,00:06:26,,,19.34,0.37,7.29,,,996.80,23.63,38.05
390.41,00:06:30,3.12,176.83,20.49,0.39,8.10,45.81,17.27,996.70,23.64,38.05
393.2,00:06:33,3.29,186.33,22.09,0.38,8.45,45.35,17.18,996.70,23.64,38.05
396.25,00:06:36,3.03,171.50,19.65,0.37,7.41,43.21,16.98,996.80,23.63,38.06
398.99,00:06:38,3.27,185.00,21.72,0.38,8.33,45.03,17.16,996.70,23.64,38.04
401.79,00:06:41,3.23,183.00,20.28,0.39,8.06,44.04,17.13,996.70,23.64,38.04
405.19,00:06:45,3.10,175.50,19.53,0.37,7.23,41.20,16.75,996.80,23.64,38.03
406.84,00:06:46,3.65,206.83,22.98,0.43,10.06,48.64,17.60,996.70,23.64,38.04
409.97,00:06:49,3.55,200.83,23.89,0.35,8.56,42.62,16.84,996.70,23.65,38.03
412.06,00:06:52,3.35,189.50,22.78,0.35,8.19,43.22,16.90,996.80,23.66,38.04
414.33,00:06:54,3.22,182.00,25.09,0.31,8.02,44.07,16.76,996.70,23.65,38.01
416.81,00:06:56,3.15,178.33,24.48,0.32,8.01,44.92,16.89,996.90,23.66,38.03
419.61,00:06:59,3.23,182.83,22.86,0.37,8.64,47.26,17.32,996.80,23.66,38.02
422.61,00:07:02,3.45,195.00,23.93,0.36,8.74,44.82,17.08,996.80,23.66,38.01
425.83,00:07:05,3.25,184.00,20.46,0.38,7.78,42.28,16.90,996.80,23.65,38.00
429.14,00:07:09,3.27,185.17,17.88,0.44,8.01,43.26,17.21,996.70,23.66,38.00
431.82,00:07:11,3.23,183.00,19.70,0.37,7.35,40.16,16.66,996.70,23.67,37.99
434.85,00:07:14,3.34,189.00,21.17,0.38,8.09,42.80,16.96,996.80,23.67,37.98
437.34,00:07:17,3.50,198.33,23.08,0.37,8.70,43.87,17.04,996.80,23.67,37.98
440.33,00:07:20,3.42,193.83,21.28,0.39,8.38,43.23,17.05,996.70,23.67,37.98
442.84,00:07:22,3.46,195.67,22.66,0.37,8.45,43.18,16.96,996.80,23.67,37.98
445.22,00:07:25,3.62,205.17,24.12,0.39,9.60,46.79,17.35,996.80,23.67,37.96
448.05,00:07:28,3.52,199.17,22.02,0.42,9.44,47.40,17.49,996.80,23.67,37.94
450.74,00:07:30,3.47,196.50,21.97,0.41,9.09,46.26,17.36,996.70,23.68,37.96
453.67,00:07:33,3.45,195.17,21.68,0.42,9.12,46.73,17.42,996.80,23.68,37.92
456.47,00:07:36,3.53,199.83,21.23,0.45,9.67,48.39,17.63,996.70,23.68,37.93
459.33,00:07:39,3.46,196.00,20.85,0.44,9.19,46.89,17.49,996.70,23.68,37.91
462.35,00:07:42,3.42,193.33,20.36,0.46,9.45,48.88,17.68,996.80,23.68,37.88
465.14,00:07:45,3.42,193.50,21.40,0.43,9.23,47.70,17.52,996.80,23.69,37.87
467.92,00:07:47,3.41,193.17,20.31,0.45,9.30,48.14,17.61,996.80,23.68,37.87
470.84,00:07:50,3.29,186.33,21.00,0.40,8.40,45.08,17.22,996.80,23.69,37.83
473.77,00:07:53,3.39,192.00,20.81,0.45,9.56,49.79,17.73,996.80,23.69,37.82
476.35,00:07:56,3.55,200.67,22.23,0.43,9.62,47.94,17.54,996.80,23.69,37.79
479.25,00:07:59,3.53,199.67,21.87,0.44,9.79,49.03,17.65,996.90,23.69,37.79
482.14,00:08:02,3.04,172.00,19.17,0.38,7.32,42.56,16.94,996.80,23.69,37.78
485.07,00:08:05,2.95,167.00,21.65,0.33,7.26,43.47,16.80,996.80,23.69,37.74
487.23,00:08:07,2.94,166.67,21.62,0.35,7.58,45.48,17.06,996.90,23.70,37.74
491.57,00:08:11,2.75,155.67,18.11,0.37,6.79,43.62,17.01,996.90,23.70,37.73
493.54,00:08:13,2.88,163.17,20.26,0.36,7.33,44.92,17.07,996.80,23.70,37.74
496.98,00:08:16,3.24,183.17,21.90,0.36,8.02,43.78,16.99,996.80,23.70,37.73
499.25,00:08:19,3.32,187.83,23.43,0.36,8.47,45.09,17.08,996.70,23.70,37.74
502.49,00:08:22,3.12,176.50,18.22,0.44,8.16,46.23,17.45,996.80,23.71,37.73
505.17,00:08:25,3.81,215.83,23.28,0.43,10.03,46.47,17.43,996.80,23.71,37.73
507.67,00:08:27,3.94,222.83,24.31,0.42,10.42,46.76,17.44,996.70,23.71,37.70
510.07,00:08:30,3.83,216.67,24.68,0.40,10.05,46.38,17.35,996.70,23.70,37.69
512.77,00:08:32,3.59,203.17,23.57,0.41,9.77,48.09,17.50,996.70,23.71,37.69
515.37,00:08:35,2.92,165.33,18.85,0.36,6.91,41.80,16.80,996.80,23.71,37.68
518.33,00:08:38,3.34,188.83,21.70,0.39,8.51,45.07,17.20,996.80,23.72,37.66
522,00:08:42,3.15,178.50,17.49,0.45,8.00,44.82,17.37,996.80,23.72,37.65
525.47,00:08:45,3.18,179.83,17.81,0.43,7.80,43.37,17.20,996.80,23.72,37.63
528.39,00:08:48,3.36,190.00,19.78,0.41,8.27,43.53,17.15,996.80,23.72,37.63
530.9,00:08:50,3.37,190.67,22.55,0.35,8.03,42.11,16.78,996.80,23.72,37.63
533.5,00:08:53,3.60,203.50,24.78,0.36,9.00,44.23,17.01,996.80,23.72,37.62
536.08,00:08:56,3.68,208.50,22.69,0.44,10.06,48.25,17.59,996.80,23.73,37.60
538.79,00:08:58,3.69,208.67,23.33,0.39,9.21,44.14,17.13,996.80,23.72,37.61
541.4,00:09:01,3.40,192.33,21.85,0.38,8.47,44.04,17.10,996.80,23.73,37.58
544.5,00:09:04,3.24,183.50,21.65,0.37,8.14,44.36,17.08,996.90,23.72,37.56
547.08,00:09:07,3.34,189.00,22.13,0.40,8.95,47.35,17.42,996.80,23.73,37.55
551.03,00:09:11,2.47,139.83,14.94,0.37,5.55,39.69,16.60,996.70,23.73,37.55
552.98,00:09:12,3.47,196.17,24.80,0.36,8.93,45.52,17.11,996.80,23.73,37.55
555.99,00:09:15,3.55,201.00,23.79,0.41,9.82,48.86,17.55,996.80,23.73,37.54
558.76,00:09:18,3.80,215.00,22.27,0.45,10.14,47.16,17.54,996.80,23.74,37.55
561.9,00:09:21,3.68,208.17,19.97,0.46,9.29,44.63,17.37,996.80,23.74,37.53
564.82,00:09:24,3.64,206.00,19.11,0.49,9.37,45.49,17.49,996.90,23.74,37.52
567.5,00:09:27,3.66,207.00,21.03,0.45,9.57,46.23,17.47,996.90,23.74,37.49
570.69,00:09:30,3.33,188.50,19.54,0.43,8.59,45.57,17.38,996.90,23.75,37.48
574.01,00:09:34,2.72,153.67,15.53,0.40,6.32,41.13,16.90,996.90,23.74,37.47
578.05,00:09:38,2.71,153.33,13.77,0.46,6.40,41.74,17.12,996.90,23.75,37.47
582.3,00:09:42,2.96,167.50,13.73,0.50,6.95,41.49,17.19,996.90,23.75,37.47
589.78,00:09:49,3.59,203.17,21.84,0.39,8.56,42.13,16.94,996.90,23.76,37.44
592.99,00:09:52,3.84,217.33,19.70,0.49,9.77,44.95,17.46,996.90,23.76,37.47
596.31,00:09:56,3.09,174.83,17.58,0.35,6.29,35.98,16.09,996.90,23.76,37.46
598.79,00:09:58,3.29,186.17,21.35,0.33,7.11,38.19,16.21,996.80,23.76,37.46
601.72,00:10:01,3.75,212.33,20.26,0.44,8.98,42.29,17.11,996.90,23.76,37.47
606.4,00:10:06,7.55,427.50,25.03,0.52,13.12,30.69,15.91,996.60,23.84,37.51
608.67,00:10:08,7.31,413.50,26.55,0.50,13.32,32.21,16.09,996.50,23.85,37.51
610.68,00:10:10,6.77,383.00,30.87,0.40,12.65,33.03,15.91,996.70,23.84,37.50
613.69,00:10:13,,,16.32,0.53,8.79,,,995.80,23.85,37.49
615.96,00:10:15,7.16,405.00,36.34,0.31,11.57,28.57,14.48,996.70,23.85,37.50
617.52,00:10:17,,,26.01,0.49,12.87,,,996.60,23.85,37.48
620.71,00:10:20,5.53,312.83,21.52,0.43,9.30,29.73,15.46,996.90,23.86,37.49
623.5,00:10:23,6.54,370.00,25.67,0.47,12.25,33.11,16.16,996.60,23.85,37.48
625.98,00:10:25,6.91,391.00,24.50,0.53,13.22,33.81,16.41,996.50,23.86,37.48
628.25,00:10:28,7.57,428.33,24.26,0.60,14.70,34.32,16.59,996.60,23.86,37.49
630.54,00:10:30,7.13,403.33,25.51,0.55,14.05,34.83,16.57,996.80,23.86,37.46
633.12,00:10:33,7.24,410.00,23.23,0.65,15.11,36.85,16.95,996.70,23.87,37.46
635.61,00:10:35,6.99,395.83,25.38,0.56,14.23,35.95,16.72,996.80,23.87,37.44
637.93,00:10:37,6.78,383.50,25.82,0.53,13.80,35.98,16.67,996.70,23.87,37.41
640.88,00:10:40,6.47,366.33,21.76,0.59,13.05,35.62,16.74,996.70,23.87,37.41
643.16,00:10:43,5.92,335.00,25.17,0.47,11.91,35.55,16.48,996.80,23.88,37.39
645.74,00:10:45,5.67,321.00,23.78,0.50,11.91,37.10,16.73,996.70,23.88,37.39
648.26,00:10:48,6.81,385.67,23.81,0.56,13.39,34.72,16.57,996.80,23.88,37.37
650.64,00:10:50,7.09,401.33,25.53,0.52,13.52,33.69,16.37,996.70,23.89,37.37
653.24,00:10:53,6.00,339.33,20.63,0.51,10.58,31.18,15.97,996.70,23.89,37.37
655.81,00:10:55,7.53,426.33,25.07,0.54,13.74,32.23,16.20,996.60,23.89,37.34
658.29,00:10:58,7.67,434.17,24.70,0.56,14.02,32.29,16.25,996.60,23.89,37.36
660.55,00:11:00,7.13,403.33,25.73,0.52,13.54,33.57,16.35,996.70,23.89,37.33
662.85,00:11:02,6.81,385.50,24.87,0.52,13.16,34.14,16.43,996.70,23.90,37.34
665.35,00:11:05,6.87,388.67,25.13,0.53,13.56,34.89,16.55,996.80,23.90,37.32
668.14,00:11:08,6.16,348.67,22.53,0.52,11.72,33.61,16.34,996.70,23.90,37.30
670.2,00:11:10,5.98,338.50,26.08,0.44,11.48,33.91,16.16,996.80,23.90,37.31
672.69,00:11:12,6.72,380.50,28.32,0.46,13.26,34.85,16.38,996.70,23.91,37.29
674.47,00:11:14,7.12,403.00,27.21,0.52,14.24,35.33,16.57,996.60,23.91,37.28
677.05,00:11:17,7.47,422.67,24.04,0.61,14.82,35.06,16.70,996.60,23.91,37.26
679.65,00:11:19,6.12,346.17,24.44,0.49,12.17,35.16,16.49,996.80,23.91,37.26
682.04,00:11:22,6.17,349.33,25.27,0.49,12.57,35.98,16.59,996.80,23.91,37.25
684.11,00:11:24,6.71,379.83,28.32,0.48,13.71,36.10,16.58,996.70,23.91,37.22
686.18,00:11:26,6.97,394.67,29.08,0.48,14.01,35.50,16.49,996.60,23.92,37.22
688.34,00:11:28,7.02,397.17,26.65,0.52,14.02,35.30,16.57,996.70,23.92,37.21
690.61,00:11:30,7.08,400.67,26.26,0.54,14.19,35.42,16.62,996.60,23.93,37.20
692.79,00:11:32,6.98,395.00,26.36,0.53,14.08,35.65,16.63,996.80,23.93,37.20
695.37,00:11:35,6.45,365.00,24.59,0.53,13.12,35.95,16.67,996.70,23.93,37.19
698.18,00:11:38,5.95,336.50,24.14,0.49,12.03,35.75,16.57,996.80,23.93,37.18
700.79,00:11:40,5.18,293.33,23.99,0.41,9.93,33.85,16.05,996.80,23.93,37.17
702.75,00:11:42,5.87,332.50,25.19,0.48,12.09,36.36,16.60,996.80,23.93,37.16
705.73,00:11:45,5.43,307.50,22.82,0.46,10.50,34.15,16.26,996.90,23.94,37.14
708,00:11:48,5.92,335.17,24.39,0.47,11.46,34.19,16.29,996.80,23.94,37.14
710.17,00:11:50,6.09,344.83,26.63,0.43,11.62,33.70,16.11,996.70,23.95,37.14
712.28,00:11:52,7.83,443.00,27.34,0.57,15.67,35.37,16.67,996.60,23.95,37.13
714.71,00:11:54,7.75,438.67,25.43,0.58,14.82,33.78,16.49,996.60,23.95,37.13
716.99,00:11:56,6.55,370.50,24.51,0.51,12.64,34.12,16.40,996.70,23.95,37.10
719.49,00:11:59,6.53,369.83,25.60,0.50,13.03,35.23,16.53,996.80,23.95,37.08
721.88,00:12:01,5.86,331.83,24.65,0.46,11.42,34.42,16.30,996.80,23.95,37.10
724.08,00:12:04,6.27,354.67,27.37,0.45,12.50,35.24,16.39,996.90,23.96,37.08
726.91,00:12:06,5.96,337.17,23.66,0.49,11.60,34.40,16.38,996.70,23.96,37.04
728.89,00:12:08,7.27,411.50,26.65,0.54,14.44,35.09,16.58,996.70,23.96,37.04
731.88,00:12:11,5.79,327.67,20.73,0.51,10.74,32.78,16.22,996.80,23.96,37.04
734.45,00:12:14,6.04,341.83,22.99,0.50,11.69,34.20,16.40,996.80,23.96,37.04
737.07,00:12:17,6.00,339.50,24.27,0.47,11.44,33.70,16.23,996.90,23.97,37.02
739.44,00:12:19,6.56,371.50,24.12,0.51,12.51,33.67,16.35,996.70,23.97,37.01
741.84,00:12:21,6.35,359.33,25.14,0.47,11.82,32.89,16.11,996.90,23.98,36.99
744.43,00:12:24,5.92,335.17,23.34,0.47,11.07,33.03,16.14,996.70,23.98,36.99
746.83,00:12:26,6.35,359.50,24.65,0.48,12.00,33.38,16.23,996.80,23.98,36.96
749.14,00:12:29,6.49,367.33,25.89,0.47,12.23,33.29,16.17,996.80,23.98,36.95
751.21,00:12:31,6.65,376.67,27.21,0.46,12.68,33.66,16.21,996.80,23.98,36.95
753.48,00:12:33,6.66,377.17,26.85,0.47,12.74,33.78,16.25,996.70,23.98,36.95
755.75,00:12:35,6.65,376.50,26.12,0.49,12.82,34.05,16.33,996.80,23.99,36.94
758.33,00:12:38,6.41,362.83,24.86,0.48,12.12,33.40,16.23,996.80,23.99,36.92
760.7,00:12:40,6.35,359.33,24.16,0.50,12.22,34.01,16.36,996.70,23.99,36.91
763.39,00:12:43,7.31,413.67,23.22,0.58,13.68,33.07,16.40,996.80,24.00,36.91
765.73,00:12:45,7.07,400.00,24.16,0.54,13.24,33.10,16.33,996.50,24.00,36.88
768.42,00:12:48,5.87,332.17,20.65,0.53,11.02,33.18,16.31,996.80,24.00,36.88
771.52,00:12:51,5.04,285.17,21.71,0.40,8.85,31.03,15.58,996.70,24.01,36.87
773.79,00:12:53,7.03,397.67,26.86,0.48,12.90,32.44,16.07,996.60,24.00,36.86
775.65,00:12:55,8.16,461.67,27.47,0.55,15.18,32.88,16.31,996.70,24.01,36.84
778.03,00:12:58,8.01,453.50,26.58,0.57,15.21,33.54,16.44,996.70,24.01,36.84
780.2,00:13:00,7.31,413.50,25.48,0.55,14.18,34.29,16.50,996.70,24.02,36.82
