Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
147.95,00:02:27,2.84,151.17,15.52,0.63,9.86,65.22,18.70,1006.60,26.30,40.92
151.42,00:02:31,2.86,152.33,17.09,0.61,10.46,68.67,18.79,1006.60,26.30,40.84
154.82,00:02:34,2.71,144.67,17.29,0.60,10.42,72.03,18.89,1006.50,26.31,40.79
157.1,00:02:37,2.95,157.50,26.15,0.50,13.23,84.00,19.11,1006.60,26.31,40.74
159.65,00:02:39,2.61,139.00,21.56,0.39,8.61,61.94,18.26,1006.60,26.31,40.69
163.07,00:02:43,2.30,122.83,19.03,0.58,11.17,90.94,19.31,1006.50,26.31,40.63
166.18,00:02:46,2.67,142.50,22.12,0.42,9.29,65.19,18.44,1006.70,26.31,40.58
168.41,00:02:48,2.58,137.50,23.35,0.43,10.12,73.60,18.75,1006.60,26.32,40.57
170.82,00:02:50,2.75,146.50,25.55,0.38,9.76,66.62,18.41,1006.60,26.32,40.53
173.86,00:02:53,2.25,119.83,19.37,0.50,9.72,81.11,19.04,1006.60,26.32,40.51
176.03,00:02:56,2.68,143.00,33.74,0.26,8.83,61.75,17.62,1006.70,26.32,40.48
178.08,00:02:58,2.50,133.33,20.65,0.50,10.36,77.70,18.95,1006.60,26.31,40.46
181.48,00:03:01,2.47,131.50,18.07,0.50,9.12,69.35,18.72,1006.60,26.32,40.42
184.33,00:03:04,2.71,144.67,22.19,0.45,10.14,70.09,18.68,1006.50,26.32,40.39
187.32,00:03:07,2.60,138.67,21.76,0.58,12.82,92.45,19.33,1006.40,26.32,40.36
188.75,00:03:08,3.99,212.67,39.46,0.33,13.41,63.06,18.13,1006.50,26.32,40.35
190.41,00:03:10,3.28,174.83,36.07,0.40,14.74,84.31,18.99,1006.60,26.32,40.34
192.56,00:03:12,2.98,158.83,29.53,0.38,11.45,72.09,18.61,1006.50,26.32,40.31
194.72,00:03:14,2.95,157.33,34.73,0.28,9.82,62.42,17.82,1006.50,26.32,40.28
198.86,00:03:18,2.40,128.00,25.19,0.46,11.81,92.27,19.23,1006.70,26.32,40.25
201.34,00:03:21,3.80,202.33,35.34,0.45,16.12,79.67,18.95,1006.40,26.32,40.25
203.71,00:03:23,3.20,170.67,28.05,0.29,8.19,47.99,16.96,1006.50,26.33,40.25
205.15,00:03:25,3.24,172.50,26.75,0.35,9.38,54.38,17.73,1006.60,26.32,40.25
207.82,00:03:27,2.73,145.33,37.76,0.25,9.79,67.36,17.88,1006.20,26.32,40.24
208.95,00:03:28,2.88,153.33,26.32,0.37,9.81,63.98,18.28,1006.60,26.32,40.26
211.86,00:03:31,2.87,153.17,27.75,0.41,11.55,75.41,18.77,1006.40,26.32,40.26
214.19,00:03:34,2.96,158.00,25.69,0.38,9.96,63.04,18.28,1006.50,26.32,40.28
216.56,00:03:36,2.95,157.00,24.44,0.43,10.53,67.07,18.53,1006.10,26.33,40.29
219.12,00:03:39,3.10,165.33,21.46,0.79,17.09,103.37,19.58,1006.50,26.32,40.31
222,00:03:42,3.26,174.00,21.54,0.53,11.52,66.21,18.65,1006.20,26.32,40.34
224.42,00:03:44,3.17,169.00,25.06,0.55,13.92,82.37,19.11,1006.40,26.32,40.36
228.01,00:03:48,3.22,171.50,30.23,0.39,12.01,70.03,18.57,1006.60,26.32,40.40
230.38,00:03:50,2.66,141.83,26.77,0.44,11.88,83.76,19.03,1006.50,26.33,40.42
232.52,00:03:52,3.29,175.50,26.81,0.56,15.15,86.32,19.20,1006.60,26.32,40.43
238.38,00:03:58,3.95,210.33,30.28,0.41,12.56,59.72,18.20,1006.50,26.32,40.49
241.08,00:04:01,3.25,173.33,30.05,0.28,8.63,49.79,17.06,1006.50,26.32,40.48
242.01,00:04:02,3.49,186.00,26.80,0.51,13.86,74.52,18.88,1006.70,26.32,40.51
244.42,00:04:04,4.20,223.83,36.59,0.37,13.78,61.56,18.19,1006.60,26.32,40.53
249.35,00:04:09,2.94,156.50,23.15,0.63,14.68,93.80,19.38,1006.40,26.32,40.53
251.95,00:04:11,3.35,178.33,22.50,0.49,11.21,62.86,18.48,1006.60,26.32,40.52
264.52,00:04:24,2.55,136.17,19.10,0.53,10.29,75.57,18.93,1006.20,26.33,40.55
267.15,00:04:27,3.25,173.00,23.59,0.40,9.61,55.55,17.97,1006.60,26.33,40.57
269.72,00:04:29,,,20.24,0.32,6.56,,,1006.40,26.32,40.55
273.2,00:04:33,2.70,144.17,18.49,0.64,11.89,82.47,19.17,1006.60,26.32,40.55
277.62,00:04:37,3.90,208.00,23.90,0.59,14.17,68.12,18.76,1006.60,26.33,40.56
280.8,00:04:40,3.06,163.17,18.58,0.36,6.79,41.61,16.81,1006.40,26.32,40.58
286.43,00:04:46,3.94,210.00,18.01,0.77,13.98,66.57,18.82,1006.50,26.33,40.60
289.43,00:04:49,4.29,228.67,23.13,0.54,12.57,54.97,18.19,1006.60,26.33,40.60
292.95,00:04:52,3.17,169.00,17.26,0.76,13.20,78.11,19.13,1006.50,26.33,40.58
296.21,00:04:56,3.32,177.00,17.98,0.65,11.78,66.55,18.76,1006.60,26.34,40.57
299.69,00:04:59,3.03,161.50,17.83,0.65,11.68,72.32,18.93,1006.50,26.33,40.57
302.02,00:05:02,4.70,250.50,48.15,0.31,15.17,60.56,17.91,1006.30,26.33,40.56
303.96,00:05:03,,,23.64,0.76,18.01,,,1006.50,26.34,40.57
307.13,00:05:07,3.74,199.17,24.92,0.40,9.99,50.16,17.64,1006.40,26.34,40.56
308.66,00:05:08,3.58,190.83,40.34,0.26,10.84,56.80,17.40,1006.40,26.34,40.56
311.18,00:05:11,3.76,200.33,17.69,1.04,18.44,92.05,19.47,1006.00,26.35,40.55
315.01,00:05:15,3.42,182.50,17.29,0.82,14.25,78.08,19.15,1006.40,26.35,40.54
319.04,00:05:19,3.56,189.83,15.55,0.92,14.32,75.44,19.12,1006.50,26.36,40.54
322.84,00:05:22,3.18,169.33,15.95,0.80,12.80,75.59,19.08,1006.30,26.36,40.52
326.44,00:05:26,3.60,191.83,15.81,0.92,14.55,75.85,19.13,1006.40,26.36,40.52
329.82,00:05:29,3.12,166.33,17.71,0.67,11.95,71.85,18.93,1006.50,26.36,40.47
333.2,00:05:33,2.83,151.00,17.86,0.63,11.32,74.97,18.99,1006.40,26.37,40.49
336.8,00:05:36,2.78,148.17,17.08,0.74,12.72,85.85,19.29,1006.50,26.37,40.48
340.29,00:05:40,2.83,150.83,17.18,0.70,12.18,80.75,19.17,1006.40,26.38,40.49
343.86,00:05:43,2.85,151.83,17.59,0.65,11.58,76.27,19.04,1006.40,26.39,40.50
347.24,00:05:47,2.94,156.67,17.53,0.64,11.23,71.68,18.90,1006.50,26.39,40.52
349.99,00:05:49,3.03,161.50,20.80,0.56,11.70,72.45,18.87,1006.40,26.40,40.53
354.21,00:05:54,2.97,158.50,20.36,0.85,17.46,110.16,19.68,1006.60,26.40,40.54
356.98,00:05:56,3.04,162.00,32.10,0.25,8.28,51.11,16.90,1006.50,26.41,40.55
358.11,00:05:58,3.72,198.50,30.38,0.38,11.76,59.24,18.11,1006.50,26.41,40.58
363.27,00:06:03,2.57,137.17,26.24,0.42,11.22,81.80,18.96,1006.20,26.43,40.57
365.24,00:06:05,3.52,187.50,33.67,0.53,18.02,96.11,19.36,1006.50,26.43,40.58
368.84,00:06:08,3.26,174.00,31.78,0.27,8.81,50.63,17.05,1006.60,26.44,40.58
370.48,00:06:10,3.33,177.67,28.25,0.35,9.91,55.78,17.81,1006.40,26.45,40.60
372.13,00:06:12,2.37,126.33,31.51,0.26,8.30,65.70,17.84,1006.20,26.45,40.59
375.09,00:06:15,3.10,165.00,20.02,0.59,11.92,72.24,18.89,1006.60,26.45,40.59
378.78,00:06:18,3.84,204.50,19.25,0.63,12.19,59.61,18.49,1006.50,26.46,40.60
381.13,00:06:21,3.96,211.33,27.92,0.35,9.84,46.56,17.20,1006.60,26.47,40.58
384.36,00:06:24,3.25,173.17,22.91,0.46,10.71,61.85,18.39,1006.60,26.48,40.56
386.42,00:06:26,3.59,191.17,35.01,0.28,10.09,52.78,17.29,1006.60,26.48,40.53
395.7,00:06:35,2.57,137.17,30.60,0.26,8.10,59.05,17.50,1006.10,26.50,40.47
398.27,00:06:38,3.34,177.83,21.12,0.85,18.09,101.73,19.57,1006.50,26.51,40.48
402.16,00:06:42,5.12,272.83,35.38,0.31,11.22,41.12,16.49,1006.30,26.51,40.43
404.03,00:06:44,3.88,206.67,28.04,0.48,13.61,65.85,18.57,1006.50,26.51,40.41
407.43,00:06:47,3.23,172.00,21.28,0.51,10.87,63.20,18.51,1006.60,26.52,40.36
410.04,00:06:50,3.41,181.50,24.30,0.43,10.45,57.58,18.13,1006.60,26.52,40.35
412.15,00:06:52,3.12,166.17,32.30,0.26,8.70,52.36,17.10,1006.50,26.53,40.32
413.32,00:06:53,3.66,195.00,31.90,0.31,10.01,51.33,17.36,1006.70,26.53,40.29
417.04,00:06:57,3.54,188.67,32.62,0.35,11.72,62.12,18.16,1006.50,26.53,40.28
419.72,00:06:59,3.38,180.33,21.52,0.54,11.74,65.10,18.62,1006.60,26.54,40.27
421.88,00:07:01,3.90,207.67,28.01,0.42,11.99,57.74,18.13,1006.50,26.54,40.27
424.34,00:07:04,3.12,166.17,23.23,0.43,10.12,60.90,18.30,1006.50,26.55,40.29
426.6,00:07:06,3.70,197.00,28.79,0.50,14.64,74.31,18.87,1006.20,26.55,40.33
429.45,00:07:09,3.52,187.50,21.47,0.55,11.83,63.09,18.55,1006.50,26.56,40.33
431.41,00:07:11,3.93,209.67,30.47,0.37,11.31,53.94,17.78,1006.40,26.56,40.36
434.28,00:07:14,3.23,172.17,19.38,0.59,11.52,66.91,18.72,1006.50,26.57,40.40
437.34,00:07:17,3.21,171.00,20.40,0.50,10.39,60.76,18.41,1006.50,26.57,40.45
439.69,00:07:19,3.32,177.17,30.37,0.28,8.71,49.16,17.01,1006.60,26.57,40.47
444.03,00:07:24,2.54,135.17,30.03,0.25,7.70,56.97,17.29,1006.30,26.59,40.54
445.57,00:07:25,3.06,163.33,24.03,0.51,12.33,75.49,18.91,1006.60,26.59,40.56
448.56,00:07:28,3.47,184.83,22.73,0.49,11.21,60.65,18.38,1006.50,26.59,40.60
451.24,00:07:31,3.40,181.17,24.66,0.37,9.36,51.66,17.67,1006.50,26.59,40.63
454.47,00:07:34,3.24,172.83,17.44,0.68,11.96,69.20,18.86,1006.30,26.60,40.68
457.03,00:07:37,3.84,204.83,21.92,0.57,12.58,61.42,18.51,1006.40,26.61,40.74
460.22,00:07:40,3.34,178.17,18.89,0.56,10.59,59.44,18.41,1006.60,26.62,40.83
463.31,00:07:43,3.46,184.17,21.60,0.53,11.47,62.28,18.50,1006.50,26.63,40.88
466.68,00:07:46,3.19,170.17,17.22,0.57,9.91,58.24,18.38,1006.50,26.63,40.97
469.86,00:07:49,3.08,164.00,18.64,0.52,9.71,59.21,18.36,1006.50,26.63,41.02
472.94,00:07:52,3.12,166.33,18.96,0.54,10.30,61.93,18.50,1006.40,26.64,41.06
476.32,00:07:56,3.16,168.50,17.72,0.60,10.69,63.44,18.61,1006.50,26.65,41.13
481.8,00:08:01,3.33,177.50,25.62,0.47,12.08,68.06,18.63,1006.50,26.66,41.23
484.48,00:08:04,2.95,157.50,21.85,0.41,8.98,57.02,18.06,1006.40,26.66,41.26
487.14,00:08:07,3.05,162.50,21.99,0.55,12.10,74.46,18.91,1006.50,26.67,41.29
492.18,00:08:12,3.12,166.17,25.78,0.32,8.37,50.37,17.35,1006.50,26.68,41.36
494.83,00:08:14,3.40,181.33,22.82,0.54,12.34,68.05,18.71,1006.50,26.69,41.40
499.14,00:08:19,4.10,218.33,32.75,0.34,11.43,52.35,17.60,1006.60,26.69,41.45
503.37,00:08:23,2.64,140.50,29.28,0.26,7.62,54.23,17.15,1006.40,26.70,41.48
505.55,00:08:25,3.68,196.00,19.25,0.80,15.49,79.03,19.17,1006.50,26.71,41.51
508.45,00:08:28,3.90,208.00,25.89,0.31,8.22,39.52,16.32,1006.60,26.72,41.56
509.88,00:08:29,3.59,191.17,28.71,0.29,8.50,44.46,16.67,1006.50,26.72,41.60
512.55,00:08:32,3.67,195.83,25.88,0.38,10.05,51.32,17.68,1006.50,26.73,41.62
515.62,00:08:35,3.94,209.83,20.84,0.58,12.25,58.38,18.40,1006.50,26.74,41.67
519.02,00:08:39,3.91,208.50,18.05,0.59,10.72,51.41,18.06,1006.60,26.74,41.71
522.08,00:08:42,4.13,220.00,17.67,0.67,12.00,54.55,18.29,1006.50,26.75,41.81
525.05,00:08:45,3.86,205.67,21.50,0.50,10.85,52.75,18.02,1006.60,26.75,41.88
528.47,00:08:48,3.50,186.50,18.34,0.55,10.23,54.85,18.20,1006.60,26.76,41.95
530.85,00:08:50,3.62,192.83,24.11,0.39,9.47,49.11,17.54,1006.50,26.77,42.00
535.21,00:08:55,3.04,161.83,22.64,0.38,8.74,54.01,17.83,1006.60,26.77,42.07
537.36,00:08:57,3.48,185.50,32.91,0.29,9.66,52.08,17.28,1006.50,26.77,42.08
539.95,00:08:59,2.92,155.67,19.40,0.42,8.24,52.93,17.87,1006.60,26.78,42.07
542.31,00:09:02,4.32,230.17,29.70,0.43,12.96,56.31,18.08,1006.40,26.79,42.10
545.9,00:09:05,5.66,301.67,14.61,1.24,18.25,60.50,18.74,1006.40,26.78,42.11
549.98,00:09:09,4.40,234.50,15.12,0.95,14.40,61.41,18.71,1006.50,26.80,42.21
554.61,00:09:14,4.38,233.33,12.83,1.11,14.34,61.46,18.75,1006.50,26.80,42.29
559.89,00:09:19,3.96,211.17,11.32,1.32,15.05,71.27,19.08,1006.60,26.81,42.40
565.48,00:09:25,3.42,182.50,10.32,1.42,14.66,80.33,19.30,1006.60,26.81,42.51
569.41,00:09:29,2.41,128.67,15.74,0.68,10.74,83.47,19.21,1006.50,26.83,42.57
572.35,00:09:32,2.50,133.17,21.56,0.57,12.38,92.96,19.33,1006.60,26.83,42.63
575.14,00:09:35,2.41,128.67,21.36,0.57,12.25,95.20,19.37,1006.50,26.83,42.64
578.12,00:09:38,2.24,119.50,20.43,0.64,13.26,110.96,19.63,1006.50,26.82,42.67
580.98,00:09:40,2.20,117.00,20.75,0.70,14.62,124.96,19.79,1006.40,26.83,42.71
583.76,00:09:43,2.55,135.67,20.85,0.60,12.70,93.61,19.36,1006.40,26.83,42.73
587.41,00:09:47,2.17,115.83,16.70,0.75,12.69,109.56,19.65,1006.60,26.84,42.76
590.99,00:09:50,2.35,125.50,17.12,0.71,12.24,97.53,19.47,1006.40,26.84,42.78
593.66,00:09:53,2.64,140.83,21.47,0.61,13.15,93.37,19.36,1006.50,26.84,42.80
597.18,00:09:57,2.44,129.83,17.50,0.68,12.07,92.97,19.39,1006.60,26.85,42.79
600.41,00:10:00,2.68,143.00,18.49,0.67,12.40,86.71,19.27,1006.60,26.84,42.80
603.24,00:10:03,8.95,477.00,28.16,0.50,14.23,29.83,15.77,1006.50,26.87,41.89
604.98,00:10:04,9.56,509.33,33.26,0.50,16.92,33.22,16.31,1006.40,26.87,41.86
607.63,00:10:07,9.08,484.00,22.34,0.71,15.91,32.87,16.59,1006.20,26.87,41.80
611.2,00:10:11,8.43,449.33,17.76,0.82,14.70,32.72,16.67,1006.50,26.88,41.72
614.06,00:10:14,7.74,412.33,19.23,0.74,14.31,34.71,16.85,1006.30,26.87,41.65
617.57,00:10:17,8.55,455.83,17.73,0.91,16.15,35.43,17.05,1006.30,26.88,41.58
621.56,00:10:21,8.15,434.33,15.21,0.97,14.78,34.03,16.92,1006.40,26.88,41.50
624.11,00:10:24,7.87,419.67,20.24,0.75,15.27,36.39,17.05,1006.40,26.90,41.43
627.8,00:10:27,8.17,435.33,18.20,0.90,16.48,37.86,17.29,1006.40,26.90,41.36
631.3,00:10:31,7.51,400.50,16.53,0.87,14.53,36.28,17.12,1006.60,26.91,41.30
634.47,00:10:34,6.75,359.83,18.76,0.76,14.35,39.88,17.39,1006.40,26.92,41.23
638.18,00:10:38,7.09,377.67,17.19,0.82,14.18,37.55,17.22,1006.60,26.92,41.19
640.64,00:10:40,7.62,406.17,23.23,0.68,15.83,38.97,17.24,1006.30,26.93,41.15
643.22,00:10:43,6.89,367.17,23.85,0.61,14.77,40.23,17.29,1006.30,26.93,41.10
645.62,00:10:45,6.99,372.67,24.40,0.63,15.43,41.40,17.40,1006.30,26.94,41.06
648.11,00:10:48,6.77,360.67,23.21,0.64,14.99,41.56,17.44,1006.50,26.94,41.00
651.31,00:10:51,6.87,366.00,18.72,0.78,14.76,40.33,17.45,1006.20,26.95,40.97
654.48,00:10:54,7.32,390.17,19.04,0.82,15.62,40.03,17.45,1006.30,26.96,40.91
657.82,00:10:57,7.86,418.83,18.10,0.90,16.43,39.23,17.43,1006.40,26.96,40.87
660.58,00:11:00,7.28,388.00,21.30,0.77,16.41,42.29,17.60,1006.40,26.97,40.81
664.01,00:11:04,7.26,386.83,17.87,0.88,15.83,40.92,17.56,1006.50,26.98,40.77
667.61,00:11:07,6.95,370.17,16.93,0.85,14.51,39.20,17.39,1006.40,26.98,40.72
669.77,00:11:09,6.97,371.33,25.99,0.56,14.63,39.40,17.13,1006.30,26.99,40.70
672.41,00:11:12,5.94,316.50,24.21,0.55,13.45,42.50,17.40,1006.50,27.00,40.66
674.87,00:11:14,6.68,356.00,23.91,0.63,15.13,42.50,17.50,1006.40,27.01,40.64
677.74,00:11:17,6.69,356.83,21.41,0.68,14.62,40.97,17.42,1006.30,27.01,40.60
680.1,00:11:20,6.78,361.33,25.83,0.55,14.45,39.99,17.18,1006.50,27.02,40.59
682.7,00:11:22,6.85,365.33,24.42,0.61,15.06,41.22,17.37,1006.40,27.02,40.55
684.77,00:11:24,5.79,308.67,26.71,0.45,12.07,39.10,16.87,1006.40,27.04,40.52
686.84,00:11:26,6.25,333.17,29.17,0.50,14.86,44.60,17.49,1006.60,27.04,40.49
689.41,00:11:29,6.37,339.33,23.58,0.58,13.75,40.52,17.27,1006.50,27.04,40.47
691.61,00:11:31,5.80,309.00,25.70,0.47,12.11,39.19,16.93,1006.40,27.05,40.43
693.86,00:11:33,5.86,312.50,27.94,0.45,12.69,40.61,17.03,1006.60,27.06,40.41
696.45,00:11:36,7.19,383.00,22.99,0.66,15.27,39.87,17.30,1006.40,27.07,40.38
699,00:11:39,8.54,455.33,23.25,0.75,17.51,38.46,17.26,1006.40,27.08,40.33
702.6,00:11:42,7.44,396.67,16.52,0.84,14.01,35.32,17.00,1006.60,27.08,40.28
705.31,00:11:45,7.19,383.17,22.28,0.64,14.37,37.50,17.05,1006.40,27.09,40.25
708.41,00:11:48,7.69,410.00,19.05,0.85,16.26,39.66,17.43,1006.40,27.10,40.22
711.75,00:11:51,6.27,334.17,18.30,0.67,12.33,36.90,17.02,1006.50,27.11,40.15
714.18,00:11:54,6.78,361.50,24.77,0.56,13.92,38.51,17.04,1006.30,27.13,40.11
716.14,00:11:56,6.43,342.67,29.57,0.46,13.80,40.27,17.03,1006.30,27.12,40.09
718.62,00:11:58,7.45,397.00,23.74,0.73,17.56,44.23,17.73,1006.40,27.13,40.06
721.65,00:12:01,7.10,378.50,20.40,0.75,15.50,40.95,17.48,1006.50,27.14,40.02
724.74,00:12:04,6.45,343.83,19.52,0.68,13.29,38.65,17.21,1006.40,27.15,39.97
727.28,00:12:07,6.10,325.33,26.54,0.48,12.92,39.71,17.02,1006.50,27.16,39.94
730.75,00:12:10,5.63,299.83,16.32,0.75,12.38,41.29,17.51,1006.60,27.17,39.92
733.53,00:12:13,6.74,359.50,21.01,0.65,13.80,38.39,17.16,1006.30,27.17,39.88
736.88,00:12:16,7.28,388.00,18.19,0.83,15.14,39.02,17.36,1006.30,27.19,39.83
739.47,00:12:19,7.33,390.50,22.19,0.66,14.83,37.98,17.13,1006.40,27.19,39.79
742.25,00:12:22,7.14,380.67,22.16,0.68,15.28,40.14,17.35,1006.20,27.20,39.78
744.54,00:12:24,6.58,350.67,25.70,0.54,14.00,39.92,17.15,1006.40,27.21,39.75
746.9,00:12:26,5.64,300.67,26.20,0.50,13.23,44.00,17.44,1006.50,27.21,39.75
749.12,00:12:29,5.73,305.17,28.83,0.44,12.82,42.01,17.13,1006.40,27.22,39.73
751.08,00:12:31,5.83,310.83,27.84,0.48,13.62,43.82,17.39,1006.50,27.22,39.74
752.92,00:12:32,5.98,318.50,34.81,0.35,12.44,39.06,16.51,1006.50,27.23,39.72
755.19,00:12:35,4.71,250.83,26.58,0.39,10.60,42.26,17.02,1006.60,27.24,39.72
757.23,00:12:37,5.74,306.17,26.72,0.52,13.94,45.53,17.58,1006.50,27.25,39.72
759.88,00:12:39,7.09,377.83,23.40,0.62,14.70,38.91,17.17,1006.30,27.25,39.70
762.27,00:12:42,6.78,361.33,25.07,0.54,13.57,37.56,16.91,1006.40,27.26,39.70
765.07,00:12:45,6.56,349.50,21.98,0.61,13.61,38.94,17.17,1006.50,27.27,39.70
767.05,00:12:47,6.51,347.17,32.23,0.41,13.30,38.31,16.66,1006.30,27.27,39.70
769.09,00:12:49,6.24,332.83,26.51,0.53,14.14,42.48,17.36,1006.40,27.28,39.70
771.78,00:12:51,7.02,374.00,23.55,0.63,14.84,39.68,17.25,1006.40,27.29,39.69
773.77,00:12:53,6.87,366.33,28.35,0.49,14.04,38.33,16.90,1006.30,27.28,39.70
776.01,00:12:56,5.67,302.17,29.33,0.40,11.81,39.08,16.71,1006.50,27.29,39.68
777.76,00:12:57,6.33,337.50,32.90,0.44,14.54,43.08,17.22,1006.40,27.30,39.68
779.71,00:12:59,6.25,333.33,30.54,0.45,13.93,41.79,17.14,1006.40,27.31,39.69
781.58,00:13:01,5.67,302.00,34.85,0.32,11.20,37.09,16.04,1006.50,27.31,39.65
783.85,00:13:03,7.30,388.83,22.89,0.67,15.51,39.89,17.32,1006.40,27.31,39.66
786.12,00:13:06,7.78,414.67,26.99,0.55,14.98,36.13,16.77,1006.20,27.32,39.65
788.57,00:13:08,7.48,398.67,27.01,0.56,15.28,38.33,17.03,1006.30,27.33,39.67
791.1,00:13:11,5.47,291.33,24.01,0.46,11.09,38.07,16.79,1006.50,27.34,39.67
793.22,00:13:13,4.92,262.50,28.64,0.33,9.59,36.53,16.06,1006.50,27.34,39.66
794.56,00:13:14,6.44,343.33,30.75,0.47,14.74,42.93,17.30,1006.60,27.35,39.65
797.13,00:13:17,7.11,379.00,27.35,0.49,13.47,35.54,16.57,1006.40,27.34,39.68
799.4,00:13:19,7.31,389.67,27.77,0.48,13.40,34.39,16.40,1006.30,27.36,39.67
802,00:13:22,7.88,420.00,22.56,0.64,14.51,34.55,16.72,1006.40,27.37,39.67
804.58,00:13:24,7.93,422.50,23.16,0.61,14.23,33.68,16.57,1006.20,27.37,39.66
806.65,00:13:26,7.45,397.00,27.49,0.51,14.08,35.47,16.61,1006.30,27.38,39.66
809.24,00:13:29,8.52,454.17,23.61,0.69,16.45,36.22,16.97,1006.30,27.39,39.64
812.95,00:13:32,5.12,272.67,16.12,0.59,9.53,34.95,16.69,1006.20,27.39,39.64
