Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
155.37,00:02:35,1.98,150.83,12.33,0.34,4.31,28.58,14.85,1009.50,23.32,36.17
159.18,00:02:39,2.24,170.33,13.64,0.38,5.21,30.59,15.45,1009.50,23.32,36.17
162.98,00:02:42,2.79,211.67,16.25,0.50,8.25,38.98,17.00,1009.50,23.32,36.16
167.34,00:02:47,3.42,259.67,16.43,0.61,10.08,38.82,17.16,1009.40,23.32,36.17
170.96,00:02:50,3.65,277.67,16.15,0.67,10.97,39.51,17.30,1009.50,23.32,36.16
174.75,00:02:54,3.16,240.50,16.25,0.53,8.75,36.38,16.79,1009.50,23.32,36.16
179.02,00:02:59,2.93,223.00,14.59,0.58,8.51,38.16,17.05,1009.50,23.32,36.18
182.48,00:03:02,3.00,228.33,15.97,0.57,9.22,40.38,17.26,1009.50,23.32,36.17
186.4,00:03:06,2.79,212.00,15.53,0.54,8.47,39.95,17.17,1009.50,23.32,36.18
190.63,00:03:10,2.73,207.17,14.59,0.56,8.24,39.77,17.18,1009.50,23.32,36.20
194.37,00:03:14,2.65,201.50,14.43,0.54,7.80,38.71,17.04,1009.50,23.32,36.18
198.82,00:03:18,2.58,196.00,14.34,0.52,7.47,38.11,16.94,1009.50,23.32,36.18
202.85,00:03:22,2.93,222.33,15.40,0.58,8.94,40.21,17.25,1009.40,23.32,36.19
206.73,00:03:26,2.98,226.17,15.52,0.57,8.95,39.57,17.18,1009.50,23.32,36.18
210.27,00:03:30,2.99,227.50,15.66,0.58,9.15,40.22,17.25,1009.50,23.33,36.21
214.42,00:03:34,2.91,221.17,15.16,0.59,9.00,40.69,17.31,1009.40,23.33,36.21
219.9,00:03:39,2.96,224.83,11.64,0.69,8.07,35.89,16.95,1009.40,23.33,36.22
223.98,00:03:43,2.97,225.50,13.83,0.56,7.88,34.94,16.67,1009.50,23.32,36.23
228.54,00:03:48,2.74,208.50,12.23,0.69,8.52,40.86,17.44,1009.40,23.33,36.23
231.91,00:03:51,3.24,246.33,17.95,0.57,10.36,42.06,17.41,1009.40,23.33,36.25
235.52,00:03:55,3.30,251.17,16.16,0.67,10.93,43.52,17.63,1009.50,23.33,36.25
238.73,00:03:58,3.13,238.17,19.67,0.49,9.67,40.60,17.13,1009.50,23.33,36.26
244.26,00:04:04,2.76,209.67,12.85,0.61,7.92,37.77,17.06,1009.40,23.33,36.28
247.5,00:04:07,3.11,236.33,15.22,0.63,9.71,41.09,17.40,1009.50,23.33,36.26
251.54,00:04:11,3.13,237.83,15.26,0.64,9.87,41.50,17.44,1009.40,23.33,36.27
255.5,00:04:15,3.11,236.17,14.37,0.71,10.32,43.70,17.68,1009.40,23.33,36.29
261.05,00:04:21,2.46,186.83,12.01,0.49,6.00,32.11,16.14,1009.50,23.34,36.29
265.35,00:04:25,2.44,185.50,12.30,0.52,6.43,34.66,16.55,1009.50,23.33,36.29
269.48,00:04:29,2.88,218.83,14.79,0.61,9.10,41.58,17.41,1009.40,23.34,36.27
273.5,00:04:33,2.95,223.83,15.17,0.60,9.12,40.75,17.32,1009.40,23.33,36.27
277.6,00:04:37,2.77,210.83,14.57,0.57,8.33,39.51,17.17,1009.50,23.34,36.27
281.02,00:04:41,3.50,266.33,16.59,0.71,11.82,44.38,17.73,1009.50,23.34,36.26
285.82,00:04:45,2.67,203.00,12.89,0.61,7.90,38.92,17.17,1009.40,23.34,36.29
290.91,00:04:50,2.78,211.00,11.67,0.83,9.78,46.35,17.94,1009.50,23.34,36.29
298.47,00:04:58,2.35,178.83,7.57,1.02,7.78,43.51,17.83,1009.50,23.35,36.31
304.72,00:05:04,3.16,240.17,13.09,0.63,8.31,34.60,16.73,1009.40,23.34,36.34
307.9,00:05:07,3.85,292.67,16.98,0.66,11.25,38.44,17.18,1009.40,23.35,36.34
327.16,00:05:27,2.29,174.17,12.61,0.43,5.47,31.41,15.82,1009.40,23.35,36.40
330.27,00:05:30,3.28,249.50,13.85,0.78,10.81,43.33,17.70,1009.40,23.35,36.39
335.36,00:05:35,3.89,295.33,14.45,0.67,9.69,32.81,16.54,1009.30,23.35,36.39
339.08,00:05:39,3.49,265.33,14.72,0.68,10.10,38.07,17.17,1009.40,23.36,36.40
343.6,00:05:43,3.04,231.33,13.27,0.70,9.38,40.55,17.42,1009.40,23.36,36.41
348.16,00:05:48,3.27,248.17,13.27,0.78,10.43,42.03,17.60,1009.40,23.36,36.43
352.83,00:05:52,3.12,237.00,13.06,0.69,9.07,38.27,17.19,1009.40,23.36,36.42
357.29,00:05:57,3.06,232.50,13.10,0.73,9.66,41.55,17.53,1009.40,23.37,36.43
362.29,00:06:02,2.91,221.33,12.95,0.63,8.18,36.96,16.99,1009.40,23.37,36.46
366.64,00:06:06,2.71,206.33,13.19,0.56,7.44,36.06,16.80,1009.40,23.37,36.46
371,00:06:11,2.78,211.50,13.52,0.63,8.57,40.52,17.35,1009.40,23.37,36.43
375.08,00:06:15,2.57,195.50,15.44,0.44,6.88,35.19,16.42,1009.40,23.37,36.44
378.95,00:06:18,2.81,213.83,13.14,0.76,9.99,46.72,17.92,1009.40,23.37,36.45
383.72,00:06:23,2.89,219.67,13.79,0.61,8.52,38.79,17.16,1009.40,23.37,36.47
389.21,00:06:29,2.54,192.83,12.63,0.52,6.67,34.59,16.55,1009.40,23.37,36.47
392.77,00:06:32,2.90,220.17,13.59,0.68,9.34,42.42,17.56,1009.40,23.38,36.46
396.7,00:06:36,2.84,215.50,15.60,0.56,8.76,40.65,17.26,1009.40,23.38,36.46
401.05,00:06:41,2.91,221.33,14.38,0.64,9.22,41.66,17.45,1009.30,23.38,36.47
406.04,00:06:46,3.04,231.00,12.37,0.74,9.18,39.74,17.38,1009.30,23.38,36.48
410.9,00:06:50,3.90,296.50,10.36,1.34,13.92,46.95,18.13,1009.40,23.38,36.51
416.81,00:06:56,2.96,225.00,10.17,1.13,11.51,51.16,18.32,1009.40,23.39,36.55
423.92,00:07:03,2.34,177.83,8.88,1.01,9.04,50.84,18.27,1009.40,23.40,36.58
428.5,00:07:08,2.30,174.67,14.59,0.42,6.19,35.44,16.37,1009.30,23.40,36.59
444.56,00:07:24,3.03,230.00,9.27,0.79,7.38,32.09,16.57,1009.40,23.40,36.59
448.94,00:07:28,3.68,279.83,13.59,0.70,9.57,34.20,16.76,1009.30,23.40,36.59
452.35,00:07:32,4.27,324.50,14.46,0.87,12.65,38.98,17.40,1009.40,23.41,36.59
456.49,00:07:36,3.11,236.33,13.42,0.65,8.80,37.24,17.05,1009.40,23.41,36.61
461.19,00:07:41,3.24,246.17,14.80,0.64,9.54,38.75,17.19,1009.40,23.41,36.61
464.41,00:07:44,3.72,282.83,16.42,0.73,12.15,42.96,17.64,1009.40,23.41,36.62
469.79,00:07:49,2.79,212.17,12.32,0.61,7.52,35.44,16.79,1009.40,23.42,36.63
475.59,00:07:55,2.39,181.50,10.12,0.65,6.58,36.25,16.94,1009.40,23.42,36.64
480.16,00:08:00,3.04,230.83,12.49,0.74,9.29,40.25,17.42,1009.40,23.42,36.64
485.46,00:08:05,3.33,253.00,12.20,0.78,9.57,37.83,17.23,1009.40,23.42,36.63
489.98,00:08:09,2.77,210.83,12.28,0.60,7.47,35.43,16.79,1009.40,23.43,36.64
494.9,00:08:14,2.54,193.33,13.14,0.52,6.89,35.64,16.67,1009.40,23.43,36.65
499.04,00:08:19,2.68,203.33,14.32,0.54,7.80,38.36,17.01,1009.40,23.43,36.63
502.85,00:08:22,3.13,238.00,14.76,0.65,9.61,40.38,17.35,1009.40,23.43,36.64
507.01,00:08:27,3.16,240.33,15.20,0.60,9.12,37.95,17.06,1009.40,23.43,36.64
511.89,00:08:31,2.67,202.67,12.94,0.51,6.70,33.06,16.32,1009.40,23.44,36.64
514.81,00:08:34,2.87,218.17,15.28,0.56,8.67,39.74,17.18,1009.40,23.44,36.63
519.75,00:08:39,2.96,224.67,14.86,0.58,8.70,38.72,17.11,1009.40,23.44,36.63
523.89,00:08:43,3.14,238.67,14.30,0.65,9.40,39.38,17.27,1009.40,23.44,36.65
528.47,00:08:48,3.34,254.17,13.03,0.74,9.74,38.32,17.25,1009.30,23.45,36.64
532.64,00:08:52,3.14,238.67,13.64,0.64,8.81,36.91,17.01,1009.40,23.45,36.68
536.75,00:08:56,3.15,239.50,14.76,0.61,9.11,38.04,17.09,1009.50,23.45,36.68
541.61,00:09:01,3.07,233.33,12.76,0.69,8.83,37.84,17.15,1009.40,23.45,36.69
545.86,00:09:05,3.11,236.17,13.67,0.64,8.82,37.35,17.05,1009.40,23.46,36.72
550.21,00:09:10,2.98,226.50,14.29,0.56,8.09,35.72,16.76,1009.40,23.46,36.72
553.87,00:09:13,3.59,272.83,15.68,0.65,10.29,37.72,17.10,1009.40,23.46,36.73
557.9,00:09:17,3.65,277.67,14.68,0.73,10.84,39.04,17.31,1009.40,23.47,36.74
561.84,00:09:21,3.46,263.17,15.45,0.68,10.52,39.97,17.34,1009.50,23.46,36.76
565.83,00:09:25,3.05,232.00,14.34,0.65,9.40,40.52,17.36,1009.40,23.47,36.76
569.5,00:09:29,3.37,256.33,16.46,0.67,11.04,43.07,17.59,1009.40,23.48,36.78
589.16,00:09:49,2.61,198.00,11.58,0.64,7.43,37.53,17.06,1009.40,23.49,36.92
592.69,00:09:52,2.96,225.33,13.33,0.66,8.86,39.32,17.27,1009.40,23.49,36.89
596.96,00:09:56,3.29,250.17,14.57,0.66,9.73,38.89,17.23,1009.40,23.49,36.91
602.51,00:10:02,3.22,244.67,10.38,0.97,10.09,41.24,17.64,1009.50,23.50,36.93
610.72,00:10:10,8.61,654.67,16.60,0.97,16.20,24.75,15.43,1009.00,23.55,37.09
614.78,00:10:14,8.85,672.67,14.93,1.12,16.79,24.96,15.57,1009.40,23.55,37.07
618.15,00:10:18,9.19,698.67,17.21,1.02,17.63,25.23,15.57,1009.20,23.55,37.07
621.58,00:10:21,9.01,684.50,16.07,1.07,17.23,25.17,15.59,1009.40,23.55,37.09
624.99,00:10:24,7.51,571.00,15.34,0.92,14.19,24.85,15.42,1009.10,23.56,37.10
629.56,00:10:29,8.60,653.83,15.89,1.08,17.17,26.26,15.81,1009.00,23.56,37.10
633.09,00:10:33,7.68,583.50,16.49,0.95,15.81,27.10,15.90,1009.40,23.56,37.12
636.22,00:10:36,6.76,513.67,16.05,0.85,13.70,26.67,15.74,1009.10,23.56,37.12
641,00:10:41,7.75,589.17,15.18,1.02,15.55,26.39,15.81,1009.10,23.57,37.14
644.83,00:10:44,7.91,601.33,16.26,0.96,15.77,26.23,15.74,1009.30,23.57,37.16
648.48,00:10:48,7.48,568.67,15.66,0.97,15.33,26.96,15.89,1009.20,23.57,37.16
651.94,00:10:51,6.49,493.33,15.35,0.84,12.97,26.29,15.66,1009.30,23.57,37.16
656.01,00:10:56,8.26,627.50,16.19,1.02,16.66,26.55,15.84,1009.40,23.58,37.17
662.85,00:11:02,9.58,727.83,8.20,2.27,18.67,25.65,15.97,1009.40,23.58,37.19
670.03,00:11:10,7.65,581.33,16.50,0.98,16.17,27.82,16.05,1009.40,23.59,37.24
674.19,00:11:14,7.87,598.00,14.88,1.07,16.00,26.76,15.90,1009.20,23.58,37.24
678.14,00:11:18,6.97,530.00,15.56,0.93,14.50,27.36,15.93,1009.10,23.59,37.25
681.87,00:11:21,7.76,589.83,16.08,1.03,16.58,28.11,16.13,1009.20,23.59,37.25
685.55,00:11:25,6.71,510.00,13.99,0.97,13.58,26.63,15.82,1009.60,23.60,37.26
689.86,00:11:29,3.32,252.17,23.85,0.28,6.71,26.61,13.62,1009.50,23.60,37.26
692.03,00:11:32,8.29,630.17,19.62,0.93,18.43,29.25,16.26,1009.10,23.61,37.28
695.71,00:11:35,7.79,592.33,18.70,0.89,16.71,28.21,16.05,1009.10,23.60,37.28
699.06,00:11:39,8.80,669.17,17.57,1.03,18.23,27.24,15.97,1009.00,23.61,37.28
702.51,00:11:42,8.38,637.17,17.45,1.01,17.76,27.87,16.08,1009.30,23.61,37.29
706.23,00:11:46,6.56,498.33,16.46,0.88,14.50,29.10,16.19,1009.20,23.62,37.31
710.01,00:11:50,6.36,483.17,15.94,0.89,14.25,29.49,16.27,1008.90,23.62,37.33
713.38,00:11:53,7.22,548.83,16.75,1.01,17.00,30.97,16.56,1009.10,23.62,37.32
716.96,00:11:56,6.61,502.33,17.15,0.86,14.84,29.54,16.26,1009.30,23.62,37.32
720.4,00:12:00,7.21,548.17,17.32,0.93,16.28,29.70,16.33,1009.30,23.63,37.33
723.93,00:12:03,7.91,601.17,16.86,1.03,17.50,29.11,16.29,1009.20,23.63,37.32
727.98,00:12:07,6.39,485.67,16.22,0.86,14.00,28.83,16.13,1008.90,23.63,37.34
732.16,00:12:12,7.71,586.17,12.67,1.34,16.99,28.98,16.39,1009.20,23.63,37.34
736.04,00:12:16,6.87,522.00,15.76,0.97,15.34,29.39,16.30,1009.20,23.63,37.36
739.07,00:12:19,6.66,506.33,19.68,0.77,15.30,30.22,16.29,1009.30,23.64,37.37
746.04,00:12:26,6.51,494.50,15.10,0.93,14.10,28.51,16.14,1009.30,23.64,37.39
750.54,00:12:30,7.72,586.67,15.62,1.03,16.11,27.46,16.01,1009.30,23.66,37.40
754.38,00:12:34,6.99,531.17,15.02,1.02,15.45,29.09,16.29,1009.30,23.66,37.41
757.31,00:12:37,7.92,602.17,18.69,0.92,17.30,28.73,16.17,1009.30,23.66,37.42
763.26,00:12:43,6.14,466.50,16.61,0.76,12.70,27.22,15.76,1009.40,23.66,37.42
765.74,00:12:45,9.13,693.67,20.88,0.89,18.76,27.04,15.85,1009.20,23.67,37.42
769.05,00:12:49,9.63,732.00,18.38,1.07,19.77,27.01,15.95,1009.30,23.67,37.44
773.14,00:12:53,5.91,449.00,16.68,0.73,12.32,27.44,15.77,1008.90,23.68,37.47
776.65,00:12:56,9.01,684.50,14.74,1.27,18.87,27.57,16.14,1009.10,23.68,37.49
780.47,00:13:00,9.48,720.67,16.20,1.15,18.65,25.88,15.77,1009.30,23.68,37.51
784.61,00:13:04,6.59,501.00,15.05,0.93,14.05,28.04,16.06,1009.30,23.68,37.56
788.57,00:13:08,7.80,592.67,15.92,1.05,16.74,28.25,16.16,1009.10,23.69,37.58
791.85,00:13:11,8.46,643.00,16.73,1.05,17.65,27.45,16.02,1008.80,23.69,37.61
794.77,00:13:14,7.05,536.00,20.46,0.78,16.11,30.06,16.27,1009.30,23.70,37.62
798.39,00:13:18,7.26,551.67,16.84,0.96,16.31,29.56,16.33,1009.10,23.70,37.67
802.17,00:13:22,7.27,552.67,16.54,0.99,16.39,29.66,16.35,1009.10,23.69,37.70
805.79,00:13:25,6.69,508.50,16.41,0.91,14.96,29.42,16.27,1009.30,23.71,37.69
808.83,00:13:28,8.95,680.50,17.63,1.11,19.66,28.89,16.30,1009.00,23.71,37.72
814.64,00:13:34,9.89,751.50,9.60,2.19,21.10,28.08,16.40,1009.30,23.72,37.76
819.55,00:13:39,6.40,486.50,14.70,0.99,14.68,30.17,16.44,1009.20,23.71,37.82
823.23,00:13:43,5.99,455.33,16.30,0.87,14.22,31.23,16.52,1009.20,23.72,37.87
827.15,00:13:47,6.72,510.83,16.24,0.91,14.83,29.03,16.21,1009.30,23.72,37.87
830.68,00:13:50,6.76,514.00,16.03,0.91,14.72,28.64,16.15,1009.20,23.73,37.89
834.1,00:13:54,7.09,539.00,17.52,0.87,15.33,28.44,16.08,1009.40,23.73,37.89
837.52,00:13:57,7.86,597.33,16.53,1.00,16.61,27.81,16.06,1009.20,23.73,37.90
840.51,00:14:00,8.01,609.00,16.70,0.96,16.20,26.60,15.81,1009.10,23.73,37.90
845.95,00:14:05,7.10,539.33,13.28,1.02,13.55,25.12,15.55,1009.10,23.73,37.92
849.27,00:14:09,6.95,528.33,17.48,0.80,13.99,26.48,15.65,1009.30,23.74,37.92
852.62,00:14:12,7.36,559.67,17.53,0.90,15.82,28.27,16.07,1009.40,23.74,37.93
855.8,00:14:15,7.83,594.83,17.82,0.97,17.38,29.22,16.28,1008.90,23.74,37.93
859.28,00:14:19,7.55,574.00,18.22,0.91,16.74,29.16,16.23,1009.30,23.74,37.95
862.38,00:14:22,6.88,522.50,18.14,0.89,16.30,31.20,16.53,1009.20,23.74,37.95
866.02,00:14:26,7.19,546.50,17.46,0.95,16.70,30.56,16.47,1009.30,23.74,37.95
869.53,00:14:29,7.73,587.33,17.33,1.03,17.96,30.58,16.52,1009.20,23.75,37.97
872.65,00:14:32,7.44,565.17,17.13,1.06,18.17,32.15,16.74,1009.20,23.75,37.97
875.71,00:14:35,7.05,536.17,20.25,0.80,16.21,30.23,16.31,1009.40,23.75,37.99
879.86,00:14:39,6.66,506.17,15.80,0.92,14.68,29.00,16.21,1009.20,23.76,37.98
883.51,00:14:43,6.22,473.00,15.71,0.92,14.59,30.85,16.50,1009.20,23.76,37.99
887.33,00:14:47,7.05,536.00,16.31,0.93,15.32,28.58,16.15,1009.30,23.76,38.00
891.16,00:14:51,6.04,459.00,15.96,0.81,12.98,28.28,16.00,1009.10,23.76,37.98
894.67,00:14:54,6.67,507.00,16.71,0.87,14.62,28.84,16.15,1009.30,23.77,37.96
898.01,00:14:58,6.68,508.00,17.19,0.84,14.59,28.72,16.11,1009.30,23.77,37.98
901.65,00:15:01,7.20,547.00,16.55,0.95,15.79,28.87,16.21,1009.20,23.77,37.97
905.48,00:15:05,8.46,643.17,14.95,1.25,18.79,29.21,16.40,1009.10,23.78,37.95
909.05,00:15:09,6.41,487.00,17.93,0.84,15.14,31.09,16.47,1009.30,23.78,37.94
912.84,00:15:12,6.51,494.50,15.82,0.95,15.18,30.70,16.49,1009.30,23.78,37.97
916.82,00:15:16,6.26,475.83,15.21,0.95,14.51,30.49,16.46,1009.40,23.79,37.97
922.96,00:15:22,9.55,725.83,8.81,2.18,19.23,26.49,16.12,1009.20,23.79,38.00
927.41,00:15:27,5.45,414.00,16.10,0.80,12.92,31.21,16.46,1009.50,23.80,38.06
930.86,00:15:30,5.90,448.67,14.63,0.94,13.78,30.71,16.48,1009.10,23.80,38.08
935.85,00:15:35,5.88,447.00,12.76,0.92,11.77,26.33,15.73,1009.30,23.80,38.09
937.88,00:15:37,13.74,1044.00,28.33,0.86,24.61,23.57,15.07,1009.50,23.82,38.30
940.48,00:15:40,14.18,1077.67,24.35,0.98,24.00,22.27,14.83,1009.20,23.82,38.34
942.87,00:15:42,9.53,724.00,23.76,0.65,15.50,21.41,14.17,1009.10,23.83,38.40
945.66,00:15:45,21.57,1639.00,22.94,1.48,34.07,20.79,14.65,1008.90,23.83,38.48
948.32,00:15:48,11.76,893.50,21.40,0.95,20.46,22.90,14.97,1008.70,23.83,38.63
950.51,00:15:50,13.54,1029.33,25.66,0.94,24.29,23.60,15.14,1008.60,23.83,38.78
953.26,00:15:53,12.56,954.83,26.09,0.86,22.53,23.60,15.07,1009.20,23.83,38.89
955.55,00:15:55,14.51,1102.67,25.35,0.99,25.20,22.85,14.99,1008.20,23.84,39.03
958.06,00:15:58,17.08,1298.33,23.59,1.20,28.35,21.84,14.84,1009.10,23.84,39.11
960.46,00:16:00,13.93,1058.50,24.36,1.00,24.39,23.04,15.04,1008.70,23.85,39.25
964.16,00:16:04,21.01,1597.00,26.54,1.36,36.12,22.62,15.12,1009.10,23.85,39.48
967.9,00:16:07,14.56,1106.50,18.10,1.28,23.29,21.05,14.65,1008.80,23.85,39.72
970.41,00:16:10,12.70,965.33,24.64,0.89,21.98,22.77,14.88,1008.10,23.85,39.87
973.01,00:16:13,20.01,1520.67,21.31,1.50,31.99,21.04,14.73,1008.60,23.85,40.04
975.28,00:16:15,14.61,1110.33,23.74,1.08,25.85,23.28,15.16,1008.80,23.86,40.21
977.89,00:16:17,17.30,1315.00,24.01,1.21,29.10,22.13,14.93,1009.00,23.86,40.40
980.99,00:16:20,17.09,1298.67,18.70,1.46,27.36,21.07,14.72,1008.00,23.86,40.61
985.13,00:16:25,16.23,1233.17,15.65,1.68,26.32,21.34,14.86,1008.50,23.87,40.93
987.28,00:16:27,6.27,476.33,29.09,0.38,11.29,23.70,13.88,1008.60,23.86,41.04
989.07,00:16:29,16.28,1237.17,27.03,1.24,33.78,27.30,16.06,1006.00,23.86,41.14
993.35,00:16:33,20.65,1569.17,14.45,2.25,32.65,20.81,14.82,1009.30,23.87,41.37
996.55,00:16:36,14.51,1103.00,20.16,1.27,25.68,23.28,15.25,1008.70,23.87,41.61
998.74,00:16:38,12.22,928.83,26.47,0.85,22.59,24.32,15.24,1009.00,23.88,41.78
1001.53,00:16:41,16.20,1231.50,24.72,1.11,27.51,22.34,14.93,1008.60,23.87,41.91
1003.29,00:16:43,10.20,775.50,26.88,0.70,18.93,24.41,15.08,1008.40,23.87,42.02
1005.99,00:16:45,21.20,1611.00,25.83,1.38,35.86,22.26,15.03,1008.40,23.88,42.11
1009.75,00:16:49,14.20,1078.83,15.60,1.47,22.95,21.27,14.78,1008.50,23.88,42.26
1011.97,00:16:51,16.56,1258.83,25.36,1.14,28.94,22.99,15.11,1008.60,23.88,42.35
1014.47,00:16:54,14.98,1138.33,27.43,0.96,26.43,23.22,15.06,1009.00,23.88,42.44
1017.29,00:16:57,18.81,1429.83,17.24,1.76,30.48,21.32,14.87,1008.30,23.88,42.58
1019.71,00:16:59,16.35,1242.33,25.06,1.16,29.08,23.41,15.23,1008.40,23.88,42.74
1022.1,00:17:02,14.76,1121.67,27.73,1.00,27.94,24.91,15.48,1008.20,23.90,42.88
1024.56,00:17:04,16.71,1269.67,22.62,1.28,29.10,22.92,15.16,1008.70,23.90,43.02
1026.96,00:17:06,18.75,1425.33,26.95,1.24,33.54,23.53,15.29,1008.30,23.89,43.15
1029.13,00:17:09,16.09,1222.50,26.35,1.12,29.52,24.15,15.38,1008.50,23.90,43.30
1031.33,00:17:11,17.99,1367.33,26.91,1.20,32.51,23.78,15.34,1008.50,23.89,43.46
1033.72,00:17:13,13.20,1003.00,27.68,0.94,26.24,26.16,15.71,1009.00,23.90,43.61
1035.89,00:17:15,17.12,1301.17,28.15,1.15,32.58,25.04,15.59,1008.20,23.90,43.74
1038.04,00:17:18,14.38,1092.50,27.76,1.03,28.78,26.34,15.80,1008.90,23.91,43.87
1040.25,00:17:20,13.99,1063.00,26.67,1.07,28.60,26.90,15.92,1008.00,23.91,43.98
1042.26,00:17:22,15.34,1166.00,28.56,1.07,30.60,26.24,15.80,1008.50,23.91,44.06
1044.53,00:17:24,14.90,1132.33,28.49,1.03,29.60,26.14,15.76,1008.50,23.91,44.13
1047.36,00:17:27,18.45,1402.33,19.25,1.67,32.23,22.98,15.29,1008.20,23.92,44.24
1049.55,00:17:29,17.52,1331.33,26.18,1.25,32.74,24.59,15.54,1007.90,23.91,44.37
1051.62,00:17:31,16.25,1235.00,30.67,1.07,32.92,26.66,15.88,1008.50,23.91,44.48
1053.77,00:17:33,17.30,1314.50,27.99,1.21,34.08,25.93,15.80,1007.70,23.92,44.63
1056.49,00:17:36,17.11,1300.67,24.72,1.32,32.72,25.16,15.68,1007.70,23.92,44.80
1059.05,00:17:39,16.82,1278.17,21.74,1.45,31.67,24.78,15.65,1008.70,23.92,44.92
1061.46,00:17:41,13.53,1028.00,25.59,1.06,27.17,26.43,15.83,1008.00,23.92,45.03
1063.62,00:17:43,14.91,1133.50,26.20,1.13,29.77,26.26,15.84,1008.60,23.93,45.11
1066.11,00:17:46,18.66,1418.17,26.16,1.26,33.15,23.38,15.26,1008.40,23.93,45.17
1070.01,00:17:50,17.61,1338.67,14.14,2.15,30.45,22.75,15.32,1009.10,23.93,45.29
1072.39,00:17:52,15.51,1178.83,26.33,1.15,30.37,25.76,15.75,1008.80,23.94,45.36
1074.78,00:17:54,18.98,1442.50,27.04,1.27,34.42,23.86,15.38,1007.60,23.94,45.44
1077.05,00:17:57,16.86,1281.33,27.32,1.13,31.06,24.24,15.41,1008.70,23.94,45.54
1079.44,00:17:59,17.87,1358.00,23.03,1.39,32.12,23.65,15.38,1008.30,23.94,45.66
1082.66,00:18:02,18.09,1375.17,17.83,1.76,31.48,22.89,15.29,1008.30,23.94,45.78
1085.25,00:18:05,19.46,1479.00,23.85,1.42,34.10,23.06,15.25,1008.40,23.95,45.89
