Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
447.98,00:07:27,3.42,208.33,11.55,0.76,8.81,42.29,17.53,987.30,23.54,32.23
453.15,00:07:33,3.51,214.00,12.30,0.77,9.53,44.53,17.70,987.30,23.55,32.20
457.48,00:07:37,3.13,190.83,13.45,0.59,7.97,41.76,17.32,987.30,23.55,32.22
463.38,00:07:43,2.13,130.17,10.78,0.45,4.94,37.95,16.68,987.30,23.55,32.20
467.62,00:07:47,3.20,195.17,11.79,0.79,9.37,48.01,17.95,987.20,23.55,32.17
471.87,00:07:51,3.41,208.17,13.31,0.69,9.30,44.68,17.66,987.30,23.55,32.19
476.08,00:07:56,3.13,191.17,17.32,0.53,9.25,48.39,17.74,987.30,23.55,32.19
482.59,00:08:02,3.69,225.17,8.19,1.22,10.02,44.50,17.88,987.30,23.55,32.15
490.2,00:08:10,2.64,161.17,9.11,0.79,7.24,44.92,17.75,987.30,23.55,32.17
494.77,00:08:14,1.84,112.33,14.07,0.30,4.23,37.66,15.84,987.30,23.56,32.15
500.03,00:08:20,2.38,145.00,10.20,0.73,7.46,51.45,18.12,987.30,23.56,32.15
504.89,00:08:24,2.08,126.67,11.05,0.43,4.78,37.74,16.57,987.40,23.56,32.15
517.81,00:08:37,2.60,158.83,21.08,0.33,6.97,43.88,16.77,987.30,23.57,32.16
520.9,00:08:40,3.47,211.67,15.51,0.68,10.61,50.13,18.00,987.40,23.57,32.17
526.09,00:08:46,3.37,205.83,14.20,0.56,8.06,39.16,17.04,987.40,23.57,32.17
529.51,00:08:49,2.85,174.00,17.98,0.34,6.20,35.63,15.91,987.30,23.57,32.16
532.93,00:08:52,3.13,191.17,15.61,0.54,8.49,44.41,17.46,987.30,23.57,32.19
537.08,00:08:57,3.23,196.83,16.49,0.56,9.25,46.99,17.68,987.30,23.57,32.18
539.39,00:08:59,3.54,216.17,24.26,0.37,8.99,41.59,16.75,987.20,23.57,32.17
542.7,00:09:02,2.58,157.17,14.42,0.45,6.50,41.36,17.01,987.40,23.58,32.16
547.21,00:09:07,3.49,213.00,15.03,0.69,10.39,48.78,17.93,987.30,23.58,32.17
551.14,00:09:11,4.04,246.33,15.98,0.63,10.14,41.16,17.32,987.20,23.58,32.17
555.77,00:09:15,4.18,255.00,11.25,1.00,11.33,44.43,17.81,987.30,23.58,32.17
561.13,00:09:21,3.07,187.50,12.34,0.60,7.42,39.57,17.13,987.30,23.59,32.17
565.67,00:09:25,2.82,172.17,12.38,0.59,7.33,42.57,17.38,987.40,23.59,32.16
569.95,00:09:29,2.40,146.67,18.99,0.34,6.57,44.79,16.94,987.30,23.59,32.16
573.45,00:09:33,2.83,172.50,18.49,0.47,8.81,51.07,17.81,987.30,23.60,32.15
576.64,00:09:36,3.25,198.50,19.60,0.44,8.82,44.43,17.28,987.30,23.60,32.15
579.95,00:09:39,4.19,255.83,16.45,0.68,11.29,44.13,17.61,987.30,23.60,32.17
584.87,00:09:44,3.77,230.17,12.24,0.75,9.26,40.23,17.35,987.30,23.61,32.17
588.51,00:09:48,3.58,218.67,15.22,0.61,9.29,42.48,17.40,987.20,23.61,32.18
592.33,00:09:52,3.37,205.67,16.89,0.59,10.06,48.91,17.85,987.30,23.61,32.15
596.5,00:09:56,2.71,165.33,14.88,0.48,7.16,43.31,17.26,987.30,23.62,32.16
599.72,00:09:59,2.96,180.83,18.94,0.46,8.85,48.94,17.65,987.30,23.61,32.15
602.55,00:10:02,3.66,223.17,19.95,0.57,11.45,51.31,17.97,987.20,23.61,32.15
605.66,00:10:05,2.84,173.17,16.41,0.47,7.81,45.10,17.39,987.30,23.62,32.15
609.32,00:10:09,2.66,162.00,18.88,0.37,7.09,43.77,16.98,987.30,23.62,32.15
612.94,00:10:12,2.57,156.67,17.62,0.39,6.97,44.49,17.12,987.20,23.62,32.15
615.98,00:10:15,2.66,162.33,15.49,0.60,9.38,57.78,18.33,987.30,23.62,32.15
620.44,00:10:20,2.78,169.50,16.69,0.49,8.21,48.44,17.67,987.30,23.63,32.15
624.86,00:10:24,2.70,164.50,13.50,0.67,9.15,55.62,18.29,987.30,23.63,32.17
