Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
665.49,00:11:05,5.59,340.83,21.09,0.40,8.53,25.03,14.21,987.30,25.03,30.71
669.08,00:11:09,4.55,277.67,21.72,0.32,7.13,25.68,13.79,987.40,25.03,30.68
671.25,00:11:11,5.35,326.17,20.27,0.42,8.69,26.64,14.75,987.40,25.03,30.68
674.43,00:11:14,6.00,366.00,21.55,0.48,10.49,28.66,15.40,987.30,25.03,30.68
677.95,00:11:17,5.09,310.33,18.44,0.48,8.87,28.58,15.35,985.90,25.03,30.67
681.15,00:11:21,5.50,335.33,19.40,0.47,9.26,27.61,15.15,986.90,25.03,30.66
682.28,00:11:22,8.02,489.00,40.40,0.34,14.02,28.67,14.69,986.80,25.03,30.64
684.75,00:11:24,6.25,381.17,18.58,0.53,10.00,26.24,15.04,987.20,25.03,30.63
688.44,00:11:28,6.91,421.33,20.95,0.55,11.55,27.41,15.33,987.10,25.03,30.62
691.55,00:11:31,7.07,431.33,21.71,0.63,13.72,31.81,16.24,987.30,25.01,30.49
694.24,00:11:34,5.55,338.83,22.28,0.52,11.64,34.35,16.40,987.30,25.01,30.47
697.11,00:11:37,5.94,362.33,22.23,0.54,12.20,33.67,16.36,987.20,25.01,30.44
699.89,00:11:39,6.68,407.33,21.70,0.59,12.86,31.57,16.14,987.20,25.01,30.42
702.33,00:11:42,6.86,418.50,22.60,0.57,12.99,31.04,16.03,987.20,25.01,30.40
705.02,00:11:45,5.00,305.17,23.07,0.40,9.30,30.47,15.41,987.30,25.01,30.39
707.43,00:11:47,5.55,338.50,24.49,0.45,11.14,32.91,16.01,987.20,25.01,30.39
710.08,00:11:50,5.81,354.33,23.68,0.48,11.40,32.17,15.98,987.20,25.01,30.37
712.62,00:11:52,7.32,446.67,23.08,0.58,13.41,30.02,15.88,987.20,25.00,30.35
715.62,00:11:55,7.30,445.50,19.32,0.67,13.00,29.18,15.88,987.30,25.00,30.34
718.4,00:11:58,6.89,420.33,21.51,0.57,12.42,29.55,15.79,987.40,25.01,30.33
721.59,00:12:01,6.58,401.33,19.59,0.60,11.83,29.48,15.83,987.10,25.00,30.30
724.4,00:12:04,6.20,378.33,22.21,0.52,11.60,30.66,15.85,987.40,25.00,30.29
726.53,00:12:06,7.63,465.17,24.60,0.56,14.01,30.12,15.87,987.30,25.00,30.28
728.9,00:12:08,7.23,440.83,26.04,0.49,12.86,29.17,15.51,987.30,24.99,30.27
731.27,00:12:11,5.64,344.33,22.84,0.41,9.47,27.50,14.86,987.00,25.00,30.26
733.12,00:12:13,7.26,442.67,41.37,0.30,12.69,28.67,14.31,987.40,25.00,30.26
735.4,00:12:15,8.09,493.33,24.79,0.56,13.94,28.26,15.52,987.20,25.00,30.23
737.77,00:12:17,7.92,483.33,26.31,0.51,13.65,28.24,15.41,987.10,25.00,30.22
740.35,00:12:20,6.65,405.67,23.06,0.51,11.90,29.33,15.60,987.20,24.99,30.21
743.85,00:12:23,5.16,314.67,18.11,0.48,8.71,27.68,15.18,987.40,24.99,30.21
746.12,00:12:26,7.81,476.17,22.67,0.62,14.24,29.91,15.94,987.10,24.99,30.19
748.71,00:12:28,7.27,443.33,24.22,0.53,12.94,29.19,15.62,987.20,24.99,30.17
751.07,00:12:31,7.55,460.67,24.01,0.59,14.21,30.85,16.03,987.20,24.98,30.16
753.57,00:12:33,7.90,482.00,25.14,0.58,14.69,30.48,15.96,987.20,24.99,30.15
756.53,00:12:36,5.98,365.00,22.56,0.47,10.74,29.42,15.50,987.30,24.98,30.12
759.37,00:12:39,6.03,367.67,21.81,0.49,10.89,29.62,15.61,987.20,24.99,30.12
761.54,00:12:41,8.48,517.00,23.41,0.63,14.80,28.63,15.72,987.10,24.98,30.11
764.04,00:12:44,7.92,483.00,23.40,0.57,13.46,27.87,15.47,987.30,24.98,30.09
767.32,00:12:47,5.57,339.50,21.61,0.43,9.48,27.92,15.07,987.20,24.98,30.07
770.09,00:12:50,6.39,389.83,21.88,0.51,11.36,29.14,15.58,987.30,24.98,30.07
771.99,00:12:51,7.11,434.00,21.96,0.55,12.18,28.06,15.46,987.20,24.97,30.07
775.25,00:12:55,7.15,436.33,21.93,0.54,12.04,27.59,15.35,987.30,24.98,30.04
778.96,00:12:58,9.82,598.83,15.00,1.16,17.48,29.19,16.25,987.30,24.97,30.04
781.79,00:13:01,6.09,371.50,23.70,0.48,11.48,30.90,15.79,987.20,24.97,30.02
784.18,00:13:04,6.04,368.67,23.10,0.51,11.89,32.25,16.08,987.20,24.97,30.00
787.17,00:13:07,5.68,346.33,22.85,0.45,10.33,29.83,15.50,987.30,24.97,29.99
790.07,00:13:10,5.93,361.50,22.21,0.48,10.72,29.65,15.57,987.30,24.97,29.99
792.23,00:13:12,6.60,402.50,24.33,0.48,11.83,29.39,15.53,987.20,24.96,29.99
795.12,00:13:15,6.96,424.67,21.98,0.52,11.64,27.41,15.27,987.30,24.96,29.99
797.3,00:13:17,6.98,425.50,24.98,0.46,11.71,27.52,15.10,987.20,24.97,29.97
799.56,00:13:19,8.19,499.83,23.94,0.60,14.53,29.07,15.76,987.20,24.96,29.98
802.14,00:13:22,6.90,420.67,24.55,0.51,12.56,29.86,15.69,987.20,24.96,29.96
804.77,00:13:24,6.10,372.33,25.02,0.44,11.04,29.65,15.42,987.30,24.95,29.96
807.14,00:13:27,7.17,437.33,24.05,0.53,12.86,29.41,15.67,987.20,24.96,29.95
809.94,00:13:29,6.84,417.17,22.01,0.56,12.51,29.99,15.85,987.20,24.95,29.92
812.44,00:13:32,7.41,452.17,23.75,0.57,13.58,30.03,15.86,987.20,24.96,29.91
814.74,00:13:34,6.81,415.17,24.29,0.51,12.49,30.08,15.73,987.30,24.95,29.90
817.01,00:13:37,6.83,416.83,26.30,0.46,12.22,29.32,15.44,987.20,24.95,29.90
819.65,00:13:39,7.25,442.00,23.56,0.53,12.69,28.71,15.55,987.20,24.95,29.88
822.43,00:13:42,6.95,423.83,22.05,0.55,12.20,28.79,15.60,987.20,24.94,29.89
825.3,00:13:45,7.01,427.33,21.19,0.59,12.59,29.46,15.80,987.10,24.94,29.87
827.76,00:13:47,7.78,474.33,22.33,0.65,14.64,30.86,16.14,987.00,24.94,29.87
830.13,00:13:50,7.80,475.50,24.49,0.61,15.12,31.80,16.22,987.10,24.93,29.88
832.69,00:13:52,7.79,475.00,23.41,0.67,15.76,33.18,16.49,987.10,24.93,29.87
835.56,00:13:55,6.57,401.00,23.57,0.54,12.88,32.12,16.14,987.20,24.93,29.86
838.02,00:13:58,6.73,410.83,23.57,0.58,13.83,33.66,16.43,987.10,24.94,29.87
840.29,00:14:00,6.91,421.67,23.70,0.58,13.81,32.75,16.30,987.10,24.93,29.86
843.19,00:14:03,5.71,348.33,22.56,0.49,11.16,32.04,16.00,986.90,24.93,29.86
845.78,00:14:05,6.49,395.67,23.08,0.56,13.04,32.96,16.29,987.30,24.93,29.85
849.56,00:14:09,4.30,262.00,34.45,0.26,8.98,34.27,14.82,987.20,24.93,29.85
852.69,00:14:12,5.10,311.17,20.42,0.46,9.54,30.66,15.69,987.30,24.93,29.85
855.68,00:14:15,5.02,306.17,19.51,0.48,9.41,30.73,15.75,987.40,24.92,29.85
858.62,00:14:18,4.10,249.83,22.14,0.33,7.52,30.10,14.93,987.40,24.93,29.86
859.81,00:14:19,7.33,447.17,30.18,0.50,15.28,34.17,16.33,986.90,24.91,29.84
861.46,00:14:21,8.38,511.00,32.78,0.56,18.37,35.95,16.67,986.80,24.91,29.83
868.14,00:14:28,,,11.85,0.55,6.57,,,986.80,24.90,29.89
872.47,00:14:32,,,44.39,0.41,18.41,,,986.70,24.91,29.89
874.29,00:14:34,,,35.02,0.53,18.75,,,987.00,24.90,29.98
875.94,00:14:35,10.86,662.17,37.38,0.56,20.96,31.65,16.08,985.20,24.90,30.00
877.79,00:14:37,11.82,720.83,36.11,0.65,23.47,32.56,16.36,984.80,24.90,30.01
880.27,00:14:40,17.09,1042.50,22.52,1.43,32.23,30.92,16.60,987.50,24.90,30.05
882.4,00:14:42,9.69,591.33,31.71,0.75,23.85,40.33,17.35,986.60,24.90,30.13
884.47,00:14:44,8.61,525.00,33.16,0.62,20.88,39.77,17.18,986.40,24.90,30.25
885.7,00:14:45,8.19,499.67,40.03,0.51,20.67,41.37,17.16,987.50,24.90,30.31
888.37,00:14:48,6.87,419.00,27.63,0.55,15.37,36.68,16.75,987.30,24.90,30.41
889.8,00:14:49,9.80,597.83,32.55,0.68,22.22,37.17,16.97,985.50,24.90,30.47
891.56,00:14:51,9.81,598.17,39.62,0.54,21.40,35.78,16.62,987.10,24.90,30.51
893.21,00:14:53,10.32,629.33,32.24,0.70,22.73,36.12,16.88,986.40,24.89,30.56
895.12,00:14:55,11.32,690.67,32.59,0.76,24.96,36.14,16.95,987.40,24.89,30.62
897.5,00:14:57,8.67,528.67,32.59,0.58,19.18,36.28,16.75,985.60,24.90,30.69
899.25,00:14:59,8.70,530.83,33.16,0.59,19.59,36.90,16.83,986.10,24.89,30.72
901.24,00:15:01,9.64,588.17,31.24,0.65,20.54,34.92,16.69,985.80,24.89,30.80
902.36,00:15:02,9.78,596.83,40.20,0.49,19.94,33.41,16.20,986.30,24.90,30.81
904.03,00:15:04,9.71,592.17,39.77,0.48,19.17,32.37,16.02,987.40,24.90,30.86
906.3,00:15:06,9.30,567.00,37.69,0.50,19.01,33.53,16.24,986.50,24.89,30.90
907.78,00:15:07,10.48,639.33,32.03,0.64,20.81,32.55,16.37,985.90,24.89,30.93
910.16,00:15:10,6.71,409.17,25.77,0.46,11.89,29.06,15.38,987.20,24.89,30.97
912.06,00:15:12,11.07,675.17,31.74,0.63,20.01,29.64,15.89,985.70,24.90,30.99
913.19,00:15:13,13.75,839.00,39.44,0.60,23.66,28.20,15.57,984.40,24.90,31.01
916.09,00:15:16,7.01,427.33,22.47,0.49,11.15,26.09,14.87,985.60,24.89,31.05
918.06,00:15:18,13.56,827.17,32.50,0.66,21.75,26.29,15.31,986.00,24.89,31.09
919.5,00:15:19,13.44,819.83,36.10,0.61,22.34,27.25,15.43,985.80,24.89,31.13
921.67,00:15:21,11.84,722.33,32.08,0.62,20.19,27.95,15.58,985.90,24.89,31.14
923.43,00:15:23,10.08,615.00,30.66,0.55,17.08,27.77,15.40,986.10,24.89,31.16
925.2,00:15:25,10.90,665.00,33.77,0.56,19.17,28.83,15.63,986.10,24.89,31.21
927.42,00:15:27,10.70,653.00,32.51,0.60,19.71,30.18,15.94,985.90,24.89,31.24
928.85,00:15:28,11.21,683.67,41.09,0.50,20.76,30.37,15.75,985.40,24.89,31.24
931.12,00:15:31,11.89,725.17,28.74,0.66,19.05,26.27,15.30,986.20,24.89,31.28
933.71,00:15:33,9.67,589.83,21.22,0.73,15.63,26.50,15.46,986.20,24.89,31.32
935.9,00:15:35,9.43,575.33,31.10,0.46,14.37,24.98,14.47,986.10,24.89,31.34
937.03,00:15:37,13.92,849.17,33.99,0.64,22.05,25.97,15.22,987.30,24.89,31.36
939.22,00:15:39,13.24,807.83,31.81,0.69,22.11,27.37,15.57,985.80,24.89,31.41
940.68,00:15:40,10.13,618.17,37.65,0.45,17.26,27.92,15.14,986.10,24.89,31.42
942.13,00:15:42,13.95,850.83,37.46,0.66,24.87,29.23,15.87,986.40,24.88,31.46
945.71,00:15:45,7.94,484.17,20.33,0.61,12.60,26.02,15.17,986.30,24.88,31.51
947.15,00:15:47,15.67,956.00,33.30,0.79,26.57,27.79,15.78,986.20,24.88,31.54
948.92,00:15:48,15.45,942.50,31.80,0.85,27.16,28.82,16.01,985.80,24.89,31.58
950.5,00:15:50,14.67,894.67,35.33,0.76,27.00,30.18,16.15,985.60,24.89,31.61
952.19,00:15:52,14.33,874.17,36.01,0.79,28.46,32.56,16.52,985.10,24.89,31.67
954.38,00:15:54,10.99,670.33,30.20,0.73,22.24,33.18,16.56,986.30,24.88,31.76
956.12,00:15:56,10.32,629.50,29.19,0.69,20.41,32.42,16.42,986.60,24.89,31.84
958.48,00:15:58,10.33,630.17,29.07,0.70,20.58,32.66,16.46,986.50,24.89,31.92
960.35,00:16:00,11.47,699.83,31.58,0.68,21.55,30.79,16.16,986.70,24.88,31.97
962.3,00:16:02,12.06,735.67,29.76,0.78,23.33,31.71,16.40,986.50,24.88,31.99
964.42,00:16:04,11.35,692.33,30.62,0.72,22.21,32.08,16.40,986.20,24.89,32.07
965.96,00:16:05,11.77,718.17,32.93,0.69,22.86,31.83,16.32,986.00,24.88,32.10
967.62,00:16:07,13.44,820.00,32.89,0.80,26.46,32.27,16.50,986.40,24.88,32.15
970.01,00:16:10,10.45,637.50,29.85,0.71,21.26,33.35,16.56,986.50,24.88,32.21
972.08,00:16:12,7.30,445.17,31.80,0.44,14.29,32.10,15.87,987.00,24.88,32.26
973.94,00:16:13,10.11,616.67,29.25,0.74,21.79,35.33,16.83,985.70,24.88,32.31
975.37,00:16:15,12.58,767.67,34.65,0.72,25.29,32.94,16.52,986.00,24.89,32.32
977.32,00:16:17,11.13,679.17,31.48,0.72,22.70,33.42,16.58,986.40,24.88,32.37
978.88,00:16:18,12.96,790.33,34.71,0.78,27.08,34.26,16.74,987.10,24.88,32.41
980.68,00:16:20,13.55,826.50,35.02,0.81,28.42,34.39,16.78,986.90,24.88,32.45
982.87,00:16:22,11.06,674.50,31.88,0.71,22.86,33.89,16.62,984.60,24.88,32.53
984.14,00:16:24,13.15,802.17,39.32,0.68,27.00,33.66,16.56,984.50,24.88,32.60
985.8,00:16:25,15.93,971.83,36.83,0.91,33.64,34.62,16.87,985.10,24.88,32.68
987.28,00:16:27,14.91,909.67,37.60,0.80,30.29,33.30,16.64,987.10,24.88,32.75
989.33,00:16:29,10.86,662.17,32.72,0.68,22.37,33.78,16.58,985.90,24.88,32.89
991.91,00:16:31,6.73,410.33,22.26,0.60,13.36,32.56,16.30,986.80,24.88,33.04
994.34,00:16:34,10.99,670.50,28.97,0.78,22.79,33.99,16.71,986.30,24.87,33.09
996.01,00:16:36,13.97,852.17,31.43,0.88,27.74,32.55,16.59,985.70,24.88,33.18
997.87,00:16:37,13.79,841.17,28.15,1.00,28.31,33.66,16.81,987.10,24.87,33.21
1000.11,00:16:40,10.41,635.17,27.89,0.81,22.83,35.94,16.96,985.10,24.88,33.29
1002.12,00:16:42,10.52,641.67,31.08,0.77,24.15,37.64,17.10,985.00,24.88,33.38
1004.09,00:16:44,10.69,651.83,32.98,0.71,23.53,36.10,16.89,985.70,24.87,33.45
1005.73,00:16:45,12.53,764.33,31.50,0.86,27.39,35.84,16.98,985.60,24.87,33.49
1007.7,00:16:47,15.15,924.33,32.15,0.97,31.20,33.75,16.80,985.10,24.88,33.56
1009.54,00:16:49,13.20,805.33,32.80,0.85,27.91,34.66,16.83,985.40,24.88,33.66
1011.3,00:16:51,12.70,774.50,32.97,0.83,27.64,35.69,16.94,984.70,24.87,33.75
1013.01,00:16:53,11.85,722.83,33.08,0.78,26.06,36.05,16.95,985.10,24.87,33.86
1014.87,00:16:54,11.48,700.17,32.01,0.79,25.35,36.21,16.97,985.40,24.87,33.93
1017.06,00:16:57,12.59,768.00,31.61,0.86,27.37,35.64,16.96,985.20,24.87,34.04
1018.94,00:16:58,11.57,705.50,32.97,0.77,25.58,36.26,16.96,985.00,24.87,34.12
1020.44,00:17:00,11.98,730.67,35.95,0.73,26.34,36.05,16.90,986.50,24.87,34.18
1022.61,00:17:02,9.22,562.33,28.86,0.68,19.80,35.21,16.76,986.30,24.87,34.28
1024.27,00:17:04,10.92,666.33,34.35,0.66,22.77,34.17,16.60,985.60,24.87,34.33
1026.05,00:17:06,13.33,813.17,38.52,0.73,28.47,35.01,16.79,986.50,24.87,34.34
1027.5,00:17:07,13.34,814.00,33.82,0.83,28.13,34.56,16.81,985.20,24.87,34.41
1029.05,00:17:09,14.47,882.67,37.52,0.81,30.50,34.55,16.79,985.40,24.87,34.47
1031.23,00:17:11,11.40,695.50,27.86,0.83,23.31,33.52,16.69,986.10,24.87,34.54
1033.07,00:17:13,13.08,797.67,36.12,0.77,27.83,34.89,16.80,986.70,24.87,34.61
1034.87,00:17:14,10.47,638.67,31.04,0.74,23.12,36.20,16.93,986.70,24.86,34.68
1036.65,00:17:16,12.35,753.50,34.20,0.76,26.14,34.69,16.77,985.50,24.86,34.74
1038.49,00:17:18,12.65,771.67,32.20,0.81,26.28,34.06,16.74,986.60,24.86,34.77
1040.96,00:17:20,11.93,727.50,23.60,1.04,24.63,33.86,16.85,986.20,24.86,34.85
1042.95,00:17:22,10.53,642.17,29.94,0.76,22.92,35.69,16.90,986.90,24.86,34.92
1045.54,00:17:25,9.78,596.50,27.16,0.79,21.60,36.21,16.98,986.60,24.86,34.97
1047.11,00:17:27,12.34,752.67,32.24,0.79,25.68,34.12,16.73,986.80,24.86,35.00
1048.97,00:17:28,15.22,928.50,33.20,0.93,31.11,33.51,16.75,986.60,24.86,35.02
1052.78,00:17:32,6.42,391.67,16.99,0.77,13.21,33.73,16.67,986.60,24.86,35.12
1054.71,00:17:34,11.30,689.00,29.76,0.78,23.40,33.96,16.70,986.10,24.86,35.14
1056.9,00:17:36,12.56,766.33,30.48,0.79,24.33,31.75,16.42,987.00,24.87,35.14
1058.98,00:17:38,10.11,616.83,27.45,0.76,20.91,33.90,16.68,986.50,24.86,35.15
1060.64,00:17:40,10.19,621.33,28.36,0.75,21.32,34.31,16.72,987.40,24.86,35.17
1063.23,00:17:43,9.53,581.17,25.53,0.77,19.71,33.91,16.69,987.10,24.86,35.15
1065.61,00:17:45,10.80,659.00,26.61,0.82,21.90,33.23,16.64,986.60,24.86,35.16
1067.28,00:17:47,9.25,564.33,31.77,0.56,17.80,31.54,16.07,986.60,24.86,35.14
1070.59,00:17:50,11.10,676.83,19.11,1.16,22.23,32.84,16.78,987.40,24.86,35.12
1072.65,00:17:52,9.24,563.67,31.12,0.58,18.21,32.31,16.23,986.30,24.86,35.11
1075.02,00:17:55,9.11,556.00,30.20,0.59,18.07,32.50,16.29,986.50,24.85,35.11
1076.6,00:17:56,11.04,673.50,29.60,0.74,22.17,32.92,16.53,986.30,24.85,35.09
1078.35,00:17:58,10.69,652.00,31.03,0.63,19.77,30.32,16.02,987.20,24.85,35.07
1080.85,00:18:00,9.62,586.67,29.09,0.65,19.17,32.68,16.40,986.70,24.86,35.07
1082.32,00:18:02,13.35,814.33,32.32,0.85,27.66,33.97,16.75,984.90,24.86,35.07
1084.28,00:18:04,13.45,820.67,36.30,0.75,27.30,33.27,16.58,986.00,24.86,35.07
1086.2,00:18:06,9.34,569.50,31.74,0.59,18.97,33.31,16.40,986.20,24.86,35.10
1088.4,00:18:08,9.97,608.33,30.63,0.66,20.34,33.44,16.51,986.50,24.86,35.14
1090.15,00:18:10,10.38,633.17,31.48,0.65,20.57,32.49,16.37,986.90,24.86,35.15
1091.81,00:18:11,10.36,632.17,28.10,0.74,20.84,32.97,16.53,986.20,24.85,35.17
1093.99,00:18:13,12.71,775.33,33.84,0.74,25.15,32.44,16.47,986.60,24.85,35.16
1095.36,00:18:15,14.86,906.33,35.02,0.81,28.62,31.58,16.41,985.40,24.85,35.18
1097.02,00:18:17,16.83,1026.67,36.48,0.89,32.62,31.77,16.50,986.50,24.85,35.21
1099.22,00:18:19,9.70,592.00,34.09,0.57,19.53,32.99,16.31,985.80,24.85,35.29
1102.13,00:18:22,6.83,416.67,21.66,0.59,12.89,30.94,16.05,986.30,24.85,35.40
1103.78,00:18:23,11.83,721.33,31.90,0.71,22.72,31.50,16.30,986.50,24.85,35.43
1105.46,00:18:25,16.36,997.83,38.91,0.79,30.76,30.83,16.27,985.00,24.85,35.46
1106.92,00:18:26,11.64,710.00,40.70,0.55,22.75,32.04,16.14,985.30,24.85,35.48
1108.37,00:18:28,,,40.70,0.82,33.60,,,984.30,24.85,35.52
1110.02,00:18:30,12.31,751.17,35.78,0.65,23.39,31.14,16.17,985.90,24.85,35.58
1111.59,00:18:31,15.57,949.83,39.03,0.77,30.24,31.84,16.41,985.60,24.84,35.64
1113.13,00:18:33,16.83,1026.50,37.72,0.87,33.00,32.15,16.53,985.10,24.85,35.72
1114.72,00:18:34,13.93,850.00,38.69,0.74,28.81,33.89,16.66,985.80,24.85,35.78
1116.5,00:18:36,14.70,896.67,34.38,0.93,32.25,35.97,17.03,984.90,24.85,35.88
1118.14,00:18:38,12.05,734.83,35.14,0.78,27.71,37.71,17.13,986.30,24.85,35.96
1119.78,00:18:39,13.96,851.67,37.14,0.87,32.62,38.30,17.24,986.40,24.85,36.05
1121.55,00:18:41,12.69,774.33,33.70,0.84,28.55,36.87,17.08,985.50,24.85,36.15
1123.4,00:18:43,12.61,769.17,33.64,0.85,28.73,37.35,17.13,985.00,24.85,36.27
1125.57,00:18:45,15.15,924.17,27.41,1.18,32.55,35.22,17.06,987.30,24.84,36.41
1127.74,00:18:47,10.15,619.17,25.96,0.90,23.49,37.94,17.22,986.00,24.85,36.55
1129.8,00:18:49,11.29,688.83,28.76,0.87,25.30,36.73,17.09,986.00,24.85,36.65
1131.98,00:18:51,14.78,901.83,28.02,1.10,30.98,34.35,16.93,985.30,24.85,36.74
1134.16,00:18:54,13.32,812.33,28.87,1.01,29.19,35.93,17.07,985.20,24.84,36.84
1135.71,00:18:55,11.86,723.50,38.87,0.63,24.76,34.22,16.58,986.40,24.85,36.92
1137.37,00:18:57,14.04,856.17,35.24,0.85,30.07,35.12,16.89,985.60,24.84,36.98
1139.2,00:18:59,13.19,804.50,35.88,0.78,28.20,35.05,16.83,985.20,24.84,37.07
1141.14,00:19:01,12.34,752.67,35.20,0.72,25.43,33.79,16.62,985.00,24.85,37.13
1142.28,00:19:02,14.10,860.33,40.30,0.74,29.92,34.78,16.76,985.20,24.85,37.17
1143.78,00:19:03,14.68,895.67,42.53,0.72,30.93,34.53,16.72,986.20,24.84,37.20
1145.22,00:19:05,15.17,925.67,37.02,0.84,31.33,33.85,16.73,983.90,24.85,37.26
1146.89,00:19:06,15.64,954.00,41.81,0.75,31.58,33.10,16.56,984.50,24.84,37.31
1148.43,00:19:08,13.94,850.50,35.22,0.80,28.36,33.35,16.63,984.20,24.84,37.39
1149.98,00:19:09,14.23,868.17,40.64,0.73,29.78,34.30,16.69,985.50,24.84,37.45
1151.23,00:19:11,15.84,966.33,41.04,0.77,31.92,33.03,16.58,987.30,24.85,37.51
