1638527269.000000, 1638527269.000000, 1638527269.000000
32.000000, 32.000000, 32.000000
57,2,-33
54,5,-33
56,7,-33
58,7,-33
55,6,-37
53,4,-36
53,4,-33
53,4,-32
51,2,-32
50,3,-34
48,7,-30
44,9,-33
54,13,-37
61,14,-36
55,13,-34
54,12,-33
60,15,-29
56,13,-34
55,14,-32
51,14,-29
51,15,-23
50,14,-23
52,15,-26
54,15,-22
54,16,-30
59,18,-18
61,20,-21
58,20,-20
58,20,-17
56,21,-18
54,22,-17
57,22,-17
56,22,-15
47,21,-18
44,21,-20
45,21,-19
48,22,-24
51,22,-25
53,22,-27
59,24,-25
52,25,-26
53,24,-24
61,23,-20
56,23,-22
57,23,-23
47,24,-37
49,23,-35
48,22,-34
47,23,-31
46,25,-33
46,26,-31
50,25,-26
46,24,-26
49,26,-26
53,24,-21
48,25,-28
55,25,-20
49,25,-31
52,28,-29
49,30,-30
46,31,-25
43,34,-30
50,35,-21
42,35,-22
45,34,-17
44,34,-14
45,34,-19
53,36,-17
48,38,-21
47,35,-17
53,37,-19
50,35,-17
46,35,-16
51,36,-17
48,35,-13
49,36,-14
51,37,-11
45,36,-13
46,36,-10
50,36,-6
48,37,-7
48,38,-5
51,37,-6
52,37,-6
52,37,-5
52,36,-4
53,36,-6
50,36,-7
53,37,-10
50,37,-10
45,37,-9
45,39,-10
49,39,-9
55,38,-11
49,38,-12
50,37,-15
49,38,-14
46,38,-18
47,38,-17
46,36,-17
48,37,-16
47,38,-16
46,38,-13
46,38,-15
51,39,-12
43,38,-15
47,38,-14
49,39,-17
48,39,-17
48,37,-16
48,35,-15
46,35,-17
48,36,-18
45,39,-20
48,40,-21
46,38,-20
45,37,-22
47,36,-20
47,37,-22
46,37,-20
50,38,-25
46,38,-24
43,39,-24
45,36,-17
40,37,-25
36,38,-28
36,42,-26
41,39,-30
36,37,-28
38,39,-29
46,35,-31
48,31,-35
41,27,-35
40,30,-30
43,33,-50
46,28,-43
36,35,-22
37,41,-19
45,44,-16
41,44,-14
43,35,-18
35,33,-24
39,35,-31
31,37,-32
31,36,-35
40,39,-39
41,34,-37
46,32,-32
52,27,-32
46,30,-40
44,28,-36
48,25,-33
50,25,-31
50,27,-36
49,25,-28
44,23,-34
49,24,-32
61,25,-28
58,24,-26
50,27,-23
53,25,-19
59,24,-20
56,24,-20
54,20,-11
53,20,-19
46,19,-18
49,20,-13
60,23,-9
68,21,-4
48,20,-13
50,21,-15
58,21,-20
62,19,-13
62,15,-4
60,15,-9
64,8,-1
62,10,-12
53,11,-20
58,14,-23
69,17,-22
59,17,-24
62,15,-17
56,13,-13
56,10,-8
61,11,-9
62,12,-13
60,16,-17
58,16,-19
50,18,-24
57,14,-15
56,13,-18
55,12,-19
53,11,-9
60,11,-8
68,12,-4
71,15,-5
68,19,-11
62,17,-13
50,15,-17
55,15,-14
58,17,-13
56,19,-15
66,17,-11
59,17,-9
63,20,-10
58,20,-13
55,19,-13
60,19,-12
58,15,-13
55,15,-14
55,17,-22
62,19,-17
56,22,-22
57,26,-24
59,25,-15
56,23,-5
55,21,4
55,17,3
55,16,4
56,20,-14
60,22,-14
53,23,-10
57,27,-13
51,28,-14
51,27,-12
68,26,-12
60,26,-17
57,25,-11
57,24,-10
51,26,-11
54,29,-14
54,29,-19
53,28,-20
49,29,-21
47,30,-19
43,29,-25
50,29,-25
54,26,-23
56,24,-20
49,21,-17
50,23,-19
47,26,-14
43,29,-15
42,33,-30
60,38,-28
66,28,-25
51,23,-17
48,27,-22
52,33,-24
50,34,-27
42,36,-21
79,26,-5
47,29,-20
43,25,-10
53,20,6
43,19,4
62,19,10
65,22,9
80,26,4
69,30,0
71,28,8
64,30,0
55,24,-2
63,25,5
43,28,8
49,30,9
39,32,4
36,31,0
33,29,-1
42,31,-7
72,33,-11
66,37,-15
74,40,-5
69,32,1
55,28,0
52,28,1
51,32,-1
52,32,0
51,32,-1
55,32,1
56,32,4
51,30,4
54,33,6
49,35,7
50,35,9
50,34,3
54,34,3
48,34,0
47,33,1
49,35,-2
51,36,-9
54,37,-7
57,37,-3
50,33,2
41,29,1
59,29,-2
61,32,-8
55,36,-9
54,39,-10
59,40,-11
48,41,-18
42,34,-9
51,36,-8
45,38,-14
53,41,-12
61,41,-3
59,41,4
32,36,-3
51,34,12
50,27,19
36,30,1
41,30,-2
70,35,17
41,30,10
81,24,32
51,38,12
49,29,23
19,31,10
55,33,8
55,32,1
56,32,-15
58,30,-8
69,34,-6
58,35,-3
52,31,-6
50,27,5
75,28,4
59,32,-6
46,32,-11
63,28,1
53,31,5
58,30,7
63,25,9
43,23,1
54,27,3
43,41,-22
55,33,-14
63,32,-9
62,31,-12
50,29,3
47,36,-3
57,36,-1
55,35,0
59,38,5
54,41,4
36,40,-4
34,32,-3
60,34,2
43,33,-3
42,38,0
45,36,-2
48,33,-11
55,35,-10
43,36,-22
46,33,-17
57,25,-19
57,26,-22
53,27,-31
58,27,-29
48,28,-40
53,27,-36
43,25,-39
22,39,-47
42,31,-43
36,29,-47
46,22,-43
40,21,-42
43,22,-46
40,21,-42
36,24,-39
29,30,-45
31,27,-42
28,19,-43
31,18,-46
32,18,-50
36,20,-48
34,18,-49
40,20,-48
45,17,-39
51,18,-41
38,16,-55
48,15,-43
44,13,-37
39,15,-41
52,18,-41
45,17,-45
51,19,-36
48,20,-42
44,20,-41
53,21,-36
45,18,-37
46,20,-35
47,21,-36
37,35,-28
62,27,-19
51,21,-37
48,22,-33
49,26,-25
45,26,-29
47,24,-23
49,24,-20
53,27,-32
49,28,-40
53,28,-38
50,27,-36
47,30,-35
47,29,-32
48,28,-23
46,28,-14
52,27,-17
53,27,-20
60,29,-18
59,33,-25
46,40,-28
49,40,-19
36,35,-12
34,35,-13
40,34,-14
34,33,-15
62,34,-19
59,31,-14
52,31,-7
53,32,-8
51,37,-17
45,42,-21
50,44,-19
46,42,-16
39,36,-9
45,34,-12
41,37,-19
57,41,-15
44,38,-17
48,38,-19
48,36,-19
46,31,-18
32,36,-30
36,43,-18
36,42,-15
31,34,-6
27,33,-6
52,31,-34
69,32,-47
55,34,-41
47,34,-31
64,27,-38
57,27,-33
44,27,-23
43,30,-25
44,31,-29
49,34,-31
56,37,-32
67,40,-34
43,35,-36
41,36,-26
33,27,-23
40,28,-19
42,26,-15
47,33,-17
51,33,-17
48,39,-19
48,40,-23
50,33,-21
47,31,-24
45,24,-33
42,27,-34
39,31,-28
44,31,-28
49,29,-25
49,30,-27
53,32,-32
47,32,-34
51,30,-26
55,29,-21
59,25,-19
41,25,-17
40,29,-10
52,27,-15
65,40,-22
63,39,-16
52,35,-17
55,23,-5
58,29,-12
46,31,-16
53,29,-14
51,30,-17
57,27,-14
50,30,-14
52,32,2
49,33,4
46,30,13
53,29,11
51,35,0
64,32,-2
63,28,-2
49,29,-5
53,28,4
55,27,6
53,28,7
56,27,11
49,25,10
63,24,11
69,26,12
44,25,8
67,28,10
75,13,31
68,14,29
26,27,15
27,28,7
56,31,10
47,30,14
48,28,13
32,30,-3
54,37,-8
62,36,-4
67,36,-15
69,36,-15
71,35,-26
65,38,-30
40,3,4
43,20,-12
34,29,-34
64,27,-23
83,22,-22
45,31,-35
34,40,-38
61,60,-38
37,55,-41
46,32,16
34,30,20
60,-1,14
38,26,-21
59,45,-31
49,41,-37
44,32,-35
43,31,-30
53,35,-28
54,39,-28
45,35,-16
49,34,-20
40,34,-28
41,34,-27
46,34,-22
40,35,-16
45,38,-11
47,33,-15
53,29,-20
59,27,-20
54,28,-20
50,33,-28
53,31,-19
49,29,-15
53,28,-22
54,24,-16
54,22,-14
56,24,-22
48,26,-25
50,29,-32
45,28,-35
49,25,-26
55,28,-26
52,32,-23
52,31,-20
53,23,-15
60,22,-17
60,19,-13
56,16,-13
53,12,-29
47,6,-24
47,3,-4
43,2,-2
39,7,-10
45,8,-10
49,7,-6
55,3,-4
58,-6,-2
50,-7,-3
127,-8,-12
127,11,-17
38,-11,-8
25,-14,3
48,-17,3
62,-17,3
70,-15,0
66,-14,-2
65,-15,0
54,-17,9
53,-17,11
56,-16,10
58,-15,8
61,-15,6
61,-16,6
60,-16,5
60,-15,6
59,-16,7
59,-16,7
59,-16,7
59,-16,7
59,-16,7
59,-17,7
59,-17,6
59,-16,6
59,-16,6
59,-16,7
59,-17,6
59,-17,6
59,-17,6
59,-17,6
59,-17,6
59,-17,5
59,-17,6
59,-17,6
59,-17,6
59,-17,6
59,-16,6
59,-16,5
59,-16,5
60,-16,5
60,-16,5
60,-16,5
60,-16,5
59,-17,5
59,-16,5
59,-16,5
59,-16,5
59,-17,5
60,-16,5
62,-17,5
66,-15,3
71,-6,-13
77,-11,-26
82,7,-24
85,15,-25
66,18,-26
60,13,-23
58,3,-15
50,1,-20
53,-7,-17
54,-8,-18
45,-8,-22
50,-7,-20
47,-2,-21
45,2,-34
42,10,-33
50,22,-31
45,25,-38
62,18,-23
48,9,-26
46,13,-36
52,19,-35
48,21,-38
46,22,-36
40,11,-41
46,10,-38
38,17,-43
42,20,-43
28,16,-45
45,15,-37
51,9,-34
41,11,-37
38,14,-41
39,20,-48
51,29,-48
54,32,-50
47,31,-41
41,32,-37
49,24,-1
30,15,7
58,13,12
54,11,6
81,26,-1
80,36,3
60,40,1
