Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
60.85,00:01:00,4.28,295.17,16.42,0.88,14.53,49.23,18.11,1000.10,23.04,39.62
64.27,00:01:04,4.01,276.50,17.90,0.82,14.69,53.13,18.29,1000.20,23.04,39.62
67.52,00:01:07,3.59,247.67,18.07,0.76,13.83,55.84,18.39,1000.10,23.04,39.62
71.32,00:01:11,3.39,233.83,16.63,0.81,13.52,57.82,18.50,1000.20,23.04,39.61
74.22,00:01:14,3.68,254.17,18.96,0.77,14.63,57.56,18.47,1000.20,23.05,39.61
77.64,00:01:17,3.42,236.17,17.71,0.74,13.24,56.06,18.39,1000.20,23.05,39.60
81.17,00:01:21,3.49,240.67,17.59,0.78,13.83,57.46,18.47,1000.20,23.06,39.58
84.06,00:01:24,3.56,245.50,18.66,0.75,14.01,57.07,18.44,1000.20,23.06,39.57
87.37,00:01:27,3.34,230.67,17.42,0.77,13.52,58.61,18.52,1000.20,23.06,39.56
91.09,00:01:31,3.29,227.17,18.18,0.74,13.49,59.38,18.53,1000.30,23.06,39.57
94.24,00:01:34,3.59,248.00,17.86,0.84,15.12,60.97,18.64,1000.20,23.06,39.54
97.14,00:01:37,3.57,246.00,18.79,0.80,15.17,61.67,18.65,1000.20,23.07,39.52
100.69,00:01:40,3.41,235.50,19.73,0.78,15.46,65.65,18.78,1000.30,23.07,39.50
104,00:01:44,3.46,239.00,17.85,0.84,15.04,62.93,18.71,1000.20,23.08,39.52
106.76,00:01:46,3.36,231.83,19.46,0.72,14.06,60.65,18.57,1000.30,23.08,39.51
110.25,00:01:50,3.08,212.83,18.63,0.78,14.70,69.07,18.89,1000.20,23.09,39.52
113.71,00:01:53,3.07,212.17,17.87,0.81,14.48,68.25,18.87,1000.20,23.09,39.51
116.98,00:01:56,3.05,210.17,18.90,0.71,13.59,64.66,18.72,1000.10,23.09,39.52
120.49,00:02:00,2.92,201.17,17.41,0.77,13.57,67.46,18.84,1000.20,23.09,39.51
123.91,00:02:03,2.95,203.33,16.53,0.79,13.11,64.48,18.74,1000.20,23.09,39.50
128.38,00:02:08,3.99,275.17,11.91,1.38,16.46,59.82,18.72,1000.20,23.10,39.48
132.04,00:02:12,2.86,197.50,17.55,0.76,13.51,68.41,18.86,1000.20,23.11,39.50
136.11,00:02:16,3.20,221.00,16.34,0.91,14.87,67.29,18.88,1000.30,23.11,39.48
139.74,00:02:19,2.82,194.33,16.82,0.68,11.51,59.23,18.49,1000.30,23.11,39.52
143.44,00:02:23,2.75,189.67,16.29,0.77,12.67,66.80,18.81,1000.20,23.11,39.50
147.45,00:02:27,2.40,165.67,12.94,0.68,8.82,53.24,18.21,1000.10,23.12,39.49
151.09,00:02:31,2.53,174.67,20.83,0.51,10.70,61.26,18.42,1000.20,23.12,39.50
154.39,00:02:34,2.66,183.83,18.87,0.50,9.58,52.11,17.97,1000.30,23.12,39.48
157.29,00:02:37,2.75,189.67,18.28,0.51,9.38,49.45,17.82,1000.30,23.12,39.46
161.13,00:02:41,3.01,208.00,16.13,0.62,10.10,48.56,17.90,1000.20,23.13,39.45
164.28,00:02:44,2.93,202.50,18.68,0.48,8.97,44.30,17.39,1000.30,23.14,39.46
167.85,00:02:47,3.12,215.00,17.57,0.55,9.78,45.49,17.61,1000.20,23.14,39.44
171.04,00:02:51,3.52,243.00,18.28,0.61,11.24,46.26,17.74,1000.20,23.14,39.42
174.06,00:02:54,3.33,230.00,19.95,0.47,9.42,40.96,17.08,1000.30,23.15,39.39
177.34,00:02:57,3.40,234.50,17.41,0.62,10.87,46.35,17.75,1000.30,23.15,39.38
180.64,00:03:00,3.47,239.67,17.93,0.62,11.11,46.36,17.75,1000.30,23.16,39.37
183.76,00:03:03,3.59,247.83,19.33,0.60,11.62,46.89,17.77,1000.20,23.16,39.35
187.18,00:03:07,3.50,241.17,18.88,0.55,10.48,43.45,17.45,1000.30,23.16,39.33
190.19,00:03:10,3.51,242.50,18.53,0.59,11.11,45.81,17.69,1000.20,23.16,39.33
193.3,00:03:13,3.31,228.17,18.72,0.55,10.46,45.84,17.64,1000.20,23.16,39.32
196.73,00:03:16,3.34,230.17,19.41,0.54,10.57,45.92,17.63,1000.20,23.16,39.30
199.74,00:03:19,3.65,252.00,18.86,0.62,11.84,46.98,17.80,1000.20,23.17,39.27
203.36,00:03:23,3.41,235.00,17.44,0.57,9.96,42.38,17.39,1000.30,23.18,39.27
206.96,00:03:26,3.37,232.50,15.96,0.67,10.74,46.19,17.79,1000.20,23.18,39.26
210.28,00:03:30,3.35,231.00,17.90,0.58,10.46,45.28,17.63,1000.20,23.18,39.24
213.5,00:03:33,3.36,231.50,20.00,0.50,10.12,43.71,17.39,1000.20,23.19,39.22
216.5,00:03:36,3.50,241.67,18.51,0.61,11.36,47.01,17.79,1000.20,23.19,39.20
219.92,00:03:39,3.04,209.50,17.61,0.51,9.14,43.63,17.41,1000.20,23.19,39.20
222.63,00:03:42,3.21,221.33,23.91,0.39,9.41,42.52,16.99,1000.20,23.19,39.18
225.83,00:03:45,2.98,205.67,18.16,0.49,8.94,43.47,17.34,1000.20,23.19,39.18
228.94,00:03:48,3.43,237.00,18.08,0.60,10.89,45.95,17.70,1000.30,23.20,39.15
232.34,00:03:52,3.29,227.17,18.39,0.52,9.71,42.74,17.35,1000.30,23.20,39.15
237.12,00:03:57,2.48,171.00,15.13,0.41,6.22,36.37,16.40,1000.20,23.20,39.12
239.39,00:03:59,2.65,182.83,23.86,0.30,7.27,39.76,16.22,1000.20,23.20,39.11
242.11,00:04:02,3.25,224.50,15.32,0.73,11.28,50.24,18.09,1000.30,23.21,39.10
248.93,00:04:08,2.09,144.33,8.81,0.54,4.84,33.53,16.41,1000.20,23.21,39.08
252.25,00:04:12,4.15,286.67,18.99,0.67,12.76,44.51,17.67,1000.20,23.22,39.08
256.79,00:04:16,4.00,276.00,15.45,0.68,10.55,38.22,17.14,1000.20,23.22,39.06
260.32,00:04:20,3.49,240.83,17.79,0.47,8.46,35.13,16.45,1000.20,23.23,39.03
263.56,00:04:23,1.84,126.67,19.00,0.25,4.90,38.68,15.57,1000.20,23.23,39.03
265.95,00:04:25,4.26,293.67,19.92,0.59,11.78,40.11,17.22,1000.10,23.23,39.02
269.16,00:04:29,3.27,225.33,18.50,0.42,7.82,34.70,16.22,1000.20,23.23,39.02
273.71,00:04:33,3.07,212.00,13.52,0.56,7.58,35.75,16.71,1000.20,23.24,38.99
277.28,00:04:37,4.59,317.00,17.43,0.70,12.32,38.86,17.23,1000.20,23.24,38.98
280.52,00:04:40,4.77,329.00,19.31,0.70,13.59,41.31,17.45,1000.20,23.25,38.97
283.41,00:04:43,3.84,265.17,16.20,0.65,10.55,39.79,17.26,1000.30,23.25,38.96
287.86,00:04:47,4.31,297.17,16.13,0.88,14.34,48.26,18.06,1000.20,23.25,38.95
290.87,00:04:50,3.59,248.00,17.56,0.60,10.63,42.86,17.47,1000.20,23.25,38.94
294.55,00:04:54,2.97,204.83,17.60,0.49,8.73,42.62,17.28,1000.30,23.26,38.93
300.56,00:05:00,3.51,242.33,24.04,0.45,10.94,45.15,17.40,1000.30,23.27,38.91
304.89,00:05:04,2.68,184.67,19.52,0.35,6.97,37.74,16.31,1000.20,23.26,38.89
306.76,00:05:06,3.92,270.33,24.41,0.45,11.02,40.76,17.01,1000.30,23.27,38.88
307.95,00:05:07,3.14,216.83,19.71,0.40,8.01,36.94,16.45,1000.10,23.27,38.89
311.16,00:05:11,2.85,196.67,21.31,0.34,7.30,37.12,16.16,1000.20,23.27,38.89
315.43,00:05:15,4.25,293.33,21.49,0.58,12.56,42.82,17.44,1000.20,23.28,38.88
318.08,00:05:18,3.61,249.00,24.65,0.30,7.58,30.44,14.79,1000.20,23.29,38.87
320.65,00:05:20,5.00,345.17,18.63,0.61,11.47,33.23,16.48,1000.20,23.28,38.85
324.28,00:05:24,4.70,324.50,16.94,0.61,10.42,32.11,16.33,1000.20,23.29,38.86
327.9,00:05:27,4.51,311.33,17.26,0.60,10.45,33.57,16.51,1000.20,23.30,38.86
333.08,00:05:33,6.18,426.17,10.65,1.51,16.16,37.92,17.46,1000.20,23.29,38.86
336.64,00:05:36,5.17,356.67,18.69,0.86,16.16,45.31,17.86,1000.20,23.30,38.86
339.86,00:05:39,3.87,267.17,16.71,0.74,12.48,46.71,17.88,1000.20,23.30,38.89
343.29,00:05:43,3.88,267.83,18.62,0.72,13.42,50.11,18.07,1000.20,23.31,38.90
346.82,00:05:46,3.79,261.67,19.46,0.62,12.12,46.32,17.75,1000.20,23.31,38.90
349.88,00:05:49,3.38,233.33,18.30,0.59,10.91,46.76,17.75,1000.20,23.30,38.92
352.83,00:05:52,3.55,245.00,21.66,0.54,11.79,48.12,17.78,1000.10,23.31,38.91
355.3,00:05:55,3.42,236.17,23.16,0.47,10.94,46.32,17.53,1000.10,23.31,38.92
358.11,00:05:58,3.58,247.00,21.14,0.61,12.95,52.43,18.11,1000.20,23.32,38.91
361.66,00:06:01,3.37,232.83,16.93,0.67,11.51,49.44,18.00,1000.20,23.32,38.90
365.09,00:06:05,3.25,224.17,18.70,0.54,10.26,45.77,17.62,1000.20,23.33,38.88
368.41,00:06:08,2.84,195.83,17.60,0.47,8.33,42.54,17.23,1000.20,23.33,38.89
373.91,00:06:13,5.66,390.67,9.59,2.13,20.47,52.40,18.48,1000.20,23.34,38.89
379.01,00:06:19,2.22,153.17,12.08,0.57,6.90,45.05,17.60,1000.10,23.34,39.04
382.37,00:06:22,3.00,206.67,19.70,0.55,10.99,53.18,18.10,1000.20,23.35,39.10
385.58,00:06:25,2.43,167.83,18.34,0.42,7.88,46.95,17.47,1000.30,23.35,39.13
389.53,00:06:29,2.48,170.83,17.35,0.52,9.07,53.09,18.04,1000.20,23.35,39.12
392.71,00:06:32,2.28,157.17,21.83,0.30,6.63,42.18,16.47,1000.20,23.35,39.12
395.96,00:06:35,3.05,210.50,15.44,0.77,11.91,56.58,18.43,1000.20,23.36,39.11
399.91,00:06:39,3.51,242.33,16.50,0.66,11.00,45.39,17.73,1000.20,23.36,39.10
404.03,00:06:44,2.62,181.00,15.54,0.48,7.61,42.04,17.22,1000.30,23.36,39.09
406.93,00:06:46,3.27,225.83,19.23,0.55,10.60,46.94,17.71,1000.20,23.36,39.09
413.34,00:06:53,3.98,274.33,8.08,1.75,14.16,51.62,18.41,1000.30,23.37,39.09
417.58,00:06:57,2.06,142.17,20.09,0.29,5.90,41.50,16.32,1000.30,23.38,39.12
419.56,00:06:59,3.13,216.00,21.12,0.48,10.19,47.18,17.61,1000.20,23.37,39.11
422.86,00:07:02,2.78,191.50,20.77,0.44,9.15,47.78,17.56,1000.20,23.38,39.13
427.4,00:07:07,3.43,236.33,13.83,0.90,12.56,53.15,18.33,1000.10,23.38,39.12
429.91,00:07:09,3.64,251.00,19.99,0.57,11.42,45.50,17.63,1000.30,23.39,39.13
433.02,00:07:13,3.20,220.83,18.51,0.51,9.58,43.38,17.38,1000.30,23.39,39.12
436.19,00:07:16,3.02,208.67,21.61,0.38,8.38,40.16,16.74,1000.20,23.39,39.11
439.3,00:07:19,3.41,235.17,20.77,0.48,10.09,42.91,17.29,1000.20,23.39,39.11
442.19,00:07:22,3.30,227.50,19.12,0.47,9.04,39.74,16.96,1000.30,23.40,39.10
445.52,00:07:25,2.50,172.33,18.02,0.34,6.28,36.44,16.11,1000.20,23.40,39.10
448.4,00:07:28,3.27,225.50,19.92,0.44,8.90,39.47,16.87,1000.30,23.40,39.07
453.12,00:07:33,2.57,177.50,17.38,0.36,6.38,35.94,16.14,1000.20,23.41,39.05
454.91,00:07:34,3.13,216.00,21.20,0.35,7.55,34.95,15.95,1000.20,23.41,39.05
460.28,00:07:40,4.03,278.33,20.65,0.51,10.67,38.34,16.91,1000.30,23.42,39.03
469.27,00:07:49,4.34,299.33,24.34,0.42,10.28,34.34,16.18,1000.20,23.42,39.02
472.5,00:07:52,4.43,305.50,20.17,0.48,9.80,32.08,16.05,1000.20,23.43,39.01
476.74,00:07:56,2.21,152.33,14.65,0.30,4.51,29.61,14.63,1000.20,23.43,39.00
481.86,00:08:01,8.07,557.17,9.68,1.90,18.40,33.02,17.01,1000.30,23.43,39.01
485.28,00:08:05,4.31,297.33,18.79,0.58,10.92,36.73,16.86,1000.20,23.44,39.05
488.7,00:08:08,3.62,249.67,19.41,0.48,9.33,37.37,16.73,1000.20,23.44,39.07
492.09,00:08:12,3.11,214.83,19.99,0.41,8.28,38.54,16.67,1000.20,23.44,39.08
498.2,00:08:18,3.38,233.00,16.15,0.58,9.44,40.52,17.25,1000.20,23.45,39.08
501.74,00:08:21,4.62,318.83,19.20,0.55,10.63,33.34,16.39,1000.20,23.45,39.06
504.92,00:08:24,4.51,311.50,18.11,0.58,10.56,33.90,16.52,1000.20,23.45,39.05
507.81,00:08:27,4.85,334.33,19.04,0.65,12.38,37.03,16.99,1000.20,23.45,39.05
511.79,00:08:31,3.17,218.50,14.31,0.50,7.20,32.95,16.23,1000.20,23.46,39.03
515.99,00:08:35,4.45,307.00,15.23,0.81,12.45,40.55,17.47,1000.20,23.47,39.01
518.79,00:08:38,3.69,254.83,25.85,0.33,8.57,33.63,15.59,1000.20,23.47,39.02
521.68,00:08:41,3.26,224.67,19.66,0.39,7.84,34.90,16.15,1000.20,23.47,39.01
524.8,00:08:44,4.00,276.17,20.19,0.52,10.64,38.53,16.96,1000.20,23.47,38.99
527.79,00:08:47,4.41,304.50,19.79,0.55,11.06,36.32,16.77,1000.20,23.48,38.99
530.47,00:08:50,4.36,300.67,20.77,0.53,11.10,36.92,16.80,1000.30,23.48,38.96
533.7,00:08:53,3.43,237.00,18.63,0.46,8.67,36.58,16.60,1000.20,23.49,38.97
536.82,00:08:56,4.11,283.67,20.19,0.53,10.83,38.18,16.93,1000.20,23.49,38.95
539.47,00:08:59,4.20,289.83,21.55,0.50,10.80,37.26,16.77,1000.20,23.49,38.94
542.37,00:09:02,3.92,270.33,19.55,0.53,10.46,38.69,16.99,1000.20,23.49,38.92
545.16,00:09:05,3.88,267.50,19.92,0.52,10.42,38.95,16.99,1000.20,23.49,38.91
548.49,00:09:08,3.81,263.00,22.52,0.45,10.24,38.94,16.83,1000.20,23.50,38.90
550.84,00:09:10,3.98,274.50,21.91,0.52,11.41,41.57,17.24,1000.20,23.50,38.88
554.49,00:09:14,3.93,271.00,16.13,0.76,12.27,45.28,17.79,1000.20,23.50,38.86
557.81,00:09:17,4.17,287.50,16.32,0.83,13.68,47.58,17.99,1000.10,23.50,38.84
561.02,00:09:21,3.71,255.67,20.19,0.59,12.11,47.37,17.80,1000.20,23.51,38.83
564.23,00:09:24,3.30,227.50,19.69,0.55,10.92,48.00,17.78,1000.20,23.51,38.82
567.59,00:09:27,2.63,181.33,18.91,0.40,7.63,42.08,16.99,1000.10,23.51,38.79
570.39,00:09:30,2.69,185.33,18.83,0.45,8.51,45.92,17.45,1000.20,23.52,38.79
573.71,00:09:33,2.58,178.00,20.39,0.38,7.80,43.82,17.07,1000.20,23.52,38.77
580.02,00:09:40,3.17,218.67,25.35,0.38,9.70,44.36,17.12,1000.20,23.53,38.75
583,00:09:43,3.86,266.33,20.57,0.56,11.71,43.97,17.51,1000.20,23.53,38.76
586.01,00:09:46,3.52,242.67,15.47,0.61,9.55,39.35,17.18,1000.20,23.53,38.76
589.66,00:09:49,3.93,271.50,18.31,0.60,11.08,40.81,17.30,1000.20,23.53,38.75
593.16,00:09:53,3.64,251.33,15.75,0.65,10.34,41.14,17.38,1000.20,23.54,38.72
596.55,00:09:56,3.81,263.00,20.87,0.53,11.20,42.59,17.35,1000.20,23.53,38.72
599.44,00:09:59,3.30,227.83,21.55,0.42,9.16,40.21,16.88,1000.20,23.54,38.70
602.24,00:10:02,3.09,213.17,17.23,0.50,8.72,40.91,17.15,1000.20,23.54,38.68
606.05,00:10:06,,,20.52,0.79,16.33,,,1000.10,23.57,38.72
612.06,00:10:12,11.39,785.83,10.28,1.82,18.74,23.85,15.48,1000.20,23.57,38.72
614.61,00:10:14,8.66,597.83,23.86,0.75,17.97,30.06,16.19,1000.20,23.57,38.76
618.45,00:10:18,4.85,334.83,16.50,0.55,9.19,27.45,15.42,1000.10,23.57,38.82
621.55,00:10:21,6.49,447.67,19.48,0.64,12.63,28.21,15.75,1000.10,23.58,38.84
624.97,00:10:24,7.15,493.33,20.71,0.61,12.78,25.91,15.23,1000.00,23.58,38.85
627.48,00:10:27,7.53,519.33,20.69,0.63,13.09,25.21,15.10,1000.00,23.59,38.87
630.13,00:10:30,8.68,598.67,21.70,0.70,15.19,25.37,15.25,1000.20,23.58,38.85
633.57,00:10:33,6.65,458.83,16.90,0.65,10.99,23.95,14.83,1000.20,23.59,38.86
636.68,00:10:36,8.26,569.67,21.12,0.66,14.03,24.63,15.02,1000.10,23.59,38.86
639.16,00:10:39,8.42,580.83,22.95,0.61,14.18,24.41,14.88,1000.20,23.59,38.88
642.06,00:10:42,9.67,667.17,20.37,0.80,16.31,24.45,15.16,1000.00,23.59,38.90
644.93,00:10:44,7.93,547.50,21.83,0.61,13.43,24.53,14.90,1000.10,23.60,38.88
647.89,00:10:47,8.31,573.17,20.35,0.75,15.32,26.73,15.60,1000.00,23.60,38.92
650.59,00:10:50,8.66,597.83,22.18,0.69,15.37,25.71,15.31,1000.10,23.60,38.89
653.4,00:10:53,7.83,540.17,20.51,0.66,13.57,25.12,15.13,999.90,23.60,38.93
656.08,00:10:56,9.78,675.00,22.86,0.72,16.62,24.62,15.11,999.90,23.61,38.90
659,00:10:59,9.02,622.17,19.97,0.78,15.76,25.33,15.35,1000.00,23.61,38.92
661.99,00:11:01,8.43,582.00,19.24,0.81,15.69,26.96,15.71,999.90,23.61,38.94
665.09,00:11:05,7.81,539.00,20.55,0.75,15.55,28.85,16.00,1000.00,23.61,38.95
667.8,00:11:07,7.96,549.50,21.91,0.69,15.33,27.90,15.76,1000.10,23.62,38.95
671.05,00:11:11,8.45,583.00,18.63,0.83,15.60,26.76,15.69,1000.00,23.62,38.97
675.12,00:11:15,8.33,574.83,16.05,0.91,14.71,25.59,15.52,999.90,23.62,38.99
677.35,00:11:17,8.79,606.83,20.48,0.79,16.34,26.93,15.69,1000.10,23.62,39.02
680.48,00:11:20,7.53,519.50,21.00,0.68,14.46,27.83,15.73,1000.10,23.63,39.06
683.68,00:11:23,7.31,504.50,19.13,0.75,14.53,28.80,15.99,1000.10,23.63,39.06
686.59,00:11:26,7.36,507.50,21.98,0.62,13.80,27.19,15.51,999.90,23.63,39.07
688.87,00:11:28,8.35,575.83,26.11,0.60,15.81,27.46,15.53,1000.10,23.64,39.11
690.53,00:11:30,4.31,297.17,26.14,0.30,7.94,26.72,13.89,1000.20,23.64,39.13
693.22,00:11:33,8.81,607.83,25.14,0.70,17.66,29.05,15.97,999.90,23.64,39.14
696.37,00:11:36,8.65,596.67,20.51,0.77,15.87,26.60,15.60,1000.00,23.65,39.16
699.16,00:11:39,7.89,544.67,21.23,0.70,15.01,27.56,15.71,1000.00,23.64,39.18
702.06,00:11:42,8.12,560.33,20.60,0.77,15.93,28.43,15.94,1000.10,23.65,39.19
704.67,00:11:44,7.97,549.83,23.06,0.66,15.34,27.90,15.71,1000.00,23.65,39.21
708.36,00:11:48,7.64,527.50,18.84,0.78,14.84,28.13,15.90,1000.00,23.66,39.23
710.25,00:11:50,7.12,491.50,24.67,0.54,13.39,27.24,15.34,999.90,23.65,39.25
712.84,00:11:52,8.25,569.33,23.53,0.68,16.19,28.44,15.84,1000.10,23.65,39.28
715.43,00:11:55,8.37,577.67,23.19,0.67,15.75,27.26,15.61,1000.00,23.67,39.30
718.84,00:11:58,7.53,519.50,18.02,0.82,14.79,28.47,15.99,1000.00,23.67,39.31
720.82,00:12:00,6.78,467.83,23.95,0.56,13.55,28.96,15.73,1000.10,23.67,39.35
723.93,00:12:03,7.85,541.83,22.09,0.74,16.47,30.40,16.24,1000.00,23.68,39.36
728.1,00:12:08,5.60,386.50,16.71,0.66,11.15,28.85,15.89,1000.00,23.68,39.38
733.79,00:12:13,9.47,653.33,9.20,1.89,17.47,26.74,16.09,1000.20,23.68,39.42
738.05,00:12:18,4.02,277.33,16.81,0.52,8.87,31.98,16.15,1000.20,23.68,39.50
742.33,00:12:22,5.31,366.67,14.25,0.72,10.27,28.01,15.81,1000.10,23.68,39.56
748.43,00:12:28,7.09,489.33,10.86,1.09,11.92,24.36,15.37,1000.10,23.69,39.56
751.99,00:12:31,6.63,457.33,13.14,0.85,11.19,24.47,15.22,1000.20,23.70,39.58
757.49,00:12:37,7.04,486.00,13.27,0.84,11.20,23.05,14.86,1000.10,23.70,39.56
759.68,00:12:39,6.28,433.50,19.65,0.54,10.71,24.71,14.78,1000.10,23.71,39.55
762.89,00:12:42,6.08,419.50,19.69,0.54,10.72,25.55,14.98,1000.10,23.71,39.54
769.15,00:12:49,6.89,475.17,14.76,0.78,11.60,24.41,15.13,1000.00,23.72,39.48
771.37,00:12:51,4.94,341.00,28.76,0.29,8.39,24.60,13.11,1000.20,23.72,39.47
777.91,00:12:57,10.19,703.17,12.20,1.13,13.83,19.67,14.06,999.70,23.72,39.43
779.87,00:12:59,11.36,784.17,19.37,0.88,17.11,21.82,14.55,1000.00,23.73,39.41
781.89,00:13:01,7.93,547.50,25.58,0.49,12.58,22.98,14.14,1000.20,23.72,39.41
785.07,00:13:05,9.41,649.50,21.10,0.76,16.12,24.82,15.20,1000.00,23.73,39.41
787.87,00:13:07,7.63,526.67,22.87,0.55,12.70,24.11,14.65,1000.10,23.73,39.42
790.36,00:13:10,10.66,735.67,20.63,0.87,18.02,24.49,15.24,1000.20,23.74,39.43
793.25,00:13:13,11.02,760.33,20.60,0.85,17.69,23.27,14.93,1000.00,23.73,39.46
796.54,00:13:16,8.97,618.83,19.72,0.80,15.92,25.73,15.45,1000.10,23.74,39.52
798.83,00:13:18,3.42,235.67,22.19,0.28,6.38,27.07,13.77,1000.20,23.74,39.55
802.13,00:13:22,10.44,720.33,25.04,0.78,19.66,27.29,15.75,999.90,23.75,39.58
806.06,00:13:26,8.43,581.33,16.85,0.79,13.43,23.10,14.82,1000.00,23.75,39.65
809.37,00:13:29,7.03,484.83,16.95,0.73,12.48,25.74,15.37,1000.10,23.75,39.67
812.28,00:13:32,8.83,609.50,20.67,0.76,15.78,25.89,15.44,999.80,23.75,39.67
816.39,00:13:36,8.62,594.67,13.78,1.02,14.15,23.79,15.19,1000.00,23.76,39.69
819.49,00:13:39,8.82,608.83,18.41,0.80,14.89,24.46,15.17,999.80,23.76,39.69
821.97,00:13:41,9.29,640.83,23.97,0.65,15.75,24.58,14.99,1000.00,23.77,39.71
824.96,00:13:44,6.31,435.50,21.89,0.51,11.21,25.74,14.93,999.70,23.76,39.73
828.52,00:13:48,6.64,458.50,19.66,0.61,12.13,26.46,15.34,1000.00,23.77,39.73
830.88,00:13:50,8.96,618.00,22.34,0.72,16.24,26.28,15.48,1000.00,23.77,39.72
833.78,00:13:53,8.83,609.50,20.62,0.74,15.35,25.18,15.26,1000.00,23.77,39.71
836.68,00:13:56,5.07,349.83,22.77,0.38,8.76,25.04,14.18,1000.10,23.78,39.69
840.04,00:14:00,7.64,527.17,17.76,0.73,13.14,24.93,15.20,1000.00,23.78,39.69
842.51,00:14:02,4.98,343.83,26.85,0.30,8.23,23.94,13.11,999.90,23.79,39.70
844.39,00:14:04,10.12,698.50,21.93,0.79,17.45,24.98,15.28,1000.20,23.79,39.68
847.71,00:14:07,7.59,523.83,20.49,0.58,11.92,22.76,14.35,999.80,23.78,39.66
850.6,00:14:10,11.04,761.50,20.34,0.89,18.12,23.80,15.09,999.70,23.79,39.63
853.12,00:14:13,8.26,570.00,24.34,0.55,13.42,23.54,14.49,1000.10,23.80,39.61
855.38,00:14:15,9.03,622.83,24.94,0.60,15.09,24.23,14.80,1000.20,23.80,39.60
859.22,00:14:19,6.28,433.00,17.96,0.62,11.27,26.03,15.27,999.70,23.80,39.61
861.81,00:14:21,10.24,706.67,20.19,0.88,17.84,25.25,15.42,1000.00,23.80,39.58
864.61,00:14:24,11.63,802.67,21.42,0.91,19.65,24.48,15.28,1000.00,23.81,39.57
867.54,00:14:27,9.89,682.33,17.46,0.97,17.04,24.97,15.43,1000.00,23.81,39.59
870.39,00:14:30,9.01,622.00,21.94,0.79,17.37,27.93,15.87,1000.10,23.81,39.59
873.41,00:14:33,6.84,471.67,22.06,0.59,13.03,27.63,15.53,999.80,23.81,39.64
876.64,00:14:36,6.99,482.17,20.36,0.67,13.64,28.29,15.79,1000.10,23.82,39.68
880.17,00:14:40,6.18,426.67,17.56,0.67,11.90,27.89,15.72,999.60,23.81,39.67
882.8,00:14:42,7.97,550.00,20.20,0.76,15.54,28.25,15.91,1000.10,23.82,39.68
887.16,00:14:47,6.42,443.17,16.89,0.63,10.67,24.08,14.82,1000.00,23.83,39.67
892.25,00:14:52,4.81,331.67,11.71,0.76,8.94,26.95,15.65,1000.10,23.83,39.68
896.46,00:14:56,4.37,301.83,16.86,0.45,7.66,25.38,14.64,999.90,23.83,39.67
899.93,00:14:59,8.42,581.00,11.71,1.17,13.79,23.73,15.26,999.90,23.83,39.64
902.95,00:15:02,11.18,771.67,19.66,0.89,17.65,22.87,14.86,999.70,23.84,39.67
903.83,00:15:03,7.21,497.83,24.50,0.46,11.42,22.94,14.02,1000.00,23.84,39.66
908.8,00:15:08,,,11.22,1.96,22.08,,,1000.00,23.84,39.72
911.9,00:15:11,7.96,549.17,21.49,0.70,15.06,27.42,15.67,999.70,23.86,39.83
914.5,00:15:14,10.88,751.00,20.20,1.01,20.52,27.32,15.93,1000.10,23.85,39.95
