1638296450.000000, IBI
139.703125,0.625000
140.296875,0.593750
140.937500,0.640625
141.609375,0.671875
142.281250,0.671875
142.984375,0.703125
143.640625,0.656250
144.265625,0.625000
174.500000,0.812500
179.046875,0.750000
179.828125,0.781250
180.593750,0.765625
181.328125,0.734375
182.093750,0.765625
182.828125,0.734375
183.531250,0.703125
225.953125,0.703125
226.703125,0.750000
227.468750,0.765625
228.125000,0.656250
246.687500,0.687500
247.375000,0.687500
248.078125,0.703125
248.812500,0.734375
249.500000,0.687500
250.187500,0.687500
250.890625,0.703125
251.625000,0.734375
252.328125,0.703125
253.046875,0.718750
253.765625,0.718750
254.546875,0.781250
255.265625,0.718750
255.953125,0.687500
256.687500,0.734375
257.390625,0.703125
258.078125,0.687500
258.765625,0.687500
259.468750,0.703125
260.171875,0.703125
260.890625,0.718750
261.593750,0.703125
262.296875,0.703125
263.031250,0.734375
263.718750,0.687500
264.421875,0.703125
265.140625,0.718750
265.875000,0.734375
266.562500,0.687500
267.265625,0.703125
267.968750,0.703125
272.843750,0.718750
286.500000,0.781250
287.265625,0.765625
288.015625,0.750000
288.703125,0.687500
289.359375,0.656250
308.062500,0.718750
308.781250,0.718750
309.531250,0.750000
310.250000,0.718750
310.953125,0.703125
319.640625,0.750000
320.421875,0.781250
333.921875,0.687500
334.656250,0.734375
335.343750,0.687500
336.062500,0.718750
364.140625,0.609375
364.812500,0.671875
365.453125,0.640625
366.093750,0.640625
366.765625,0.671875
367.500000,0.734375
368.187500,0.687500
368.890625,0.703125
369.609375,0.718750
387.781250,0.718750
388.515625,0.734375
389.234375,0.718750
389.921875,0.687500
390.625000,0.703125
391.375000,0.750000
392.062500,0.687500
392.781250,0.718750
393.484375,0.703125
394.203125,0.718750
394.921875,0.718750
395.625000,0.703125
396.328125,0.703125
397.000000,0.671875
397.750000,0.750000
398.500000,0.750000
399.187500,0.687500
399.890625,0.703125
400.656250,0.765625
401.375000,0.718750
402.109375,0.734375
402.859375,0.750000
403.578125,0.718750
404.359375,0.781250
409.421875,0.765625
410.156250,0.734375
410.953125,0.796875
411.609375,0.656250
412.453125,0.843750
413.234375,0.781250
414.015625,0.781250
414.812500,0.796875
415.546875,0.734375
416.328125,0.781250
417.078125,0.750000
417.859375,0.781250
418.578125,0.718750
419.343750,0.765625
420.125000,0.781250
420.890625,0.765625
421.640625,0.750000
422.406250,0.765625
423.125000,0.718750
423.875000,0.750000
424.578125,0.703125
425.296875,0.718750
426.062500,0.765625
426.781250,0.718750
427.531250,0.750000
428.265625,0.734375
442.312500,0.671875
442.968750,0.656250
443.656250,0.687500
444.406250,0.750000
445.156250,0.750000
445.953125,0.796875
446.796875,0.843750
447.609375,0.812500
448.406250,0.796875
449.218750,0.812500
450.015625,0.796875
450.765625,0.750000
451.546875,0.781250
452.328125,0.781250
453.062500,0.734375
453.828125,0.765625
454.625000,0.796875
455.359375,0.734375
456.109375,0.750000
456.890625,0.781250
457.625000,0.734375
458.421875,0.796875
459.203125,0.781250
459.937500,0.734375
465.250000,0.765625
466.031250,0.781250
466.781250,0.750000
467.546875,0.765625
468.359375,0.812500
474.312500,0.750000
482.984375,0.750000
483.703125,0.718750
484.500000,0.796875
485.234375,0.734375
485.859375,0.625000
486.718750,0.859375
487.468750,0.750000
488.171875,0.703125
488.890625,0.718750
494.109375,0.734375
494.859375,0.750000
495.578125,0.718750
496.343750,0.765625
497.093750,0.750000
497.890625,0.796875
498.640625,0.750000
499.421875,0.781250
500.171875,0.750000
500.953125,0.781250
501.687500,0.734375
502.437500,0.750000
503.187500,0.750000
503.937500,0.750000
504.687500,0.750000
505.359375,0.671875
506.109375,0.750000
506.843750,0.734375
507.609375,0.765625
508.343750,0.734375
509.093750,0.750000
509.843750,0.750000
510.593750,0.750000
511.328125,0.734375
511.968750,0.640625
512.718750,0.750000
528.187500,0.687500
528.937500,0.750000
529.687500,0.750000
530.421875,0.734375
531.156250,0.734375
531.906250,0.750000
532.609375,0.703125
533.343750,0.734375
534.078125,0.734375
534.796875,0.718750
535.515625,0.718750
536.218750,0.703125
536.937500,0.718750
537.671875,0.734375
538.406250,0.734375
539.109375,0.703125
539.843750,0.734375
540.578125,0.734375
553.609375,0.703125
554.312500,0.703125
554.984375,0.671875
555.640625,0.656250
556.328125,0.687500
557.000000,0.671875
557.687500,0.687500
558.375000,0.687500
559.046875,0.671875
559.734375,0.687500
560.437500,0.703125
561.109375,0.671875
561.781250,0.671875
562.468750,0.687500
563.171875,0.703125
563.812500,0.640625
564.515625,0.703125
565.218750,0.703125
565.937500,0.718750
580.062500,0.718750
590.234375,0.703125
590.921875,0.687500
591.609375,0.687500
592.328125,0.718750
593.015625,0.687500
593.687500,0.671875
594.343750,0.656250
595.046875,0.703125
595.718750,0.671875
596.375000,0.656250
597.062500,0.687500
597.765625,0.703125
598.437500,0.671875
599.156250,0.718750
599.890625,0.734375
600.656250,0.765625
601.390625,0.734375
602.109375,0.718750
602.812500,0.703125
603.531250,0.718750
604.281250,0.750000
604.984375,0.703125
605.734375,0.750000
606.484375,0.750000
607.250000,0.765625
608.031250,0.781250
608.781250,0.750000
609.546875,0.765625
610.296875,0.750000
611.062500,0.765625
611.828125,0.765625
612.578125,0.750000
613.296875,0.718750
614.062500,0.765625
614.781250,0.718750
615.515625,0.734375
616.234375,0.718750
617.015625,0.781250
617.765625,0.750000
618.484375,0.718750
619.187500,0.703125
619.921875,0.734375
620.656250,0.734375
621.375000,0.718750
622.078125,0.703125
622.796875,0.718750
623.546875,0.750000
624.312500,0.765625
632.484375,0.718750
633.234375,0.750000
634.015625,0.781250
634.703125,0.687500
635.484375,0.781250
636.187500,0.703125
636.906250,0.718750
637.578125,0.671875
645.953125,0.734375
646.687500,0.734375
647.437500,0.750000
648.156250,0.718750
648.890625,0.734375
649.578125,0.687500
650.281250,0.703125
651.000000,0.718750
651.703125,0.703125
652.406250,0.703125
653.109375,0.703125
653.828125,0.718750
654.531250,0.703125
655.250000,0.718750
655.953125,0.703125
656.671875,0.718750
657.375000,0.703125
658.109375,0.734375
658.843750,0.734375
659.562500,0.718750
660.250000,0.687500
660.984375,0.734375
661.718750,0.734375
662.390625,0.671875
663.140625,0.750000
