Time[s],Time[hh:mm:ss],VO2[mL/kg/min],VO2[mL/min],Rf[bpm],Tv[L],Ve[L/min],Ve/VO2,FeO2[%],Pressure[hPa],Temp[C],HUM[%RH]
1321.26,00:22:01,29.44,2207.83,42.36,1.53,65.22,29.54,16.55,1014.60,24.71,29.55
1323.73,00:22:03,22.77,1707.50,22.40,2.17,48.69,28.52,16.49,1014.60,24.70,29.57
1324.89,00:22:04,28.02,2101.67,42.72,1.37,58.57,27.87,16.24,1014.50,24.71,29.58
1326.23,00:22:06,27.95,2096.50,45.21,1.39,63.29,30.19,16.61,1014.70,24.71,29.59
1327.58,00:22:07,28.93,2169.50,46.58,1.39,65.18,30.04,16.59,1014.50,24.71,29.60
1328.75,00:22:08,26.58,1993.83,43.60,1.37,59.95,30.07,16.59,1014.60,24.71,29.61
1330.21,00:22:10,27.82,2086.50,44.97,1.41,63.49,30.43,16.65,1014.60,24.71,29.62
1331.55,00:22:11,28.86,2164.17,47.56,1.37,65.33,30.19,16.60,1014.60,24.71,29.61
1333.17,00:22:13,22.93,1719.50,39.70,1.30,51.98,30.23,16.59,1014.70,24.71,29.62
1335.54,00:22:15,21.86,1639.83,31.77,1.42,45.12,27.52,16.20,1014.60,24.71,29.63
1336.39,00:22:16,27.99,2099.50,42.15,1.43,60.38,28.76,16.40,1014.40,24.71,29.63
1337.97,00:22:17,28.86,2164.67,40.48,1.59,64.46,29.78,16.59,1014.40,24.70,29.65
1339.01,00:22:19,28.71,2153.17,45.28,1.37,62.37,28.97,16.42,1014.70,24.70,29.66
1340.56,00:22:20,26.66,1999.17,42.71,1.35,57.94,28.98,16.42,1014.60,24.71,29.66
1342.01,00:22:22,27.07,2030.17,42.46,1.40,59.76,29.44,16.50,1014.50,24.70,29.65
1343.45,00:22:23,25.51,1913.00,43.77,1.27,55.76,29.15,16.42,1014.50,24.71,29.66
1345.02,00:22:25,30.33,2274.67,46.64,1.41,66.04,29.03,16.44,1014.60,24.71,29.68
1345.94,00:22:25,27.26,2044.33,41.35,1.39,57.87,28.31,16.32,1014.70,24.71,29.66
1351.01,00:22:31,33.97,2547.83,37.92,1.57,59.73,23.44,15.42,1014.60,24.71,29.67
1352.45,00:22:32,38.32,2874.17,38.49,1.83,70.63,24.57,15.72,1014.60,24.70,29.68
1353.86,00:22:33,34.88,2615.67,40.39,1.64,66.61,25.47,15.87,1014.30,24.71,29.68
1355.38,00:22:35,30.94,2320.67,43.67,1.42,62.33,26.86,16.08,1014.60,24.71,29.69
1356.62,00:22:36,29.54,2215.17,50.35,1.18,59.79,26.99,16.03,1014.50,24.71,29.68
1358.33,00:22:38,30.53,2290.00,43.58,1.50,65.71,28.69,16.41,1014.60,24.71,29.68
1359.34,00:22:39,29.51,2213.17,47.20,1.34,63.40,28.65,16.36,1014.60,24.71,29.68
1362.4,00:22:42,23.16,1737.17,21.39,2.13,45.68,26.30,16.11,1014.60,24.71,29.68
1363.42,00:22:43,32.18,2413.67,41.45,1.56,64.88,26.88,16.12,1014.50,24.71,29.68
1364.75,00:22:44,33.46,2509.33,46.81,1.50,70.22,27.98,16.30,1014.60,24.70,29.69
1365.98,00:22:45,30.84,2313.00,48.81,1.34,65.82,28.46,16.33,1014.60,24.71,29.69
1367.31,00:22:47,28.49,2136.67,48.46,1.29,62.77,29.38,16.46,1014.50,24.71,29.72
1368.56,00:22:48,28.12,2108.83,49.83,1.23,61.69,29.25,16.43,1014.60,24.71,29.71
1370.01,00:22:50,31.38,2353.17,52.08,1.32,69.13,29.38,16.47,1014.60,24.71,29.71
1370.74,00:22:50,29.48,2211.17,48.00,1.36,65.45,29.60,16.52,1014.50,24.70,29.72
1371.97,00:22:51,28.26,2119.17,53.60,1.10,58.96,27.82,16.14,1014.40,24.71,29.72
1373.64,00:22:53,29.21,2190.50,49.51,1.39,69.15,31.57,16.80,1014.70,24.71,29.73
1374.54,00:22:54,27.48,2060.67,46.55,1.38,64.43,31.27,16.76,1014.50,24.71,29.74
1376.03,00:22:56,24.92,1868.67,41.86,1.38,58.16,31.12,16.74,1014.40,24.71,29.74
1377.66,00:22:57,23.78,1783.67,38.46,1.44,55.57,31.15,16.76,1014.50,24.70,29.74
1379.34,00:22:59,26.22,1966.33,41.72,1.40,58.42,29.71,16.54,1014.70,24.71,29.75
1381.21,00:23:01,20.36,1526.67,23.92,1.81,43.39,28.42,16.43,1014.60,24.71,29.76
1382.88,00:23:02,30.30,2272.50,43.01,1.35,58.48,25.73,15.85,1014.50,24.70,29.74
1384.02,00:23:04,30.50,2287.83,48.61,1.26,61.56,26.91,16.04,1014.50,24.71,29.75
1385.41,00:23:05,31.45,2358.50,44.32,1.52,67.79,28.74,16.43,1014.60,24.70,29.76
1386.84,00:23:06,28.88,2166.33,40.69,1.49,60.75,28.04,16.30,1014.70,24.71,29.77
1388.7,00:23:08,25.39,1904.50,31.76,1.64,52.32,27.47,16.24,1014.50,24.71,29.77
1389.94,00:23:09,33.16,2487.00,45.38,1.49,67.72,27.23,16.16,1014.50,24.71,29.77
1391.17,00:23:11,34.16,2562.17,49.41,1.48,73.58,28.72,16.41,1014.50,24.71,29.76
1392.37,00:23:12,30.80,2309.67,48.91,1.35,66.15,28.64,16.37,1014.70,24.71,29.77
1393.82,00:23:13,27.61,2070.50,46.27,1.33,61.66,29.78,16.53,1014.60,24.70,29.79
1395.19,00:23:15,25.91,1943.50,47.75,1.23,58.82,30.26,16.57,1014.50,24.71,29.80
1396.63,00:23:16,22.36,1676.67,41.51,1.24,51.75,30.86,16.66,1014.70,24.71,29.81
1399.21,00:23:19,16.49,1237.00,26.23,1.34,35.38,28.60,16.36,1014.60,24.71,29.80
1402.02,00:23:22,30.79,2309.50,21.05,2.95,62.13,26.90,16.28,1014.70,24.71,29.82
1403.56,00:23:23,22.22,1666.33,33.63,1.21,40.88,24.53,15.55,1014.50,24.71,29.82
1404.79,00:23:24,32.11,2408.00,43.88,1.54,67.76,28.14,16.33,1014.60,24.70,29.82
1406.15,00:23:26,31.58,2368.50,44.62,1.50,67.24,28.39,16.36,1014.40,24.71,29.83
1407.52,00:23:27,31.40,2355.00,43.02,1.62,69.90,29.68,16.59,1014.50,24.70,29.83
1408.78,00:23:28,29.83,2237.17,48.32,1.32,63.87,28.55,16.34,1014.50,24.71,29.85
1410.22,00:23:30,28.93,2170.00,43.57,1.49,64.99,29.95,16.60,1014.40,24.71,29.84
1411.56,00:23:31,25.94,1945.17,45.81,1.25,57.37,29.49,16.47,1014.70,24.71,29.84
1412.94,00:23:32,25.60,1920.33,44.85,1.35,60.69,31.60,16.79,1014.50,24.71,29.83
1414.06,00:23:34,25.40,1904.67,45.42,1.25,56.89,29.87,16.52,1014.60,24.70,29.84
1415.32,00:23:35,28.97,2172.67,51.74,1.27,66.03,30.39,16.61,1014.40,24.71,29.84
1416.46,00:23:36,28.07,2105.50,50.09,1.23,61.80,29.35,16.44,1014.50,24.71,29.85
1421.4,00:23:41,38.48,2885.67,44.40,1.58,70.54,24.44,15.65,1014.70,24.71,29.85
1422.76,00:23:42,36.90,2767.50,43.71,1.59,69.51,25.12,15.79,1014.30,24.70,29.84
1424,00:23:44,37.06,2779.67,49.52,1.46,72.42,26.05,15.94,1014.70,24.70,29.84
1425.24,00:23:45,32.86,2464.33,46.00,1.48,68.27,27.70,16.24,1014.50,24.71,29.86
1426.4,00:23:46,33.71,2528.00,51.10,1.40,71.99,28.48,16.35,1014.40,24.70,29.85
1427.75,00:23:47,26.84,2012.67,43.56,1.33,58.02,28.83,16.39,1014.50,24.70,29.86
1429.08,00:23:49,27.24,2043.17,49.44,1.17,58.13,28.45,16.27,1014.60,24.71,29.87
1430.66,00:23:50,8.54,640.50,32.14,0.57,18.47,28.84,15.81,1014.70,24.71,29.89
1432.42,00:23:52,41.28,3096.00,51.35,1.62,83.42,26.94,16.14,1014.60,24.71,29.88
1433.46,00:23:53,29.19,2189.17,46.69,1.13,52.95,24.19,15.43,1014.60,24.70,29.91
1434.59,00:23:54,30.47,2285.17,50.54,1.22,61.71,27.00,16.04,1014.60,24.70,29.90
1435.94,00:23:55,26.64,1998.00,45.07,1.12,50.74,25.40,15.69,1014.60,24.70,29.89
1437.3,00:23:57,27.93,2094.83,40.65,1.52,61.85,29.53,16.54,1014.50,24.70,29.92
1439.21,00:23:59,24.66,1849.83,31.12,1.77,55.13,29.80,16.63,1014.80,24.70,29.92
1442.23,00:24:02,14.39,1079.17,25.67,1.10,28.41,26.33,15.87,1014.70,24.71,29.92
1443.89,00:24:03,19.02,1426.67,25.83,1.60,41.50,29.09,16.49,1014.60,24.70,29.91
1446.27,00:24:06,23.51,1763.50,25.65,2.10,54.12,30.69,16.80,1014.60,24.70,29.91
1448.03,00:24:08,21.60,1620.00,35.60,1.37,48.85,30.15,16.60,1014.70,24.70,29.93
1450.22,00:24:10,18.30,1372.83,26.17,1.91,50.11,36.50,17.44,1014.80,24.70,29.91
1452.63,00:24:12,16.84,1263.33,26.93,1.62,43.69,34.58,17.20,1014.70,24.70,29.92
1454.62,00:24:14,17.28,1296.00,32.15,1.36,43.83,33.82,17.07,1014.70,24.70,29.91
1456.94,00:24:16,15.38,1153.67,25.30,1.73,43.83,37.99,17.55,1014.70,24.69,29.91
1459.11,00:24:19,14.72,1104.17,27.74,1.45,40.38,36.57,17.38,1014.70,24.70,29.89
1461.4,00:24:21,14.77,1107.83,26.85,1.53,41.12,37.12,17.45,1014.70,24.70,29.90
1463.98,00:24:23,13.42,1006.83,25.01,1.31,32.84,32.62,16.91,1014.60,24.70,29.88
1466.6,00:24:26,13.12,984.00,20.35,1.63,33.23,33.77,17.12,1014.80,24.69,29.89
1469.6,00:24:29,11.82,886.17,23.86,1.14,27.21,30.71,16.60,1014.70,24.70,29.87
1472.18,00:24:32,12.77,957.67,21.86,1.57,34.35,35.87,17.33,1014.80,24.70,29.88
1475.92,00:24:35,10.81,810.50,18.60,1.40,26.09,32.19,16.88,1014.70,24.70,29.87
1477.8,00:24:37,14.25,1068.50,28.27,1.13,32.21,30.15,16.52,1014.70,24.70,29.85
1479.68,00:24:39,,,20.72,1.02,21.19,,,1014.80,24.70,29.84
